Year,Threshold,Feature,Sample_size,Correct_num,Accuracy
Landsat_1990_1992,0,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 0
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1914,96.66666666666667
Landsat_1990_1992,1,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 1
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1925,97.22222222222221
Landsat_1990_1992,2,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 2
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1928,97.37373737373738
Landsat_1990_1992,3,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 3
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1931,97.52525252525253
Landsat_1990_1992,4,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 4
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1929,97.42424242424242
Landsat_1990_1992,5,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 5
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1930,97.47474747474747
Landsat_1990_1992,6,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 6
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1925,97.22222222222221
Landsat_1990_1992,7,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 7
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1914,96.66666666666667
Landsat_1990_1992,8,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 8
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1905,96.21212121212122
Landsat_1990_1992,9,"ee.FeatureCollection({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""image"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""input"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""image1"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""collection"": {
                  ""type"": ""Invocation"",
                  ""arguments"": {
                    ""id"": ""users/wangjinzhulala/North_China_Plain_Python/classification_img/Tree_50_1990_1992""
                  },
                  ""functionName"": ""ImageCollection.load""
                }
              },
              ""functionName"": ""reduce.sum""
            },
            ""image2"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""value"": 9
              },
              ""functionName"": ""Image.constant""
            }
          },
          ""functionName"": ""Image.gt""
        },
        ""names"": [
          ""classification""
        ]
      },
      ""functionName"": ""Image.rename""
    },
    ""collection"": {
      ""type"": ""Invocation"",
      ""arguments"": {
        ""collection"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""collection"": {
              ""type"": ""Invocation"",
              ""arguments"": {
                ""tableId"": ""users/wangjinzhulala/North_China_Plain_Python/Sample_Points/Control_points""
              },
              ""functionName"": ""Collection.loadTable""
            },
            ""columnName"": ""split"",
            ""seed"": 101
          },
          ""functionName"": ""Collection.randomColumn""
        },
        ""filter"": {
          ""type"": ""Invocation"",
          ""arguments"": {
            ""leftField"": ""split"",
            ""rightValue"": 0.25
          },
          ""functionName"": ""Filter.lessThan""
        }
      },
      ""functionName"": ""Collection.filter""
    },
    ""properties"": [
      ""Built""
    ],
    ""scale"": 30
  },
  ""functionName"": ""Image.sampleRegions""
})",1980,1887,95.3030303030303
