Sensor,Path,Date,Year,Month
LT05,125037,19930503,1993,05
LT05,125037,19930604,1993,06
LT05,125037,19930706,1993,07
LT05,125037,19930807,1993,08
LT05,125037,19930908,1993,09
LT05,125037,19930924,1993,09
LT05,125037,19931111,1993,11
LT05,125037,19931229,1993,12
LT05,125038,19930111,1993,01
LT05,125038,19930127,1993,01
LT05,125038,19930212,1993,02
LT05,125038,19930228,1993,02
LT05,125038,19930417,1993,04
LT05,125038,19930924,1993,09
LT05,125038,19931111,1993,11
LT05,125038,19931229,1993,12
LT05,126036,19930102,1993,01
LT05,126036,19930118,1993,01
LT05,126036,19930203,1993,02
LT05,126036,19930424,1993,04
LT05,126036,19930510,1993,05
LT05,126036,19930526,1993,05
LT05,126036,19930830,1993,08
LT05,126036,19931017,1993,10
LT05,126036,19931102,1993,11
LT05,126036,19931220,1993,12
LT05,126037,19930102,1993,01
LT05,126037,19930118,1993,01
LT05,126037,19930203,1993,02
LT05,126037,19930424,1993,04
LT05,126037,19930510,1993,05
LT05,126037,19930713,1993,07
LT05,126037,19931017,1993,10
LT05,126037,19931220,1993,12
LT05,118034,19940214,1994,02
LT05,118034,19940302,1994,03
LT05,118034,19940318,1994,03
LT05,118034,19940505,1994,05
LT05,118034,19940521,1994,05
LT05,118034,19940606,1994,06
LT05,118034,19940724,1994,07
LT05,118034,19940809,1994,08
LT05,118034,19940926,1994,09
LT05,118034,19941113,1994,11
LT05,118034,19941129,1994,11
LT05,118034,19941215,1994,12
LT05,118035,19940113,1994,01
LT05,118035,19940302,1994,03
LT05,118035,19940505,1994,05
LT05,118035,19940521,1994,05
LT05,118035,19940724,1994,07
LT05,118035,19940926,1994,09
LT05,118035,19941012,1994,10
LT05,118035,19941113,1994,11
LT05,118035,19941129,1994,11
LT05,118035,19941215,1994,12
LT05,118038,19940302,1994,03
LT05,118038,19940318,1994,03
LT05,118038,19940505,1994,05
LT05,118038,19940724,1994,07
LT05,118038,19940825,1994,08
LT05,118038,19940910,1994,09
LT05,118038,19940926,1994,09
LT05,118038,19941028,1994,10
LT05,118038,19941129,1994,11
LT05,118038,19941215,1994,12
LT05,118039,19940302,1994,03
LT05,118039,19940318,1994,03
LT05,118039,19940505,1994,05
LT05,118039,19940724,1994,07
LT05,118039,19940910,1994,09
LT05,118039,19940926,1994,09
LT05,118039,19941028,1994,10
LT05,118039,19941215,1994,12
LT05,119034,19940104,1994,01
LT05,119034,19940120,1994,01
LT05,119034,19940205,1994,02
LT05,119034,19940221,1994,02
LT05,119034,19940309,1994,03
LT05,119034,19940325,1994,03
LT05,119034,19940512,1994,05
LT05,119034,19940528,1994,05
LT05,119034,19940613,1994,06
LT05,119034,19940816,1994,08
LT05,119034,19940901,1994,09
LT05,119034,19940917,1994,09
LT05,119034,19941003,1994,10
LT05,119034,19941104,1994,11
LT05,119034,19941120,1994,11
LT05,119034,19941206,1994,12
LT05,119034,19941222,1994,12
LT05,119035,19940104,1994,01
LT05,119035,19940120,1994,01
LT05,119035,19940205,1994,02
LT05,119035,19940221,1994,02
LT05,119035,19940309,1994,03
LT05,119035,19940325,1994,03
LT05,119035,19940512,1994,05
LT05,119035,19940528,1994,05
LT05,119035,19940613,1994,06
LT05,119035,19940816,1994,08
LT05,119035,19940917,1994,09
LT05,119035,19941003,1994,10
LT05,119035,19941104,1994,11
LT05,119035,19941120,1994,11
LT05,119035,19941206,1994,12
LT05,119035,19941222,1994,12
LT05,119036,19940104,1994,01
LT05,119036,19940120,1994,01
LT05,119036,19940221,1994,02
LT05,119036,19940528,1994,05
LT05,119036,19940613,1994,06
LT05,119036,19941003,1994,10
LT05,119036,19941206,1994,12
LT05,119037,19940104,1994,01
LT05,119037,19940120,1994,01
LT05,119037,19940221,1994,02
LT05,119037,19940325,1994,03
LT05,119037,19940426,1994,04
LT05,119037,19940512,1994,05
LT05,119037,19940528,1994,05
LT05,119037,19940613,1994,06
LT05,119037,19940629,1994,06
LT05,119037,19940816,1994,08
LT05,119037,19941003,1994,10
LT05,119037,19941104,1994,11
LT05,119037,19941206,1994,12
LT05,119038,19940104,1994,01
LT05,119038,19940120,1994,01
LT05,119038,19940221,1994,02
LT05,119038,19940325,1994,03
LT05,119038,19940512,1994,05
LT05,119038,19940528,1994,05
LT05,119038,19940715,1994,07
LT05,119038,19940901,1994,09
LT05,119038,19941003,1994,10
LT05,119038,19941104,1994,11
LT05,119038,19941206,1994,12
LT05,119038,19941222,1994,12
LT05,119039,19940221,1994,02
LT05,119039,19940512,1994,05
LT05,119039,19940528,1994,05
LT05,119039,19940715,1994,07
LT05,119039,19940901,1994,09
LT05,119039,19941104,1994,11
LT05,119039,19941206,1994,12
LT05,119039,19941222,1994,12
LT05,119040,19940528,1994,05
LT05,119040,19940629,1994,06
LT05,120034,19940111,1994,01
LT05,120034,19940127,1994,01
LT05,120034,19940212,1994,02
LT05,120034,19940228,1994,02
LT05,120034,19940316,1994,03
LT05,120034,19940417,1994,04
LT05,120034,19940604,1994,06
LT05,120034,19940722,1994,07
LT05,120034,19940807,1994,08
LT05,120034,19940823,1994,08
LT05,120034,19940908,1994,09
LT05,120034,19940924,1994,09
LT05,120034,19941010,1994,10
LT05,120034,19941213,1994,12
LT05,120034,19941229,1994,12
LT05,120035,19940111,1994,01
LT05,120035,19940212,1994,02
LT05,120035,19940228,1994,02
LT05,120035,19940316,1994,03
LT05,120035,19940417,1994,04
LT05,120035,19940519,1994,05
LT05,120035,19940706,1994,07
LT05,120035,19940722,1994,07
LT05,120035,19940807,1994,08
LT05,120035,19940823,1994,08
LT05,120035,19940908,1994,09
LT05,120035,19940924,1994,09
LT05,120035,19941010,1994,10
LT05,120035,19941026,1994,10
LT05,120035,19941213,1994,12
LT05,120035,19941229,1994,12
LT05,120036,19940111,1994,01
LT05,120036,19940127,1994,01
LT05,120036,19940212,1994,02
LT05,120036,19940228,1994,02
LT05,120036,19940316,1994,03
LT05,120036,19940401,1994,04
LT05,120036,19940417,1994,04
LT05,120036,19940503,1994,05
LT05,120036,19940807,1994,08
LT05,120036,19940908,1994,09
LT05,120036,19940924,1994,09
LT05,120036,19941010,1994,10
LT05,120036,19941026,1994,10
LT05,120036,19941127,1994,11
LT05,120036,19941213,1994,12
LT05,120036,19941229,1994,12
LT05,120037,19940228,1994,02
LT05,120037,19940401,1994,04
LT05,120037,19940417,1994,04
LT05,120037,19940503,1994,05
LT05,120037,19940706,1994,07
LT05,120037,19940722,1994,07
LT05,120037,19940807,1994,08
LT05,120037,19940924,1994,09
LT05,120037,19941026,1994,10
LT05,120037,19941127,1994,11
LT05,120037,19941213,1994,12
LT05,120038,19940228,1994,02
LT05,120038,19940401,1994,04
LT05,120038,19940503,1994,05
LT05,120038,19940519,1994,05
LT05,120038,19940604,1994,06
LT05,120038,19940620,1994,06
LT05,120038,19940706,1994,07
LT05,120038,19940722,1994,07
LT05,120038,19940807,1994,08
LT05,120038,19940823,1994,08
LT05,120038,19940924,1994,09
LT05,120038,19941026,1994,10
LT05,120039,19940111,1994,01
LT05,120039,19940503,1994,05
LT05,120039,19940604,1994,06
LT05,120039,19940706,1994,07
LT05,120039,19940722,1994,07
LT05,120039,19940807,1994,08
LT05,120039,19940823,1994,08
LT05,120039,19940908,1994,09
LT05,120039,19940924,1994,09
LT05,120039,19941026,1994,10
LT05,120039,19941229,1994,12
LT05,120040,19940212,1994,02
LT05,120040,19940503,1994,05
LT05,120040,19940604,1994,06
LT05,120040,19940706,1994,07
LT05,120040,19940722,1994,07
LT05,120040,19940807,1994,08
LT05,120040,19940823,1994,08
LT05,120040,19940908,1994,09
LT05,120040,19940924,1994,09
LT05,120040,19941026,1994,10
LT05,120040,19941229,1994,12
LT05,121031,19940102,1994,01
LT05,121031,19940118,1994,01
LT05,121031,19940203,1994,02
LT05,121031,19940219,1994,02
LT05,121031,19940323,1994,03
LT05,121031,19940408,1994,04
LT05,121031,19940424,1994,04
LT05,121031,19940510,1994,05
LT05,121031,19940729,1994,07
LT05,121031,19940830,1994,08
LT05,121031,19940915,1994,09
LT05,121031,19941001,1994,10
LT05,121031,19941017,1994,10
LT05,121031,19941102,1994,11
LT05,121031,19941118,1994,11
LT05,121031,19941204,1994,12
LT05,121031,19941220,1994,12
LT05,121032,19940102,1994,01
LT05,121032,19940118,1994,01
LT05,121032,19940203,1994,02
LT05,121032,19940219,1994,02
LT05,121032,19940408,1994,04
LT05,121032,19940510,1994,05
LT05,121032,19940729,1994,07
LT05,121032,19940830,1994,08
LT05,121032,19940915,1994,09
LT05,121032,19941001,1994,10
LT05,121032,19941017,1994,10
LT05,121032,19941102,1994,11
LT05,121032,19941118,1994,11
LT05,121032,19941204,1994,12
LT05,121032,19941220,1994,12
LT05,121033,19940102,1994,01
LT05,121033,19940118,1994,01
LT05,121033,19940203,1994,02
LT05,121033,19940219,1994,02
LT05,121033,19940408,1994,04
LT05,121033,19940424,1994,04
LT05,121033,19940526,1994,05
LT05,121033,19940627,1994,06
LT05,121033,19940830,1994,08
LT05,121033,19940915,1994,09
LT05,121033,19941017,1994,10
LT05,121033,19941102,1994,11
LT05,121033,19941204,1994,12
LT05,121033,19941220,1994,12
LT05,121034,19940102,1994,01
LT05,121034,19940118,1994,01
LT05,121034,19940203,1994,02
LT05,121034,19940219,1994,02
LT05,121034,19940323,1994,03
LT05,121034,19940408,1994,04
LT05,121034,19940424,1994,04
LT05,121034,19940510,1994,05
LT05,121034,19940830,1994,08
LT05,121034,19940915,1994,09
LT05,121034,19941017,1994,10
LT05,121034,19941102,1994,11
LT05,121034,19941204,1994,12
LT05,121035,19940102,1994,01
LT05,121035,19940118,1994,01
LT05,121035,19940203,1994,02
LT05,121035,19940219,1994,02
LT05,121035,19940323,1994,03
LT05,121035,19940408,1994,04
LT05,121035,19940424,1994,04
LT05,121035,19940510,1994,05
LT05,121035,19940526,1994,05
LT05,121035,19940729,1994,07
LT05,121035,19940830,1994,08
LT05,121035,19940915,1994,09
LT05,121035,19941017,1994,10
LT05,121035,19941102,1994,11
LT05,121035,19941118,1994,11
LT05,121035,19941204,1994,12
LT05,121036,19940102,1994,01
LT05,121036,19940118,1994,01
LT05,121036,19940203,1994,02
LT05,121036,19940219,1994,02
LT05,121036,19940424,1994,04
LT05,121036,19940510,1994,05
LT05,121036,19940526,1994,05
LT05,121036,19940627,1994,06
LT05,121036,19940729,1994,07
LT05,121036,19940915,1994,09
LT05,121036,19941001,1994,10
LT05,121036,19941017,1994,10
LT05,121036,19941102,1994,11
LT05,121036,19941118,1994,11
LT05,121036,19941204,1994,12
LT05,121037,19940102,1994,01
LT05,121037,19940118,1994,01
LT05,121037,19940203,1994,02
LT05,121037,19940219,1994,02
LT05,121037,19940408,1994,04
LT05,121037,19940729,1994,07
LT05,121037,19940830,1994,08
LT05,121037,19940915,1994,09
LT05,121037,19941001,1994,10
LT05,121037,19941017,1994,10
LT05,121037,19941102,1994,11
LT05,121037,19941118,1994,11
LT05,121037,19941204,1994,12
LT05,121038,19940102,1994,01
LT05,121038,19940118,1994,01
LT05,121038,19940203,1994,02
LT05,121038,19940219,1994,02
LT05,121038,19940323,1994,03
LT05,121038,19940424,1994,04
LT05,121038,19940526,1994,05
LT05,121038,19940729,1994,07
LT05,121038,19940830,1994,08
LT05,121038,19940915,1994,09
LT05,121038,19941001,1994,10
LT05,121038,19941102,1994,11
LT05,121038,19941204,1994,12
LT05,121039,19940102,1994,01
LT05,121039,19940118,1994,01
LT05,121039,19940323,1994,03
LT05,121039,19940526,1994,05
LT05,121039,19940729,1994,07
LT05,121039,19940830,1994,08
LT05,121039,19941001,1994,10
LT05,121039,19941102,1994,11
LT05,121039,19941118,1994,11
LT05,121039,19941204,1994,12
LT05,121040,19940102,1994,01
LT05,121040,19940323,1994,03
LT05,121040,19940526,1994,05
LT05,121040,19940830,1994,08
LT05,121040,19941001,1994,10
LT05,121040,19941102,1994,11
LT05,121040,19941204,1994,12
LT05,122030,19940109,1994,01
LT05,122030,19940210,1994,02
LT05,122030,19940226,1994,02
LT05,122030,19940330,1994,03
LT05,122030,19940415,1994,04
LT05,122030,19940517,1994,05
LT05,122030,19940720,1994,07
LT05,122030,19940805,1994,08
LT05,122030,19940906,1994,09
LT05,122030,19941024,1994,10
LT05,122030,19941109,1994,11
LT05,122030,19941125,1994,11
LT05,122030,19941227,1994,12
LT05,122031,19940109,1994,01
LT05,122031,19940210,1994,02
LT05,122031,19940226,1994,02
LT05,122031,19940314,1994,03
LT05,122031,19940330,1994,03
LT05,122031,19940415,1994,04
LT05,122031,19940517,1994,05
LT05,122031,19940704,1994,07
LT05,122031,19940720,1994,07
LT05,122031,19940805,1994,08
LT05,122031,19940906,1994,09
LT05,122031,19940922,1994,09
LT05,122031,19941024,1994,10
LT05,122031,19941109,1994,11
LT05,122031,19941125,1994,11
LT05,122031,19941227,1994,12
LT05,122032,19940109,1994,01
LT05,122032,19940125,1994,01
LT05,122032,19940210,1994,02
LT05,122032,19940226,1994,02
LT05,122032,19940314,1994,03
LT05,122032,19940330,1994,03
LT05,122032,19940415,1994,04
LT05,122032,19940517,1994,05
LT05,122032,19940704,1994,07
LT05,122032,19940720,1994,07
LT05,122032,19940805,1994,08
LT05,122032,19940906,1994,09
LT05,122032,19940922,1994,09
LT05,122032,19941024,1994,10
LT05,122032,19941109,1994,11
LT05,122032,19941125,1994,11
LT05,122032,19941227,1994,12
LT05,122033,19940109,1994,01
LT05,122033,19940125,1994,01
LT05,122033,19940210,1994,02
LT05,122033,19940226,1994,02
LT05,122033,19940314,1994,03
LT05,122033,19940330,1994,03
LT05,122033,19940415,1994,04
LT05,122033,19940501,1994,05
LT05,122033,19940517,1994,05
LT05,122033,19940704,1994,07
LT05,122033,19940805,1994,08
LT05,122033,19940906,1994,09
LT05,122033,19940922,1994,09
LT05,122033,19941024,1994,10
LT05,122033,19941109,1994,11
LT05,122033,19941125,1994,11
LT05,122033,19941227,1994,12
LT05,122034,19940109,1994,01
LT05,122034,19940210,1994,02
LT05,122034,19940226,1994,02
LT05,122034,19940314,1994,03
LT05,122034,19940330,1994,03
LT05,122034,19940415,1994,04
LT05,122034,19940501,1994,05
LT05,122034,19940517,1994,05
LT05,122034,19940602,1994,06
LT05,122034,19940720,1994,07
LT05,122034,19940805,1994,08
LT05,122034,19940906,1994,09
LT05,122034,19940922,1994,09
LT05,122034,19941024,1994,10
LT05,122034,19941109,1994,11
LT05,122034,19941125,1994,11
LT05,122035,19940109,1994,01
LT05,122035,19940125,1994,01
LT05,122035,19940226,1994,02
LT05,122035,19940314,1994,03
LT05,122035,19940330,1994,03
LT05,122035,19940415,1994,04
LT05,122035,19940501,1994,05
LT05,122035,19940517,1994,05
LT05,122035,19940602,1994,06
LT05,122035,19940704,1994,07
LT05,122035,19940720,1994,07
LT05,122035,19940906,1994,09
LT05,122035,19940922,1994,09
LT05,122035,19941024,1994,10
LT05,122035,19941109,1994,11
LT05,122035,19941125,1994,11
LT05,122035,19941227,1994,12
LT05,122036,19940109,1994,01
LT05,122036,19940125,1994,01
LT05,122036,19940226,1994,02
LT05,122036,19940314,1994,03
LT05,122036,19940330,1994,03
LT05,122036,19940415,1994,04
LT05,122036,19940501,1994,05
LT05,122036,19940517,1994,05
LT05,122036,19940704,1994,07
LT05,122036,19940906,1994,09
LT05,122036,19941024,1994,10
LT05,122036,19941109,1994,11
LT05,122037,19940109,1994,01
LT05,122037,19940125,1994,01
LT05,122037,19940226,1994,02
LT05,122037,19940314,1994,03
LT05,122037,19940330,1994,03
LT05,122037,19940501,1994,05
LT05,122037,19940704,1994,07
LT05,122037,19940805,1994,08
LT05,122037,19940906,1994,09
LT05,122037,19941024,1994,10
LT05,122037,19941109,1994,11
LT05,122038,19940109,1994,01
LT05,122038,19940125,1994,01
LT05,122038,19940226,1994,02
LT05,122038,19940314,1994,03
LT05,122038,19940330,1994,03
LT05,122038,19940415,1994,04
LT05,122038,19940501,1994,05
LT05,122038,19940517,1994,05
LT05,122038,19940602,1994,06
LT05,122038,19940704,1994,07
LT05,122038,19940805,1994,08
LT05,122038,19940906,1994,09
LT05,122038,19941024,1994,10
LT05,122038,19941109,1994,11
LT05,122039,19940109,1994,01
LT05,122039,19940125,1994,01
LT05,122039,19940226,1994,02
LT05,122039,19940415,1994,04
LT05,122039,19940602,1994,06
LT05,122039,19940704,1994,07
LT05,122039,19940805,1994,08
LT05,122039,19940906,1994,09
LT05,122039,19941024,1994,10
LT05,123030,19940305,1994,03
LT05,123030,19940406,1994,04
LT05,123030,19940422,1994,04
LT05,123030,19940508,1994,05
LT05,123030,19940524,1994,05
LT05,123030,19940609,1994,06
LT05,123030,19940812,1994,08
LT05,123030,19940913,1994,09
LT05,123030,19940929,1994,09
LT05,123030,19941031,1994,10
LT05,123030,19941202,1994,12
LT05,123030,19941218,1994,12
LT05,123031,19940116,1994,01
LT05,123031,19940305,1994,03
LT05,123031,19940406,1994,04
LT05,123031,19940422,1994,04
LT05,123031,19940508,1994,05
LT05,123031,19940524,1994,05
LT05,123031,19940609,1994,06
LT05,123031,19940812,1994,08
LT05,123031,19940913,1994,09
LT05,123031,19941031,1994,10
LT05,123031,19941202,1994,12
LT05,123031,19941218,1994,12
LT05,123032,19940116,1994,01
LT05,123032,19940305,1994,03
LT05,123032,19940321,1994,03
LT05,123032,19940406,1994,04
LT05,123032,19940422,1994,04
LT05,123032,19940508,1994,05
LT05,123032,19940609,1994,06
LT05,123032,19940727,1994,07
LT05,123032,19940812,1994,08
LT05,123032,19940913,1994,09
LT05,123032,19940929,1994,09
LT05,123032,19941031,1994,10
LT05,123032,19941202,1994,12
LT05,123032,19941218,1994,12
LT05,123033,19940201,1994,02
LT05,123033,19940305,1994,03
LT05,123033,19940321,1994,03
LT05,123033,19940406,1994,04
LT05,123033,19940422,1994,04
LT05,123033,19940508,1994,05
LT05,123033,19940609,1994,06
LT05,123033,19940727,1994,07
LT05,123033,19940812,1994,08
LT05,123033,19940913,1994,09
LT05,123033,19940929,1994,09
LT05,123033,19941031,1994,10
LT05,123033,19941202,1994,12
LT05,123033,19941218,1994,12
LT05,123034,19940201,1994,02
LT05,123034,19940305,1994,03
LT05,123034,19940321,1994,03
LT05,123034,19940406,1994,04
LT05,123034,19940422,1994,04
LT05,123034,19940508,1994,05
LT05,123034,19940609,1994,06
LT05,123034,19940727,1994,07
LT05,123034,19940913,1994,09
LT05,123034,19940929,1994,09
LT05,123034,19941031,1994,10
LT05,123034,19941202,1994,12
LT05,123035,19940305,1994,03
LT05,123035,19940321,1994,03
LT05,123035,19940406,1994,04
LT05,123035,19940422,1994,04
LT05,123035,19940508,1994,05
LT05,123035,19940524,1994,05
LT05,123035,19940727,1994,07
LT05,123035,19940812,1994,08
LT05,123035,19940913,1994,09
LT05,123035,19941031,1994,10
LT05,123035,19941202,1994,12
LT05,123036,19940305,1994,03
LT05,123036,19940422,1994,04
LT05,123036,19940508,1994,05
LT05,123036,19940727,1994,07
LT05,123036,19940812,1994,08
LT05,123036,19940913,1994,09
LT05,123036,19940929,1994,09
LT05,123036,19941031,1994,10
LT05,123036,19941202,1994,12
LT05,123036,19941218,1994,12
LT05,123037,19940305,1994,03
LT05,123037,19940406,1994,04
LT05,123037,19940422,1994,04
LT05,123037,19940508,1994,05
LT05,123037,19940727,1994,07
LT05,123037,19940812,1994,08
LT05,123037,19940913,1994,09
LT05,123037,19940929,1994,09
LT05,123037,19941031,1994,10
LT05,123038,19940305,1994,03
LT05,123038,19940406,1994,04
LT05,123038,19940422,1994,04
LT05,123038,19940508,1994,05
LT05,123038,19940727,1994,07
LT05,123038,19940812,1994,08
LT05,123038,19940929,1994,09
LT05,123038,19941031,1994,10
LT05,124030,19940107,1994,01
LT05,124030,19940123,1994,01
LT05,124030,19940208,1994,02
LT05,124030,19940224,1994,02
LT05,124030,19940312,1994,03
LT05,124030,19940328,1994,03
LT05,124030,19940429,1994,04
LT05,124030,19940515,1994,05
LT05,124030,19940616,1994,06
LT05,124030,19940702,1994,07
LT05,124030,19940803,1994,08
LT05,124030,19940819,1994,08
LT05,124030,19940904,1994,09
LT05,124030,19940920,1994,09
LT05,124030,19941107,1994,11
LT05,124030,19941123,1994,11
LT05,124031,19940107,1994,01
LT05,124031,19940123,1994,01
LT05,124031,19940208,1994,02
LT05,124031,19940224,1994,02
LT05,124031,19940312,1994,03
LT05,124031,19940328,1994,03
LT05,124031,19940413,1994,04
LT05,124031,19940429,1994,04
LT05,124031,19940515,1994,05
LT05,124031,19940531,1994,05
LT05,124031,19940616,1994,06
LT05,124031,19940702,1994,07
LT05,124031,19940803,1994,08
LT05,124031,19940819,1994,08
LT05,124031,19940904,1994,09
LT05,124031,19940920,1994,09
LT05,124031,19941107,1994,11
LT05,124031,19941123,1994,11
LT05,124032,19940107,1994,01
LT05,124032,19940123,1994,01
LT05,124032,19940208,1994,02
LT05,124032,19940224,1994,02
LT05,124032,19940312,1994,03
LT05,124032,19940328,1994,03
LT05,124032,19940413,1994,04
LT05,124032,19940429,1994,04
LT05,124032,19940515,1994,05
LT05,124032,19940531,1994,05
LT05,124032,19940616,1994,06
LT05,124032,19940702,1994,07
LT05,124032,19940718,1994,07
LT05,124032,19940803,1994,08
LT05,124032,19940904,1994,09
LT05,124032,19940920,1994,09
LT05,124032,19941107,1994,11
LT05,124032,19941123,1994,11
LT05,124033,19940107,1994,01
LT05,124033,19940123,1994,01
LT05,124033,19940208,1994,02
LT05,124033,19940224,1994,02
LT05,124033,19940328,1994,03
LT05,124033,19940429,1994,04
LT05,124033,19940515,1994,05
LT05,124033,19940616,1994,06
LT05,124033,19940702,1994,07
LT05,124033,19940819,1994,08
LT05,124033,19940904,1994,09
LT05,124033,19940920,1994,09
LT05,124033,19941107,1994,11
LT05,124033,19941123,1994,11
LT05,124034,19940107,1994,01
LT05,124034,19940123,1994,01
LT05,124034,19940208,1994,02
LT05,124034,19940224,1994,02
LT05,124034,19940328,1994,03
LT05,124034,19940413,1994,04
LT05,124034,19940429,1994,04
LT05,124034,19940515,1994,05
LT05,124034,19940616,1994,06
LT05,124034,19940702,1994,07
LT05,124034,19940803,1994,08
LT05,124034,19940819,1994,08
LT05,124034,19940904,1994,09
LT05,124034,19941107,1994,11
LT05,124034,19941123,1994,11
LT05,124035,19940107,1994,01
LT05,124035,19940123,1994,01
LT05,124035,19940208,1994,02
LT05,124035,19940224,1994,02
LT05,124035,19940328,1994,03
LT05,124035,19940429,1994,04
LT05,124035,19940515,1994,05
LT05,124035,19940702,1994,07
LT05,124035,19940803,1994,08
LT05,124035,19940819,1994,08
LT05,124035,19940904,1994,09
LT05,124035,19941107,1994,11
LT05,124036,19940123,1994,01
LT05,124036,19940208,1994,02
LT05,124036,19940328,1994,03
LT05,124036,19940429,1994,04
LT05,124036,19940515,1994,05
LT05,124036,19940702,1994,07
LT05,124036,19940803,1994,08
LT05,124036,19940819,1994,08
LT05,124036,19940904,1994,09
LT05,124036,19940920,1994,09
LT05,124036,19941022,1994,10
LT05,124036,19941107,1994,11
LT05,124037,19940107,1994,01
LT05,124037,19940123,1994,01
LT05,124037,19940208,1994,02
LT05,124037,19940328,1994,03
LT05,124037,19940413,1994,04
LT05,124037,19940429,1994,04
LT05,124037,19940515,1994,05
LT05,124037,19940702,1994,07
LT05,124037,19940803,1994,08
LT05,124037,19940819,1994,08
LT05,124037,19940904,1994,09
LT05,124037,19941022,1994,10
LT05,124037,19941107,1994,11
LT05,124038,19940123,1994,01
LT05,124038,19940208,1994,02
LT05,124038,19940328,1994,03
LT05,124038,19940413,1994,04
LT05,124038,19940429,1994,04
LT05,124038,19940702,1994,07
LT05,124038,19940803,1994,08
LT05,124038,19940819,1994,08
LT05,124038,19940904,1994,09
LT05,124038,19941022,1994,10
LT05,124038,19941107,1994,11
LT05,125031,19940114,1994,01
LT05,125031,19940303,1994,03
LT05,125031,19940319,1994,03
LT05,125031,19940522,1994,05
LT05,125031,19940607,1994,06
LT05,125031,19940623,1994,06
LT05,125031,19940927,1994,09
LT05,125031,19941029,1994,10
LT05,125032,19940114,1994,01
LT05,125032,19940303,1994,03
LT05,125032,19940319,1994,03
LT05,125032,19940404,1994,04
LT05,125032,19940522,1994,05
LT05,125032,19940607,1994,06
LT05,125032,19940810,1994,08
LT05,125032,19940911,1994,09
LT05,125032,19940927,1994,09
LT05,125032,19941029,1994,10
LT05,125032,19941216,1994,12
LT05,125033,19940114,1994,01
LT05,125033,19940303,1994,03
LT05,125033,19940319,1994,03
LT05,125033,19940506,1994,05
LT05,125033,19940522,1994,05
LT05,125033,19940607,1994,06
LT05,125033,19940623,1994,06
LT05,125033,19940725,1994,07
LT05,125033,19940927,1994,09
LT05,125033,19941029,1994,10
LT05,125033,19941130,1994,11
LT05,125033,19941216,1994,12
LT05,125034,19940114,1994,01
LT05,125034,19940303,1994,03
LT05,125034,19940319,1994,03
LT05,125034,19940506,1994,05
LT05,125034,19940522,1994,05
LT05,125034,19940725,1994,07
LT05,125034,19940826,1994,08
LT05,125034,19940911,1994,09
LT05,125034,19940927,1994,09
LT05,125034,19941029,1994,10
LT05,125034,19941130,1994,11
LT05,125035,19940114,1994,01
LT05,125035,19940303,1994,03
LT05,125035,19940319,1994,03
LT05,125035,19940506,1994,05
LT05,125035,19940522,1994,05
LT05,125035,19940623,1994,06
LT05,125035,19940725,1994,07
LT05,125035,19940826,1994,08
LT05,125035,19940911,1994,09
LT05,125035,19940927,1994,09
LT05,125035,19941029,1994,10
LT05,125035,19941130,1994,11
LT05,125036,19940114,1994,01
LT05,125036,19940303,1994,03
LT05,125036,19940319,1994,03
LT05,125036,19940522,1994,05
LT05,125036,19940623,1994,06
LT05,125036,19940725,1994,07
LT05,125036,19940927,1994,09
LT05,125036,19941029,1994,10
LT05,125036,19941130,1994,11
LT05,125037,19940114,1994,01
LT05,125037,19940303,1994,03
LT05,125037,19940319,1994,03
LT05,125037,19940506,1994,05
LT05,125037,19940522,1994,05
LT05,125037,19940623,1994,06
LT05,125037,19940725,1994,07
LT05,125037,19940927,1994,09
LT05,125037,19941029,1994,10
LT05,125037,19941130,1994,11
LT05,125038,19940114,1994,01
LT05,125038,19940303,1994,03
LT05,125038,19940319,1994,03
LT05,125038,19940506,1994,05
LT05,125038,19940725,1994,07
LT05,125038,19940927,1994,09
LT05,125038,19941029,1994,10
LT05,125038,19941130,1994,11
LT05,126036,19940105,1994,01
LT05,126036,19940206,1994,02
LT05,126036,19940310,1994,03
LT05,126036,19940326,1994,03
LT05,126036,19940427,1994,04
LT05,126036,19940817,1994,08
LT05,126036,19940902,1994,09
LT05,126036,19940918,1994,09
LT05,126036,19941004,1994,10
LT05,126036,19941105,1994,11
LT05,126036,19941121,1994,11
LT05,126036,19941207,1994,12
LT05,126037,19940105,1994,01
LT05,126037,19940206,1994,02
LT05,126037,19940326,1994,03
LT05,126037,19940427,1994,04
LT05,126037,19940529,1994,05
LT05,126037,19940817,1994,08
LT05,126037,19940902,1994,09
LT05,126037,19940918,1994,09
LT05,126037,19941004,1994,10
LT05,126037,19941105,1994,11
LT05,126037,19941121,1994,11
LT05,126037,19941207,1994,12
LT05,118034,19950116,1995,01
LT05,118034,19950201,1995,02
LT05,118034,19950217,1995,02
LT05,118034,19950305,1995,03
LT05,118034,19950406,1995,04
LT05,118034,19950524,1995,05
LT05,118034,19950609,1995,06
LT05,118034,19950828,1995,08
LT05,118034,19951116,1995,11
LT05,118034,19951202,1995,12
LT05,118035,19950116,1995,01
LT05,118035,19950201,1995,02
LT05,118035,19950217,1995,02
LT05,118035,19950305,1995,03
LT05,118035,19950321,1995,03
LT05,118035,19950406,1995,04
LT05,118035,19950508,1995,05
LT05,118038,19950116,1995,01
LT05,118038,19950201,1995,02
LT05,118038,19950217,1995,02
LT05,118038,19950305,1995,03
