idx,Year,Base,Built,Percent,Lon
10800,2008_2010,11313,1439,0.12719879784318924,112.97845818193949
10800,2011_2013,11313,1677,0.14823654203129144,112.98434263921962
10800,2014_2016,11313,2184,0.19305224078493768,112.99022709649977
10800,2017_2019,11313,2294,0.2027755679306992,112.9961115537799
11000,1990_1992,11632,751,0.06456327372764786,113.00199601106003
11000,1993_1995,11632,878,0.07548143053645116,113.00788046834016
11000,1996_1998,11632,1124,0.09662998624484181,113.0137649256203
11000,1999_2001,11632,1207,0.10376547455295736,113.01964938290043
11000,2002_2004,11632,1230,0.10574277854195323,113.02553384018056
11000,2005_2007,11632,1401,0.12044360385144429,113.03141829746069
11000,2008_2010,11632,1411,0.12130330123796423,113.03730275474082
11000,2011_2013,11632,1650,0.14185006877579093,113.04318721202097
11000,2014_2016,11632,2287,0.19661279229711143,113.0490716693011
11000,2017_2019,11632,2387,0.20520976616231087,113.05495612658123
11200,1990_1992,11831,664,0.05612374270983011,113.06084058386136
11200,1993_1995,11831,888,0.07505705350350773,113.0667250411415
11200,1996_1998,11831,1100,0.09297607979038121,113.07260949842163
11200,1999_2001,11831,1171,0.0989772631223058,113.07849395570176
11200,2002_2004,11831,1281,0.10827487110134393,113.08437841298189
11200,2005_2007,11831,1447,0.12230580677880146,113.09026287026202
11200,2008_2010,11831,1460,0.12340461499450596,113.09614732754216
11200,2011_2013,11831,1641,0.13870340630546868,113.10203178482229
11200,2014_2016,11831,2376,0.2008283323472234,113.10791624210243
11200,2017_2019,11831,2468,0.20860451356605528,113.11380069938257
11400,1990_1992,11996,828,0.06902300766922308,113.1196851566627
11400,1993_1995,11996,1047,0.08727909303101034,113.12556961394283
11400,1996_1998,11996,1278,0.10653551183727909,113.13145407122296
11400,1999_2001,11996,1282,0.10686895631877293,113.1373385285031
11400,2002_2004,11996,1350,0.11253751250416806,113.14322298578323
11400,2005_2007,11996,1650,0.1375458486162054,113.14910744306336
11400,2008_2010,11996,1648,0.1373791263754585,113.15499190034349
11400,2011_2013,11996,2074,0.1728909636545515,113.16087635762364
11400,2014_2016,11996,3104,0.2587529176392131,113.16676081490377
11400,2017_2019,11996,3085,0.2571690563521174,113.1726452721839
11600,1990_1992,12209,943,0.07723810303874191,113.17852972946403
11600,1993_1995,12209,1304,0.10680645425505775,113.18441418674416
11600,1996_1998,12209,1489,0.1219592104185437,113.1902986440243
11600,1999_2001,12209,1584,0.12974035547546892,113.19618310130443
11600,2002_2004,12209,1576,0.12908510115488575,113.20206755858456
11600,2005_2007,12209,1883,0.15423048570726514,113.20795201586469
11600,2008_2010,12209,1741,0.14259972151691375,113.21383647314482
11600,2011_2013,12209,2064,0.1690556147104595,113.21972093042496
11600,2014_2016,12209,2657,0.21762634122368743,113.2256053877051
11600,2017_2019,12209,2672,0.2188549430747809,113.23148984498523
11800,1990_1992,12873,772,0.05997048085139439,113.23737430226537
11800,1993_1995,12873,993,0.07713819622465626,113.2432587595455
11800,1996_1998,12873,1320,0.10254020041948264,113.24914321682563
11800,1999_2001,12873,1387,0.10774489241047153,113.25502767410576
11800,2002_2004,12873,1470,0.11419249592169657,113.2609121313859
11800,2005_2007,12873,1762,0.13687563116600637,113.26679658866603
11800,2008_2010,12873,1634,0.12693233900411716,113.27268104594616
11800,2011_2013,12873,1839,0.14285714285714285,113.27856550322629
11800,2014_2016,12873,2411,0.18729122970558534,113.28444996050644
11800,2017_2019,12873,2431,0.18884486910588053,113.29033441778657
12000,1990_1992,14834,961,0.06478360523122556,113.2962188750667
12000,1993_1995,14834,1277,0.08608601860590535,113.30210333234683
12000,1996_1998,14834,1616,0.10893892409329918,113.30798778962696
12000,1999_2001,14834,1663,0.11210732101928003,113.3138722469071
12000,2002_2004,14834,1719,0.11588243225023595,113.31975670418723
12000,2005_2007,14834,1983,0.13367938519617095,113.32564116146736
12000,2008_2010,14834,1899,0.1280167183497371,113.33152561874749
12000,2011_2013,14834,2107,0.14203856006471619,113.33741007602762
12000,2014_2016,14834,2534,0.17082378320075503,113.34329453330777
12000,2017_2019,14834,2542,0.17136308480517728,113.3491789905879
12200,1990_1992,15854,1355,0.0854673899331399,113.35506344786803
12200,1993_1995,15854,1554,0.0980194272738741,113.36094790514817
12200,1996_1998,15854,1868,0.11782515453513309,113.3668323624283
12200,1999_2001,15854,1881,0.11864513687397502,113.37271681970843
12200,2002_2004,15854,2012,0.12690803582692065,113.37860127698856
12200,2005_2007,15854,2243,0.14147849123249653,113.3844857342687
12200,2008_2010,15854,2139,0.13491863252176106,113.39037019154883
12200,2011_2013,15854,2265,0.1428661536520752,113.39625464882896
12200,2014_2016,15854,2722,0.17169168664059542,113.4021391061091
12200,2017_2019,15854,2764,0.17434086035070015,113.40802356338924
12400,1990_1992,17488,1183,0.06764638609332113,113.41390802066937
12400,1993_1995,17488,1463,0.08365736505032022,113.4197924779495
12400,1996_1998,17488,1732,0.09903934126258006,113.42567693522963
12400,1999_2001,17488,1749,0.10001143641354071,113.43156139250976
12400,2002_2004,17488,1973,0.11282021957913999,113.4374458497899
12400,2005_2007,17488,2257,0.12905992680695333,113.44333030707003
12400,2008_2010,17488,2202,0.12591491308325709,113.44921476435016
12400,2011_2013,17488,2520,0.14409881061299176,113.45509922163029
12400,2014_2016,17488,2951,0.16874428179322964,113.46098367891044
12400,2017_2019,17488,3067,0.17537740164684354,113.46686813619057
12600,1990_1992,19293,1048,0.054320219768828074,113.4727525934707
12600,1993_1995,19293,1345,0.06971440418804747,113.47863705075083
12600,1996_1998,19293,1603,0.08308713004716736,113.48452150803097
12600,1999_2001,19293,1649,0.08547141450266936,113.4904059653111
12600,2002_2004,19293,1817,0.09417923599232883,113.49629042259123
12600,2005_2007,19293,2149,0.11138754988856062,113.50217487987136
12600,2008_2010,19293,2158,0.11185404032550667,113.5080593371515
12600,2011_2013,19293,2437,0.12631524387083398,113.51394379443163
12600,2014_2016,19293,3128,0.1621313429741357,113.51982825171177
12600,2017_2019,19293,3204,0.16607059555279116,113.5257127089919
12800,1990_1992,22087,1510,0.06836600715352922,113.53159716627204
12800,1993_1995,22087,2045,0.09258840041653461,113.53748162355217
12800,1996_1998,22087,2365,0.10707656087291166,113.5433660808323
12800,1999_2001,22087,2325,0.10526554081586453,113.54925053811243
12800,2002_2004,22087,2461,0.11142300900982478,113.55513499539256
12800,2005_2007,22087,2867,0.12980486258885318,113.5610194526727
12800,2008_2010,22087,2988,0.13528319826142074,113.56690390995283
12800,2011_2013,22087,3351,0.15171820527912347,113.57278836723296
12800,2014_2016,22087,4051,0.18341105627744828,113.5786728245131
12800,2017_2019,22087,4333,0.19617874767963056,113.58455728179324
13000,1990_1992,23687,1326,0.055980073458014944,113.59044173907337
13000,1993_1995,23687,1671,0.07054502469709123,113.5963261963535
13000,1996_1998,23687,1965,0.08295689618778233,113.60221065363363
13000,1999_2001,23687,1992,0.08409676193692743,113.60809511091377
13000,2002_2004,23687,2136,0.09017604593236797,113.6139795681939
13000,2005_2007,23687,2459,0.10381221767214084,113.61986402547403
13000,2008_2010,23687,2528,0.1067252079199561,113.62574848275416
13000,2011_2013,23687,2964,0.12513192890615105,113.6316329400343
13000,2014_2016,23687,3645,0.1538818761345886,113.63751739731444
13000,2017_2019,23687,4065,0.17161312112129015,113.64340185459457
13200,1990_1992,25216,1457,0.05778077411167513,113.6492863118747
13200,1993_1995,25216,1737,0.06888483502538072,113.65517076915484
13200,1996_1998,25216,2205,0.08744447969543147,113.66105522643497
13200,1999_2001,25216,2170,0.08605647208121828,113.6669396837151
13200,2002_2004,25216,2290,0.09081535532994923,113.67282414099523
13200,2005_2007,25216,2461,0.09759676395939086,113.67870859827536
13200,2008_2010,25216,2469,0.0979140228426396,113.6845930555555
13200,2011_2013,25216,2658,0.10540926395939086,113.69047751283563
13200,2014_2016,25216,3209,0.1272604695431472,113.69636197011577
13200,2017_2019,25216,3973,0.15755869289340102,113.7022464273959
13400,1990_1992,27365,1235,0.04513064133016627,113.70813088467604
13400,1993_1995,27365,1572,0.057445642243742004,113.71401534195617
13400,1996_1998,27365,1872,0.0684085510688836,113.7198997992363
13400,1999_2001,27365,1936,0.07074730495158049,113.72578425651643
13400,2002_2004,27365,1919,0.07012607345148913,113.73166871379657
13400,2005_2007,27365,1993,0.07283025762835739,113.7375531710767
13400,2008_2010,27365,1948,0.07118582130458614,113.74343762835683
13400,2011_2013,27365,2156,0.078786771423351,113.74932208563696
13400,2014_2016,27365,2791,0.10199159510323406,113.75520654291711
13400,2017_2019,27365,3398,0.12417321395943724,113.76109100019724
13600,1990_1992,28718,1860,0.06476774148617592,113.76697545747737
13600,1993_1995,28718,2366,0.082387352879727,113.7728599147575
13600,1996_1998,28718,2730,0.09506233024583885,113.77874437203764
13600,1999_2001,28718,2846,0.09910160874712724,113.78462882931777
13600,2002_2004,28718,2833,0.09864893098405181,113.7905132865979
13600,2005_2007,28718,2992,0.10418552824012814,113.79639774387803
13600,2008_2010,28718,2932,0.10209624625670312,113.80228220115816
13600,2011_2013,28718,3178,0.11066230238874573,113.8081666584383
13600,2014_2016,28718,3849,0.13402743923671565,113.81405111571844
13600,2017_2019,28718,4215,0.14677205933560833,113.81993557299857
13800,1990_1992,29924,1791,0.059851624114423206,113.8258200302787
13800,1993_1995,29924,2106,0.07037829167223633,113.83170448755884
13800,1996_1998,29924,2543,0.0849819542841866,113.83758894483897
13800,1999_2001,29924,2508,0.0838123245555407,113.8434734021191
13800,2002_2004,29924,2560,0.08555006015238605,113.84935785939923
13800,2005_2007,29924,2753,0.09199973265606202,113.85524231667937
13800,2008_2010,29924,2723,0.09099719288865125,113.8611267739595
13800,2011_2013,29924,3236,0.10814062291137548,113.86701123123963
13800,2014_2016,29924,4161,0.13905226573987434,113.87289568851978
13800,2017_2019,29924,4798,0.1603395268012298,113.87878014579991
14000,1990_1992,30489,1498,0.04913247400701892,113.88466460308004
14000,1993_1995,30489,1953,0.06405588900915084,113.89054906036017
14000,1996_1998,30489,2352,0.07714257601102037,113.8964335176403
14000,1999_2001,30489,2393,0.07848732329692676,113.90231797492044
14000,2002_2004,30489,2505,0.08216077929745154,113.90820243220057
14000,2005_2007,30489,2655,0.0870805864410115,113.9140868894807
14000,2008_2010,30489,2651,0.08694939158384991,113.91997134676083
14000,2011_2013,30489,2936,0.09629702515661386,113.92585580404096
14000,2014_2016,30489,3835,0.1257830693036833,113.93174026132111
14000,2017_2019,30489,4298,0.1409688740201384,113.93762471860124
14200,1990_1992,30960,1846,0.05962532299741602,113.94350917588137
14200,1993_1995,30960,2240,0.07235142118863049,113.9493936331615
14200,1996_1998,30960,2754,0.08895348837209302,113.95527809044164
14200,1999_2001,30960,2832,0.09147286821705426,113.96116254772177
14200,2002_2004,30960,2971,0.0959625322997416,113.9670470050019
14200,2005_2007,30960,3068,0.09909560723514212,113.97293146228203
14200,2008_2010,30960,3051,0.09854651162790698,113.97881591956217
14200,2011_2013,30960,3305,0.10675064599483204,113.9847003768423
14200,2014_2016,30960,3995,0.1290374677002584,113.99058483412244
14200,2017_2019,30960,4308,0.13914728682170543,113.99646929140258
14400,1990_1992,32690,1496,0.04576323034567146,114.00235374868271
14400,1993_1995,32690,1920,0.05873355766289385,114.00823820596284
14400,1996_1998,32690,2271,0.06947078617314163,114.01412266324297
14400,1999_2001,32690,2372,0.07256041602936678,114.0200071205231
14400,2002_2004,32690,2422,0.07408993576017131,114.02589157780324
14400,2005_2007,32690,2544,0.07782196390333436,114.03177603508337
14400,2008_2010,32690,2435,0.07448761089018048,114.0376604923635
14400,2011_2013,32690,2641,0.08078923218109514,114.04354494964363
14400,2014_2016,32690,3440,0.10523095747935149,114.04942940692378
14400,2017_2019,32690,3999,0.1223309880697461,114.05531386420391
14600,1990_1992,33943,1703,0.050172347759479125,114.06119832148404
14600,1993_1995,33943,2108,0.062104115723418674,114.06708277876417
14600,1996_1998,33943,2556,0.07530271337241846,114.0729672360443
14600,1999_2001,33943,2646,0.07795421736440503,114.07885169332444
14600,2002_2004,33943,2769,0.08157793948678667,114.08473615060457
14600,2005_2007,33943,2971,0.08752909289102319,114.0906206078847
14600,2008_2010,33943,2872,0.08461243849983796,114.09650506516483
14600,2011_2013,33943,3218,0.09480599829125298,114.10238952244497
14600,2014_2016,33943,3618,0.10659046047785994,114.10827397972511
14600,2017_2019,33943,4330,0.12756680317002034,114.11415843700524
14800,1990_1992,34413,2522,0.07328625810013657,114.12004289428538
14800,1993_1995,34413,3071,0.08923953157237091,114.12592735156551
14800,1996_1998,34413,3595,0.10446633539650714,114.13181180884564
14800,1999_2001,34413,3527,0.10249033795368029,114.13769626612577
14800,2002_2004,34413,3644,0.10589021590677941,114.1435807234059
14800,2005_2007,34413,3735,0.1085345654258565,114.14946518068604
14800,2008_2010,34413,3749,0.10894138842879145,114.15534963796617
14800,2011_2013,34413,3878,0.11268997181297766,114.1612340952463
14800,2014_2016,34413,4107,0.11934443378955627,114.16711855252643
14800,2017_2019,34413,4718,0.1370993519890739,114.17300300980658
15000,1990_1992,35218,2327,0.06607416661934239,114.17888746708671
15000,1993_1995,35218,2994,0.08501334544835028,114.18477192436684
15000,1996_1998,35218,3533,0.10031801919472996,114.19065638164697
15000,1999_2001,35218,3335,0.09469589414503947,114.1965408389271
15000,2002_2004,35218,3515,0.09980691691748537,114.20242529620724
15000,2005_2007,35218,3540,0.1005167811914362,114.20830975348737
15000,2008_2010,35218,3931,0.11161905843602703,114.2141942107675
15000,2011_2013,35218,4261,0.12098926685217787,114.22007866804763
15000,2014_2016,35218,4662,0.13237548980634903,114.22596312532778
15000,2017_2019,35218,5322,0.15111590663865068,114.23184758260791
15200,1990_1992,36339,2831,0.07790528082776081,114.23773203988804
15200,1993_1995,36339,3522,0.09692066374969041,114.24361649716818
15200,1996_1998,36339,4000,0.11007457552491813,114.24950095444831
15200,1999_2001,36339,3777,0.10393791793940395,114.25538541172844
15200,2002_2004,36339,3842,0.10572662979168386,114.26126986900857
15200,2005_2007,36339,3985,0.10966179586669969,114.2671543262887
15200,2008_2010,36339,4125,0.11351440601007183,114.27303878356884
15200,2011_2013,36339,4544,0.125044717796307,114.27892324084897
15200,2014_2016,36339,4681,0.12881477200803546,114.2848076981291
15200,2017_2019,36339,5465,0.1503893888109194,114.29069215540925
15400,1990_1992,37814,2873,0.07597715131961708,114.29657661268938
15400,1993_1995,37814,3682,0.09737134394668641,114.30246106996951
15400,1996_1998,37814,4170,0.11027661712593219,114.30834552724964
15400,1999_2001,37814,4146,0.10964193155973978,114.31422998452977
15400,2002_2004,37814,4383,0.11590945152588988,114.3201144418099
15400,2005_2007,37814,4720,0.12482149468450839,114.32599889909004
15400,2008_2010,37814,4934,0.13048077431639077,114.33188335637017
15400,2011_2013,37814,5350,0.14148199079705928,114.3377678136503
15400,2014_2016,37814,5635,0.14901888189559423,114.34365227093045
15400,2017_2019,37814,6055,0.1601258793039615,114.34953672821058
15600,1990_1992,38812,2778,0.07157580129856746,114.35542118549071
15600,1993_1995,38812,3729,0.09607853241265588,114.36130564277084
15600,1996_1998,38812,4117,0.10607544058538597,114.36719010005098
15600,1999_2001,38812,4039,0.10406575285994023,114.37307455733111
15600,2002_2004,38812,4045,0.10422034422343605,114.37895901461124
15600,2005_2007,38812,4179,0.10767288467484283,114.38484347189137
15600,2008_2010,38812,4380,0.11285169535195301,114.3907279291715
15600,2011_2013,38812,4785,0.12328661238792127,114.39661238645164
15600,2014_2016,38812,5139,0.132407502834175,114.40249684373177
15600,2017_2019,38812,5522,0.14227558487065856,114.40838130101191
15800,1990_1992,39087,2495,0.06383196459180802,114.41426575829205
15800,1993_1995,39087,3165,0.0809732136004298,114.42015021557218
15800,1996_1998,39087,3547,0.09074628393071865,114.42603467285231
15800,1999_2001,39087,3587,0.09176964208048712,114.43191913013244
15800,2002_2004,39087,3717,0.09509555606723463,114.43780358741257
15800,2005_2007,39087,3790,0.09696318469056207,114.4436880446927
15800,2008_2010,39087,4001,0.10236139893059074,114.44957250197284
15800,2011_2013,39087,4307,0.11019008877631949,114.45545695925297
15800,2014_2016,39087,4717,0.12067950981144626,114.46134141653312
15800,2017_2019,39087,5122,0.13104101107785196,114.46722587381325
16000,1990_1992,39242,2457,0.06261148769175882,114.47311033109338
16000,1993_1995,39242,3139,0.07999082615564956,114.47899478837351
16000,1996_1998,39242,3447,0.08783955965547117,114.48487924565364
16000,1999_2001,39242,3494,0.08903725600122318,114.49076370293378
16000,2002_2004,39242,3629,0.0924774476326385,114.49664816021391
16000,2005_2007,39242,3787,0.0965037459864431,114.50253261749404
16000,2008_2010,39242,3942,0.10045359563732735,114.50841707477417
16000,2011_2013,39242,4376,0.11151317465980327,114.5143015320543
16000,2014_2016,39242,4721,0.12030477549564242,114.52018598933444
16000,2017_2019,39242,5282,0.1346006829417461,114.52607044661458
16200,1990_1992,39305,2586,0.06579315608701183,114.53195490389471
16200,1993_1995,39305,3320,0.08446762498409871,114.53783936117485
16200,1996_1998,39305,3659,0.0930924818725353,114.54372381845498
16200,1999_2001,39305,3688,0.09383030148836026,114.54960827573511
16200,2002_2004,39305,3730,0.09489886782852054,114.55549273301524
16200,2005_2007,39305,3830,0.09744307340033075,114.56137719029537
16200,2008_2010,39305,3911,0.099503879913497,114.5672616475755
16200,2011_2013,39305,4241,0.10789975830047067,114.57314610485564
16200,2014_2016,39305,4536,0.11540516473731077,114.57903056213578
16200,2017_2019,39305,5203,0.13237501590128484,114.58491501941592
16400,1990_1992,39439,2348,0.05953497806739522,114.59079947669605
16400,1993_1995,39439,2920,0.07403838839727174,114.59668393397618
16400,1996_1998,39439,3226,0.08179720581150637,114.60256839125631
16400,1999_2001,39439,3343,0.0847638124698902,114.60845284853644
16400,2002_2004,39439,3338,0.08463703440756612,114.61433730581658
16400,2005_2007,39439,3619,0.09176196151018028,114.62022176309671
16400,2008_2010,39439,3647,0.09247191865919521,114.62610622037684
16400,2011_2013,39439,4187,0.10616394939019752,114.63199067765697
16400,2014_2016,39439,4437,0.1125028525064023,114.6378751349371
16400,2017_2019,39439,5099,0.12928826795811252,114.64375959221725
16600,1990_1992,39585,2570,0.06492358216496147,114.64964404949738
16600,1993_1995,39585,3130,0.0790703549324239,114.65552850677751
16600,1996_1998,39585,3433,0.08672476948339017,114.66141296405765
16600,1999_2001,39585,3523,0.0889983579638752,114.66729742133778
16600,2002_2004,39585,3545,0.08955412403688266,114.67318187861791
16600,2005_2007,39585,3690,0.09321712769988633,114.67906633589804
16600,2008_2010,39585,3760,0.09498547429581912,114.68495079317817
16600,2011_2013,39585,4106,0.10372615889857269,114.6908352504583
16600,2014_2016,39585,4522,0.11423519009725906,114.69671970773844
16600,2017_2019,39585,5028,0.12701780977643046,114.70260416501858
16800,1990_1992,38956,2671,0.06856453434644214,114.70848862229872
16800,1993_1995,38956,3244,0.08327343669781291,114.71437307957885
16800,1996_1998,38956,3637,0.09336174145189445,114.72025753685898
16800,1999_2001,38956,3705,0.09510730054420372,114.72614199413911
16800,2002_2004,38956,3754,0.09636512989013246,114.73202645141924
16800,2005_2007,38956,4032,0.10350138617927919,114.73791090869938
16800,2008_2010,38956,4144,0.10637642468425916,114.74379536597951
16800,2011_2013,38956,4539,0.1165160694116439,114.74967982325964
16800,2014_2016,38956,4791,0.12298490604784885,114.75556428053977
16800,2017_2019,38956,5344,0.1371804086661875,114.76144873781992
17000,1990_1992,37657,2752,0.07308070212709457,114.76733319510005
17000,1993_1995,37657,3363,0.08930610510662028,114.77321765238018
17000,1996_1998,37657,3822,0.10149507395703322,114.77910210966031
17000,1999_2001,37657,3962,0.10521284223384762,114.78498656694045
17000,2002_2004,37657,4056,0.10770905807685158,114.79087102422058
17000,2005_2007,37657,4305,0.11432137451204291,114.79675548150071
17000,2008_2010,37657,4299,0.11416204158589373,114.80263993878084
17000,2011_2013,37657,4643,0.12329712935178054,114.80852439606097
17000,2014_2016,37657,4856,0.12895344823007673,114.8144088533411
17000,2017_2019,37657,5262,0.1397349762328385,114.82029331062125
17200,1990_1992,37616,2374,0.06311144193960017,114.82617776790138
17200,1993_1995,37616,2996,0.0796469587409613,114.83206222518152
17200,1996_1998,37616,3446,0.0916099532113994,114.83794668246165
17200,1999_2001,37616,3741,0.0994523606975755,114.84383113974178
17200,2002_2004,37616,3869,0.10285516801361123,114.84971559702191
17200,2005_2007,37616,4016,0.10676307954062102,114.85560005430204
17200,2008_2010,37616,4007,0.10652381965121226,114.86148451158218
17200,2011_2013,37616,4253,0.11306358996171842,114.86736896886231
17200,2014_2016,37616,4399,0.11694491705657167,114.87325342614244
17200,2017_2019,37616,5057,0.13443747341556783,114.87913788342259
17400,1990_1992,37390,2885,0.07715966836052421,114.88502234070272
17400,1993_1995,37390,3681,0.09844878309708478,114.89090679798285
17400,1996_1998,37390,4052,0.10837122225193901,114.89679125526298
17400,1999_2001,37390,4280,0.11446910938753678,114.90267571254311
17400,2002_2004,37390,4315,0.11540518855308907,114.90856016982325
17400,2005_2007,37390,4489,0.12005883926183472,114.91444462710338
17400,2008_2010,37390,4459,0.11925648569136132,114.92032908438351
17400,2011_2013,37390,4676,0.1250601765177855,114.92621354166364
17400,2014_2016,37390,4773,0.12765445306231613,114.93209799894377
17400,2017_2019,37390,5294,0.1415886600695373,114.93798245622392
17600,1990_1992,37461,2747,0.07332959611329115,114.94386691350405
17600,1993_1995,37461,3579,0.09553936093537278,114.94975137078418
17600,1996_1998,37461,3989,0.10648407677317744,114.95563582806432
17600,1999_2001,37461,4074,0.10875310322735646,114.96152028534445
17600,2002_2004,37461,4105,0.10958063052240997,114.96740474262458
17600,2005_2007,37461,4234,0.11302421184698754,114.97328919990471
17600,2008_2010,37461,4158,0.11099543525266277,114.97917365718484
17600,2011_2013,37461,4444,0.11863004191025334,114.98505811446498
17600,2014_2016,37461,4498,0.12007154106937883,114.99094257174511
17600,2017_2019,37461,4953,0.1322175062064547,114.99682702902525
17800,1990_1992,37086,2799,0.0754732243973467,115.00271148630539
17800,1993_1995,37086,3380,0.09113951356306962,115.00859594358552
17800,1996_1998,37086,3855,0.10394758129752467,115.01448040086565
17800,1999_2001,37086,3913,0.10551151377878444,115.02036485814578
17800,2002_2004,37086,4020,0.10839669956317748,115.02624931542591
17800,2005_2007,37086,4205,0.11338510489133366,115.03213377270605
17800,2008_2010,37086,4215,0.11365474842258534,115.03801822998618
17800,2011_2013,37086,4529,0.12212155530388825,115.04390268726631
17800,2014_2016,37086,4656,0.12554602815078467,115.04978714454644
17800,2017_2019,37086,5315,0.1433155368602707,115.05567160182659
18000,1990_1992,37238,2837,0.07618561684300983,115.06155605910672
18000,1993_1995,37238,3468,0.09313067296847306,115.06744051638685
18000,1996_1998,37238,3937,0.10572533433589344,115.07332497366698
18000,1999_2001,37238,3914,0.10510768569740588,115.07920943094712
18000,2002_2004,37238,3993,0.10722917449916752,115.08509388822725
18000,2005_2007,37238,4130,0.11090821204146302,115.09097834550738
18000,2008_2010,37238,4164,0.11182125785487942,115.09686280278751
18000,2011_2013,37238,4295,0.11533916966539556,115.10274726006764
18000,2014_2016,37238,4515,0.12124711316397228,115.10863171734778
18000,2017_2019,37238,5153,0.13838014930984477,115.11451617462792
18200,1990_1992,37886,2639,0.06965633743335269,115.12040063190805
18200,1993_1995,37886,3177,0.08385683365887135,115.12628508918819
18200,1996_1998,37886,3585,0.09462598321279628,115.13216954646832
18200,1999_2001,37886,3656,0.0965000263949744,115.13805400374845
18200,2002_2004,37886,3758,0.09919231378345562,115.14393846102858
18200,2005_2007,37886,3910,0.10320434989178061,115.14982291830871
18200,2008_2010,37886,3860,0.10188460117193686,115.15570737558885
18200,2011_2013,37886,4107,0.10840415984796495,115.16159183286898
18200,2014_2016,37886,4290,0.11323444016259304,115.16747629014911
18200,2017_2019,37886,4796,0.12659029720741172,115.17336074742926
18400,1990_1992,37928,2755,0.07263762919215355,115.17924520470939
18400,1993_1995,37928,3509,0.09251740139211137,115.18512966198952
18400,1996_1998,37928,4090,0.10783589959924067,115.19101411926965
18400,1999_2001,37928,4207,0.11092069183716516,115.19689857654978
18400,2002_2004,37928,4402,0.11606201223370596,115.20278303382992
18400,2005_2007,37928,4592,0.12107150390213035,115.20866749111005
18400,2008_2010,37928,4582,0.1208078464458975,115.21455194839018
18400,2011_2013,37928,4635,0.12220523096393165,115.22043640567031
18400,2014_2016,37928,4600,0.12128242986711664,115.22632086295044
18400,2017_2019,37928,5170,0.13631090487238978,115.23220532023058
18600,1990_1992,38250,2414,0.06311111111111112,115.23808977751072
18600,1993_1995,38250,3193,0.08347712418300654,115.24397423479085
18600,1996_1998,38250,3646,0.09532026143790849,115.24985869207099
18600,1999_2001,38250,3792,0.09913725490196078,115.25574314935112
18600,2002_2004,38250,3991,0.10433986928104576,115.26162760663125
18600,2005_2007,38250,4154,0.10860130718954249,115.26751206391138
18600,2008_2010,38250,4137,0.10815686274509805,115.27339652119151
18600,2011_2013,38250,4131,0.108,115.27928097847165
18600,2014_2016,38250,4062,0.10619607843137255,115.28516543575178
18600,2017_2019,38250,4690,0.12261437908496732,115.29104989303192
18800,1990_1992,38518,2837,0.0736538761098707,115.29693435031206
18800,1993_1995,38518,3533,0.09172335012202087,115.30281880759219
18800,1996_1998,38518,4089,0.10615815982138221,115.30870326487232
18800,1999_2001,38518,4331,0.11244093670491719,115.31458772215245
18800,2002_2004,38518,4581,0.11893140869204008,115.32047217943258
18800,2005_2007,38518,4837,0.12557765200685395,115.32635663671272
18800,2008_2010,38518,4752,0.12337089153123215,115.33224109399285
18800,2011_2013,38518,4831,0.125421880679163,115.33812555127298
18800,2014_2016,38518,4798,0.12456513837686277,115.34401000855311
18800,2017_2019,38518,5514,0.14315385014798276,115.34989446583324
19000,1990_1992,38908,2997,0.07702786059422227,115.35577892311339
19000,1993_1995,38908,3954,0.10162434460779274,115.36166338039352
19000,1996_1998,38908,4474,0.11498920530482164,115.36754783767365
19000,1999_2001,38908,4858,0.12485864089647374,115.37343229495379
19000,2002_2004,38908,5317,0.13665570062712037,115.37931675223392
19000,2005_2007,38908,5543,0.14246427469929063,115.38520120951405
19000,2008_2010,38908,5556,0.14279839621671636,115.39108566679418
19000,2011_2013,38908,5753,0.14786162228847538,115.39697012407431
19000,2014_2016,38908,5651,0.1452400534594428,115.40285458135445
19000,2017_2019,38908,6268,0.1610979747095713,115.4087390386346
19200,1990_1992,39059,2714,0.0694846258224737,115.41462349591473
19200,1993_1995,39059,3571,0.09142579175094089,115.42050795319486
19200,1996_1998,39059,4154,0.1063519291328503,115.42639241047499
19200,1999_2001,39059,4440,0.11367418520699454,115.43227686775512
19200,2002_2004,39059,4805,0.12301902250441639,115.43816132503525
19200,2005_2007,39059,5159,0.1320822345682173,115.44404578231538
19200,2008_2010,39059,5262,0.13471927084666785,115.44993023959552
19200,2011_2013,39059,5469,0.1400189456975345,115.45581469687565
19200,2014_2016,39059,5393,0.13807317135615352,115.46169915415578
19200,2017_2019,39059,6094,0.15602037942599656,115.46758361143591
19400,1990_1992,39521,2759,0.06981098656410516,115.47346806871606
19400,1993_1995,39521,3643,0.0921788416285013,115.47935252599619
19400,1996_1998,39521,4158,0.10520988841375471,115.48523698327632
19400,1999_2001,39521,4589,0.11611548290782116,115.49112144055646
19400,2002_2004,39521,4961,0.12552820019736344,115.49700589783659
19400,2005_2007,39521,5276,0.13349864628931454,115.50289035511672
19400,2008_2010,39521,5429,0.1373700058196908,115.50877481239685
19400,2011_2013,39521,5597,0.14162091040206473,115.51465926967698
19400,2014_2016,39521,5733,0.14506211887351028,115.52054372695711
19400,2017_2019,39521,6327,0.1600921029326181,115.52642818423726
19600,1990_1992,39387,2391,0.060705308858252725,115.5323126415174
19600,1993_1995,39387,3112,0.07901084114047782,115.53819709879753
19600,1996_1998,39387,3879,0.09848427146012644,115.54408155607766
