NDVI,NDBI,EVI,time
0.15487422847353421,-0.21508413931207176,0.18505654786772716,2017-06-11
0.15130883723664734,-0.21024666136650239,0.1835150962364173,2017-06-12
0.1482185090659333,-0.20580847724865342,0.18266597615800884,2017-06-13
0.14561164998853549,-0.20177701439776274,0.18251224174037664,2017-06-14
0.14349551169153657,-0.1981586974528175,0.18305528111645056,2017-06-15
0.14187617104010175,-0.19495893160404099,0.18429480883883334,2017-06-16
0.14075851251256138,-0.19218208852094038,0.18622886243017642,2017-06-17
0.14014621360089363,-0.18983149489511042,0.18885380310423405,2017-06-18
0.14004173321778263,-0.1879094236294841,0.19216432066202302,2017-06-19
0.1404463031435526,-0.1864170876989163,0.19615344255651568,2017-06-20
0.14135992253846003,-0.18535463669987146,0.2008125471086424,2017-06-21
0.14278135553791804,-0.1847211561000225,0.20613138084691984,2017-06-22
0.14470813194027393,-0.18451466919168918,0.2120980799318281,2017-06-23
0.1471365509887801,-0.18473214174582764,0.21869919561614354,2017-06-24
0.15006168824135208,-0.18536948935636072,0.22591972368145474,2017-06-25
0.1534774055138875,-0.18642158745760862,0.2337431377814266,2017-06-26
0.15737636387470005,-0.18788228399059997,0.24215142661150568,2017-06-27
0.16175003965991347,-0.18974441468712888,0.25112513481543075,2017-06-28
0.166588743471961,-0.191999820933702,0.2606434075293898,2017-06-29
0.17188164211522405,-0.1946393701706337,0.27068403845444466,2017-06-30
0.17761678341554515,-0.19765297877503235,0.2812235213394099,2017-07-01
0.1837811238629851,-0.2010296373700339,0.2922371047476582,2017-07-02
0.19036055900936932,-0.2047574384960486,0.3036988499718803,2017-07-03
0.1973399565454744,-0.20882360657383872,0.31558169195353575,2017-07-04
0.2047031919758621,-0.21321453008335242,0.32785750305605127,2017-07-05
0.21243318680197312,-0.2179157958760767,0.34049715953229737,2017-07-06
0.22051194911839964,-0.22291222553357634,0.3534706105212829,2017-07-07
0.22892061652017667,-0.2281879136790185,0.36674694940106023,2017-07-08
0.23763950121400582,-0.23372626814414263,0.3802944873204579,2017-07-09
0.24664813721920006,-0.23951005188828603,0.39408082872432565,2017-07-10
0.25592532953997804,-0.24552142656243556,0.4080729486838305,2017-07-11
0.26544920518511295,-0.25174199760652305,0.42223727183780346,2017-07-12
0.2751972659059153,-0.2581528607641795,0.43653975274660656,2017-07-13
0.2851464425192337,-0.26473464989541096,0.4509459574565851,2017-07-14
0.295273150678752,-0.2714675859649051,0.46542114607102303,2017-07-15
0.3055533479525538,-0.2783315270794319,0.4799303561186245,2017-07-16
0.3159625920630724,-0.28530601944623885,0.4944384865107156,2017-07-17
0.32647610014186995,-0.2923703491213465,0.5089103818758208,2017-07-18
0.33706880884878704,-0.29950359441457247,0.5233109170589094,2017-07-19
0.34771543520331033,-0.30668467881661876,0.5376050815729264,2017-07-20
0.35839053797369086,-0.3138924243120033,0.5517580637896765,2017-07-21
0.3690685794686469,-0.32110560494105767,0.5657353346587748,2017-07-22
0.3797239875742725,-0.3283030004728031,0.5795027307430106,2017-07-23
0.3903312178791132,-0.3354634500508792,0.5930265363615309,2017-07-24
0.4008648157301485,-0.342565905674787,0.6062735646345033,2017-07-25
0.4112994780616687,-0.3495894853785154,0.6192112372245406,2017-07-26
0.42161011484062516,-0.35651352597009084,0.6318076625748147,2017-07-27
0.43177190997284226,-0.36331763519663396,0.644031712447381,2017-07-28
0.44176038151547004,-0.36998174320069405,0.6558530965690945,2017-07-29
0.45155144104311906,-0.3764861531357221,0.6672424351977079,2017-07-30
0.46112145201739546,-0.3828115908107584,0.6781713294261903,2017-07-31
0.4704472870124166,-0.3889392532371487,0.6886124290494213,2017-08-01
0.4795063836509791,-0.3948508559523907,0.6985394978226837,2017-08-02
0.4882767991103106,-0.4005286790000295,0.7079274759491679,2017-08-03
0.49673726306001026,-0.40595561144799375,0.7167525396407457,2017-08-04
0.5048672288980312,-0.4111151943310633,0.7249921576029215,2017-08-05
0.5126469231560838,-0.4159916619080003,0.7326251443040056,2017-08-06
0.5200573929496153,-0.42056998112762595,0.7396317098958015,2017-08-07
0.5270805513537344,-0.4248358892036084,0.7459935066628789,2017-08-08
0.5336992205904538,-0.4287759292016972,0.7516936718850759,2017-08-09
0.5398971729195802,-0.4323774835492582,0.7567168670083936,2017-08-10
0.5456591691309679,-0.4356288053819091,0.7610493130283407,2017-08-11
0.5509709945419902,-0.4385190476477816,0.7646788219995145,2017-08-12
0.5558194924107592,-0.4410382898958159,0.7675948245953881,2017-08-13
0.5601925946826491,-0.4431775626808202,0.7697883936526075,2017-08-14
0.5640793499937851,-0.4449288695237095,0.7712522636439086,2017-08-15
0.567469948863136,-0.44628520637230207,0.7719808460348404,2017-08-16
0.5703557460117247,-0.4472405785142423,0.7719702404897357,2017-08-17
0.572729279754873,-0.4477900149003651,0.7712182419031011,2017-08-18
0.5745842884212184,-0.44792957984360154,0.7697243432434113,2017-08-19
0.5759157237597846,-0.4476563820653803,0.7674897342070376,2017-08-20
0.5767197613043346,-0.4469685810683853,0.764517295690692,2017-08-21
0.576993807671907,-0.44586539082149645,0.760811590101676,2017-08-22
0.5767365047805952,-0.44434708074980384,0.7563788475358191,2017-08-23
0.5759477309794716,-0.4424149740295108,0.751226947863424,2017-08-24
0.5746285990915695,-0.44007144319470154,0.7453653987743898,2017-08-25
0.5727814513788708,-0.43731990306987545,0.7388053098437487,2017-08-26
0.5704098514460679,-0.43416480104901284,0.7315593626888441,2017-08-27
0.5675185731079279,-0.43061160474908255,0.7236417772999386,2017-08-28
0.5641135862528402,-0.4266667870725484,0.715068274635331,2017-08-29
0.5602020397427534,-0.422337808720076,0.705856035581423,2017-08-30
0.555792241397634,-0.41763309820161726,0.6960236563881929,2017-08-31
0.5508936351197764,-0.41256202940015063,0.6855911006986145,2017-09-01
0.5455167752208178,-0.4071348967489428,0.6745796482997476,2017-09-02
0.539673298021334,-0.4013628880891832,0.6630118407310766,2017-09-03
0.533375890800102,-0.39525805528108954,0.6509114238941681,2017-09-04
0.5266382581768785,-0.38883328264734107,0.6383032878150732,2017-09-05
0.5194750860185566,-0.3821022533327825,0.62521340371714,2017-09-06
0.5119020029659389,-0.37507941367072284,0.6116687585705486,2017-09-07
0.5039355396833954,-0.3677799356502977,0.597697287289297,2017-09-08
0.49559308593989077,-0.36021967758465934,0.5833278027529523,2017-09-09
0.48689284563551627,-0.35241514308451166,0.5685899238362148,2017-09-10
0.4778537898927858,-0.3443834384457649,0.5535140016339561,2017-09-11
0.4684956083361318,-0.3361422285635129,0.5381310440727446,2017-09-12
0.4588386586890333,-0.32770969148958273,0.5224726391060875,2017-09-13
0.4489039148208234,-0.31910447175291007,0.5065708766914108,2017-09-14
0.43871291338034507,-0.31034563256625236,0.49045826975167944,2017-09-15
0.4282876991560126,-0.30145260704456894,0.4741676743251164,2017-09-16
0.41765076930615275,-0.2924451485639009,0.4577322091101605,2017-09-17
0.4068250166053218,-0.2833432803908958,0.4411851746125595,2017-09-18
0.39583367185459295,-0.27416724471486464,0.42455997210213614,2017-09-19
0.3847002456067475,-0.26493745121650475,0.40789002258840124,2017-09-20
0.3734484693579374,-0.25567442530769824,0.3912086860223345,2017-09-21
0.3621022363585159,-0.24639875617749324,0.37454918093068457,2017-09-22
0.35068554219748804,-0.2371310447805508,0.3579445046891324,2017-09-23
0.3392224253143947,-0.22789185190350764,0.34142735463713336,2017-09-24
0.3277369075923679,-0.21870164644433865,0.32503005023470094,2017-09-25
0.31625293518672504,-0.20958075403996074,0.30878445645987157,2017-09-26
0.3047943197411821,-0.20054930617508382,0.2927219086399385,2017-09-27
0.29338468014411945,-0.19162718990520983,0.2768731389076866,2017-09-28
0.2820473849731728,-0.18283399832286762,0.2612682044658705,2017-09-29
0.27080549577787744,-0.1741889818968963,0.24593641784285872,2017-09-30
0.25968171134437723,-0.16571100080949708,0.2309062793123317,2017-10-01
0.2486983130853161,-0.15741847841451145,0.21620541164662033,2017-10-02
0.2378771116939128,-0.14932935593659735,0.20186049736546735,2017-10-03
0.22723939519840441,-0.14146104852805869,0.18789721863628156,2017-10-04
0.2168058785487183,-0.13383040279609637,0.17434019997397193,2017-10-05
0.2065966548623901,-0.12645365590873797,0.1612129538802203,2017-10-06
0.19663114845369228,-0.11934639638459221,0.1485378295559055,2017-10-07
0.18692806976349313,-0.11252352666578708,0.13633596481018986,2017-10-08
0.17750537230275693,-0.10599922756913682,0.12462724128178299,2017-10-09
0.1683802117174451,-0.09978692470567424,0.11343024307954461,2017-10-10
0.1595689070763679,-0.09389925695311119,0.10276221893966203,2017-10-11
0.15108690447709433,-0.088348047059934,0.09263904798687675,2017-10-12
0.1429487430599804,-0.08314427445499308,0.08307520917891403,2017-10-13
0.135168023512438,-0.07829805032949917,0.07408375450181329,2017-10-14
0.1277573791399202,-0.07381859505298995,0.06567628597501923,2017-10-15
0.12072844957228894,-0.06971421797798223,0.057862936513926176,2017-10-16
0.11409185716806901,-0.065992299682206,0.05065235468834855,2017-10-17
0.10785718617107663,-0.06265927669030498,0.04405169340412709,2017-10-18
0.1020329646666112,-0.05972062871033891,0.0380666025247876,2017-10-19
0.09662664937745717,-0.05718086841401144,0.03270122544030498,2017-10-20
0.09164461333171446,-0.0550435337823887,0.02795819957886058,2017-10-21
0.08709213642688422,-0.05331118303211631,0.02383866084717875,2017-10-22
0.08297339890735121,-0.051985392130461064,0.02034225197507083,2017-10-23
0.07929147776411409,-0.05106675490034847,0.01746713472897967,2017-10-24
0.07604834605793241,-0.050554885709778855,0.015210005949272125,2017-10-25
0.07324487515962368,-0.05044842473321605,0.013566117356219952,2017-10-26
0.0708808398930325,-0.05074504576558038,0.012529299059350678,2017-10-27
0.06895492655876294,-0.05144146656272881,0.012091986695237776,2017-10-28
0.06746474380900368,-0.05253346167572627,0.012245252109479013,2017-10-29
0.06640683633631943,-0.05401587773939938,0.012978837489025528,2017-10-30
0.065776701331818,-0.055882651169391964,0.014281192842406245,2017-10-31
0.06556880766061916,-0.058126828215406455,0.016139516716234998,2017-11-01
0.06577661769575181,-0.060740587312226105,0.018539800028490365,2017-11-02
0.0663926117441374,-0.06371526366383158,0.021466872890351447,2017-11-03
0.06740831499198839,-0.0670413759904991,0.024904454281488287,2017-11-04
0.06881432688987447,-0.07070865536243105,0.02883520443538053,2017-11-05
0.07060035289176046,-0.07470607603861713,0.03324077978522343,2017-11-06
0.07275523845577951,-0.07902188822400753,0.03810189031376079,2017-11-07
0.07526700520893445,-0.08364365265314747,0.04339835914467459,2017-11-08
0.07812288917199443,-0.08855827690365,0.04910918420719048,2017-11-09
0.08130938093570403,-0.09375205333834638,0.0552126018005346,2017-11-10
0.08481226767444097,-0.09921069857099227,0.061686151880348664,2017-11-11
0.08861667687844518,-0.10491939434594091,0.06850674488433738,2017-11-12
0.09270712168154763,-0.11086282971896286,0.07565072991113993,2017-11-13
0.09706754765733569,-0.11702524442311527,0.08309396406325557,2017-11-14
0.10168138095259929,-0.12339047330000638,0.0908118827614869,2017-11-15
0.1065315776238637,-0.1299419916746052,0.09877957083675469,2017-11-16
0.1116006740398742,-0.13666296154941657,0.10697183420351299,2017-11-17
0.11687083820981795,-0.14353627849121445,0.11536327191711275,2017-11-18
0.12232392189520483,-0.15054461908237257,0.12392834841749502,2017-11-19
0.12794151336150691,-0.15767048880751702,0.13264146576155156,2017-11-20
0.13370499062368849,-0.16489627024458772,0.14147703564616082,2017-11-21
0.13959557503922318,-0.17220427142948128,0.15040955102577486,2017-11-22
0.14559438510125047,-0.17957677426272498,0.15941365712945826,2017-11-23
0.1516824902842517,-0.18699608282689653,0.16846422168446715,2017-11-24
0.1578409647947269,-0.19444457148365932,0.17753640415582958,2017-11-25
0.16405094107966092,-0.20190473262007372,0.1866057238143386,2017-11-26
0.17029366294723444,-0.20935922391561143,0.195648126449874,2017-11-27
0.17655053815423852,-0.21679091500144912,0.20464004954929477,2017-11-28
0.18280319031761808,-0.22418293338672488,0.21355848576439618,2017-11-29
0.18903351000884558,-0.23151870952783696,0.22238104449942006,2017-11-30
0.19522370489254667,-0.23878202091951514,0.2310860114533623,2017-12-01
0.20135634877359246,-0.24595703508917668,0.23965240595817985,2017-12-02
0.2074144294198367,-0.253028351379031,0.24806003596011966,2017-12-03
0.21338139503193307,-0.2599810414044818,0.25628955049895064,2017-12-04
0.2192411992343596,-0.26680068807988344,0.264322489545515,2017-12-05
0.2249783444671629,-0.27347342310789263,0.27214133106693517,2017-12-06
0.230577923661857,-0.2799859628323952,0.27972953519596827,2017-12-07
0.23602566008981665,-0.28632564235942054,0.2870715853890346,2017-12-08
0.24130794527664848,-0.2924804478554255,0.29415302646610464,2017-12-09
0.24641187488194913,-0.2984390469377715,0.30096049943481595,2017-12-10
0.25132528244858454,-0.3041908170765141,0.3074817730090817,2017-12-11
0.25603677093263366,-0.30972587193319273,0.31370577174290465,2017-12-12
0.26053574193053225,-0.3150350855671602,0.31962260070862236,2017-12-13
0.26481242252697634,-0.32011011444652065,0.3252235666591654,2017-12-14
0.26885788969317403,-0.3249434172061012,0.33050119562293395,2017-12-15
0.2726640921723042,-0.3295282721016101,0.335449246890412,2017-12-16
0.27622386979595254,-0.33385879211539327,0.3400627233615705,2017-12-17
0.2795309701820644,-0.33792993767522156,0.344337878232744,2017-12-18
0.28258006277257985,-0.3417375269545314,0.34827221801230074,2017-12-19
0.2853667501762153,-0.34527824372909904,0.3518645018645042,2017-12-20
0.28788757678902915,-0.3485496427714774,0.3551147372907613,2017-12-21
0.2901400346732343,-0.35155015277163476,0.35802417216796945,2017-12-22
0.2921225666822179,-0.3542790767789289,0.3605952831736422,2017-12-23
0.2938345668271068,-0.35673659016704,0.36283176063719413,2017-12-24
0.29527637788809075,-0.35892373613061057,0.364738489866951,2017-12-25
0.29644928628113687,-0.3608424187288463,0.36632152901202425,2017-12-26
0.29735551419834977,-0.36249539349815396,0.36758808352766376,2017-12-27
0.29799820904768204,-0.3638862556623979,0.3685464773221914,2017-12-28
0.2983814302251125,-0.36501942597595805,0.36920612067250635,2017-12-29
0.29851013325988085,-0.36590013424136664,0.36957747500445454,2017-12-30
0.2983901513803079,-0.3665344005492993,0.3696720146423761,2017-12-31
0.2980281745551653,-0.3669290142953096,0.3695021856411543,2018-01-01
0.2974317260721141,-0.36709151103339166,0.36908136182140217,2018-01-02
0.296609136721862,-0.36703014723263244,0.3684237981367696,2018-01-03
0.2955695166628863,-0.3667538730086417,0.36754458150899927,2018-01-04
0.294322725048291,-0.36627230290729135,0.3664595792739855,2018-01-05
0.29287933750216555,-0.3655956848232227,0.3651853853879644,2018-01-06
0.29125061153903475,-0.3647348671410325,0.36373926454974104,2018-01-07
0.28944845002539465,-0.36370126419161,0.362139094400091,2018-01-08
0.2874853627877223,-0.36250682012076146,0.36040330596488784,2018-01-09
0.2853744264765721,-0.3611639712716411,0.3585508225134095,2018-01-10
0.2831292428010326,-0.35968560718649595,0.35660099700751124,2018-01-11
0.2807638952522494,-0.3580850303369564,0.35457354832117577,2018-01-12
0.2782929044390587,-0.35637591469569113,0.3524884964134727,2018-01-13
0.27573118216239373,-0.35457226326527647,0.35036609664064594,2018-01-14
0.27309398435855853,-0.3526883646829457,0.3482267733953722,2018-01-15
0.2703968630448069,-0.35073874902256497,0.34609105326327144,2018-01-16
0.2676556174031978,-0.3487381429172364,0.3439794978878844,2018-01-17
0.2648862441410536,-0.34670142412776017,0.34191263673611555,2018-01-18
0.2621048872685775,-0.34464357568387577,0.3399108999565719,2018-01-19
0.25932778743554247,-0.342579639726198,0.3379945515227949,2018-01-20
0.2565712309701887,-0.3405246711775483,0.3361836228524508,2018-01-21
0.25385149876455326,-0.33849369137312,0.33449784709272273,2018-01-22
0.25118481515053603,-0.33650164177867653,0.3329565942596346,2018-01-23
0.24858729691152587,-0.3345633379262124,0.3315788074174577,2018-01-24
0.24607490257331222,-0.3326934236952645,0.33038294008053837,2018-01-25
0.24366338211824173,-0.3309063260679673,0.329386895017594,2018-01-26
0.24136822726445667,-0.3292162104838335,0.32860796463358577,2018-01-27
0.23920462245128754,-0.32763693691929374,0.32806277310089355,2018-01-28
0.23718739666944838,-0.32618201681458975,0.3277672204058977,2018-01-29
0.23533097627286403,-0.3248645709687721,0.32773642847254286,2018-01-30
0.2336493389057293,-0.3236972885204282,0.32798468951803483,2018-01-31
0.23215596867583171,-0.3226923871292273,0.3285254167901841,2018-02-01
0.23086381270174078,-0.3218615744700813,0.3293710978292835,2018-02-02
0.22978523915732807,-0.3212160111478237,0.33053325039006687,2018-02-03
0.22893199693357102,-0.32076627513695527,0.33202238115265953,2018-02-04
