idx,Year,Base,Built,Percent,Lat
10800,2002_2004,18337,2274,0.12401156132409882,40.01675670935883
10800,2005_2007,18337,2449,0.1335551071603861,40.01090501440513
10800,2008_2010,18337,2823,0.15395102797622293,40.005053319451434
10800,2011_2013,18337,3015,0.16442166112232098,39.99920162449774
10800,2014_2016,18337,3442,0.18770791296286196,39.993349929544046
10800,2017_2019,18337,3724,0.2030866553961935,39.98749823459035
11000,1990_1992,18259,814,0.044580754696314145,39.98164653963665
11000,1993_1995,18259,923,0.05055041349471494,39.97579484468295
11000,1996_1998,18259,1119,0.06128484582945397,39.96994314972926
11000,1999_2001,18259,1123,0.0615039158771017,39.96409145477556
11000,2002_2004,18259,1403,0.07683881921244318,39.958239759821865
11000,2005_2007,18259,1579,0.08647790130894353,39.95238806486817
11000,2008_2010,18259,1858,0.10175803713237308,39.946536369914476
11000,2011_2013,18259,2022,0.11073990908593023,39.94068467496078
11000,2014_2016,18259,2364,0.1294703981598116,39.93483298000708
11000,2017_2019,18259,2697,0.14770797962648557,39.92898128505338
11200,1990_1992,17801,925,0.051963372844222235,39.92312959009969
11200,1993_1995,17801,1020,0.05730015167687209,39.91727789514599
11200,1996_1998,17801,1213,0.06814223920004495,39.911426200192295
11200,1999_2001,17801,1312,0.073703724509859,39.9055745052386
11200,2002_2004,17801,1470,0.08257963035784506,39.8997228102849
11200,2005_2007,17801,1467,0.08241110049997191,39.89387111533121
11200,2008_2010,17801,1597,0.08971406100780854,39.88801942037751
11200,2011_2013,17801,1695,0.09521936969833156,39.88216772542381
11200,2014_2016,17801,1833,0.1029717431604966,39.876316030470115
11200,2017_2019,17801,2170,0.1219032638615808,39.870464335516424
11400,1990_1992,17489,940,0.05374807021556407,39.864612640562726
11400,1993_1995,17489,1034,0.05912287723712047,39.85876094560903
11400,1996_1998,17489,1295,0.07404654354165476,39.85290925065533
11400,1999_2001,17489,1400,0.08005031734232947,39.84705755570164
11400,2002_2004,17489,1733,0.09909085711018355,39.84120586074794
11400,2005_2007,17489,1782,0.10189261821716508,39.83535416579424
11400,2008_2010,17489,1942,0.1110412259134313,39.829502470840545
11400,2011_2013,17489,1834,0.1048659157184516,39.82365077588685
11400,2014_2016,17489,2133,0.12196237635084911,39.817799080933156
11400,2017_2019,17489,2511,0.14357596203327805,39.81194738597946
11600,1990_1992,17581,712,0.04049826517262954,39.80609569102576
11600,1993_1995,17581,801,0.045560548319208236,39.80024399607206
11600,1996_1998,17581,940,0.053466810761617654,39.79439230111837
11600,1999_2001,17581,1028,0.05847221432227973,39.78854060616467
11600,2002_2004,17581,1237,0.07036004777885217,39.782688911210975
11600,2005_2007,17581,1276,0.07257835162960014,39.77683721625728
11600,2008_2010,17581,1574,0.08952846823275126,39.77098552130359
11600,2011_2013,17581,1615,0.09186053125533246,39.76513382634989
11600,2014_2016,17581,1858,0.10568227063306979,39.75928213139619
11600,2017_2019,17581,2270,0.12911666003071498,39.75343043644249
11800,1990_1992,17857,524,0.02934423475387803,39.747578741488795
11800,1993_1995,17857,636,0.03561628493027944,39.741727046535104
11800,1996_1998,17857,755,0.04228033824270594,39.735875351581406
11800,1999_2001,17857,973,0.05448843590748726,39.73002365662771
11800,2002_2004,17857,1123,0.06288850310802487,39.72417196167401
11800,2005_2007,17857,1123,0.06288850310802487,39.71832026672032
11800,2008_2010,17857,1254,0.07022456179649438,39.71246857176662
11800,2011_2013,17857,1298,0.07268858150865207,39.70661687681292
11800,2014_2016,17857,1533,0.08584868678949431,39.700765181859225
11800,2017_2019,17857,1771,0.09917679341434732,39.694913486905534
12000,1990_1992,17808,591,0.03318733153638814,39.689061791951836
12000,1993_1995,17808,693,0.03891509433962264,39.68321009699814
12000,1996_1998,17808,853,0.047899820305480685,39.67735840204444
12000,1999_2001,17808,958,0.05379604672057502,39.67150670709075
12000,2002_2004,17808,1103,0.06193845462713387,39.66565501213705
12000,2005_2007,17808,1187,0.06665543575920935,39.65980331718335
12000,2008_2010,17808,1361,0.07642632524707997,39.653951622229656
12000,2011_2013,17808,1432,0.08041329739442947,39.64809992727596
12000,2014_2016,17808,1701,0.09551886792452831,39.64224823232227
12000,2017_2019,17808,2130,0.11960916442048518,39.63639653736857
12200,1990_1992,17470,838,0.047967945048654835,39.63054484241487
12200,1993_1995,17470,1004,0.05746994848311391,39.62469314746117
12200,1996_1998,17470,1206,0.06903262736119062,39.61884145250748
12200,1999_2001,17470,1346,0.0770463651974814,39.612989757553784
12200,2002_2004,17470,1616,0.09250143102461363,39.607138062600086
12200,2005_2007,17470,1630,0.0933028048082427,39.60128636764639
12200,2008_2010,17470,1798,0.10291929021179164,39.5954346726927
12200,2011_2013,17470,1848,0.10578133943903835,39.589582977739
12200,2014_2016,17470,2161,0.12369776760160275,39.5837312827853
12200,2017_2019,17470,2524,0.14447624499141384,39.5778795878316
12400,1990_1992,17395,978,0.05622305260132222,39.57202789287791
12400,1993_1995,17395,1081,0.06214429433745329,39.566176197924214
12400,1996_1998,17395,1288,0.07404426559356136,39.560324502970516
12400,1999_2001,17395,1419,0.08157516527737856,39.55447280801682
12400,2002_2004,17395,1607,0.09238286864041391,39.54862111306312
12400,2005_2007,17395,1642,0.09439494107502155,39.54276941810943
12400,2008_2010,17395,1881,0.10813452141419948,39.53691772315573
12400,2011_2013,17395,2021,0.11618281115263007,39.531066028202034
12400,2014_2016,17395,2358,0.1355561943087094,39.525214333248336
12400,2017_2019,17395,2793,0.16056338028169015,39.519362638294645
12600,1990_1992,16935,605,0.035724830233244756,39.51351094334095
12600,1993_1995,16935,702,0.04145261293179805,39.50765924838725
12600,1996_1998,16935,868,0.05125479775612637,39.50180755343355
12600,1999_2001,16935,1003,0.05922645408916445,39.49595585847986
12600,2002_2004,16935,1216,0.07180395630351344,39.49010416352616
12600,2005_2007,16935,1255,0.07410687924416888,39.484252468572464
12600,2008_2010,16935,1434,0.08467670504871568,39.478400773618766
12600,2011_2013,16935,1683,0.09937998228520815,39.47254907866507
12600,2014_2016,16935,1801,0.10634780041334514,39.46669738371138
12600,2017_2019,16935,2152,0.12707410687924417,39.46084568875768
12800,1990_1992,15695,714,0.045492194966549854,39.45499399380398
12800,1993_1995,15695,774,0.049315068493150684,39.44914229885028
12800,1996_1998,15695,954,0.06078368907295317,39.44329060389659
12800,1999_2001,15695,1050,0.0669002867155145,39.437438908942894
12800,2002_2004,15695,1181,0.07524689391525964,39.4315872139892
12800,2005_2007,15695,1179,0.07511946479770627,39.4257355190355
12800,2008_2010,15695,1345,0.08569608155463523,39.41988382408181
12800,2011_2013,15695,1501,0.09563555272379738,39.41403212912811
12800,2014_2016,15695,1777,0.1132207709461612,39.40818043417441
12800,2017_2019,15695,2085,0.1328448550493788,39.402328739220714
13000,1990_1992,14134,954,0.06749681618791567,39.396477044267016
13000,1993_1995,14134,1141,0.08072732418282157,39.390625349313325
13000,1996_1998,14134,1405,0.09940568841092401,39.38477365435963
13000,1999_2001,14134,1581,0.11185793122965898,39.37892195940593
13000,2002_2004,14134,1958,0.13853120135842648,39.37307026445223
13000,2005_2007,14134,2149,0.15204471487194,39.36721856949854
13000,2008_2010,14134,2566,0.18154804018678364,39.36136687454484
13000,2011_2013,14134,2936,0.20772605065798783,39.355515179591144
13000,2014_2016,14134,3253,0.23015423800764115,39.349663484637446
13000,2017_2019,14134,3480,0.24621480118862318,39.343811789683755
13200,1990_1992,14728,1091,0.07407658881042911,39.33796009473006
13200,1993_1995,14728,1350,0.09166214014122759,39.33210839977636
13200,1996_1998,14728,1584,0.10755024443237371,39.32625670482266
13200,1999_2001,14728,1829,0.12418522542096687,39.32040500986896
13200,2002_2004,14728,2020,0.13715372080391092,39.31455331491527
13200,2005_2007,14728,2258,0.1533134166214014,39.308701619961575
13200,2008_2010,14728,2366,0.16064638783269963,39.30284992500788
13200,2011_2013,14728,2523,0.17130635524171645,39.29699823005418
13200,2014_2016,14728,2773,0.18828082563824008,39.29114653510049
13200,2017_2019,14728,2971,0.2017246061922868,39.28529484014679
13400,1990_1992,14700,677,0.046054421768707485,39.27944314519309
13400,1993_1995,14700,929,0.06319727891156462,39.273591450239394
13400,1996_1998,14700,1191,0.0810204081632653,39.2677397552857
13400,1999_2001,14700,1383,0.09408163265306123,39.261888060332005
13400,2002_2004,14700,1695,0.11530612244897959,39.25603636537831
13400,2005_2007,14700,1876,0.12761904761904763,39.25018467042461
13400,2008_2010,14700,2150,0.14625850340136054,39.24433297547091
13400,2011_2013,14700,2417,0.16442176870748298,39.23848128051722
13400,2014_2016,14700,2750,0.1870748299319728,39.23262958556352
13400,2017_2019,14700,2789,0.18972789115646257,39.226777890609824
13600,1990_1992,14708,582,0.03957030187652978,39.220926195656126
13600,1993_1995,14708,767,0.0521484906173511,39.215074500702436
13600,1996_1998,14708,910,0.06187109056295893,39.20922280574874
13600,1999_2001,14708,1013,0.06887408213217297,39.20337111079504
13600,2002_2004,14708,1096,0.0745172695131901,39.19751941584134
13600,2005_2007,14708,1144,0.07778079956486265,39.19166772088765
13600,2008_2010,14708,1290,0.08770737013870003,39.18581602593395
13600,2011_2013,14708,1502,0.10212129453358716,39.179964330980255
13600,2014_2016,14708,1848,0.12564590698939354,39.17411263602656
13600,2017_2019,14708,1976,0.1343486537938537,39.16826094107286
13800,1990_1992,14468,592,0.0409178877522809,39.16240924611917
13800,1993_1995,14468,722,0.049903234724910144,39.15655755116547
13800,1996_1998,14468,926,0.06400331766657451,39.15070585621177
13800,1999_2001,14468,1068,0.07381808128283107,39.144854161258074
13800,2002_2004,14468,1137,0.07858722698368814,39.13900246630438
13800,2005_2007,14468,1253,0.08660492120541885,39.133150771350685
13800,2008_2010,14468,1476,0.1020182471661598,39.12729907639699
13800,2011_2013,14468,1663,0.1149433231960188,39.12144738144329
13800,2014_2016,14468,1870,0.12925076029858998,39.1155956864896
13800,2017_2019,14468,2101,0.14521703068841582,39.1097439915359
14000,1990_1992,14118,995,0.07047740473154838,39.1038922965822
14000,1993_1995,14118,1287,0.09116022099447514,39.098040601628504
14000,1996_1998,14118,1546,0.109505595693441,39.09218890667481
14000,1999_2001,14118,1671,0.11835954101147471,39.086337211721116
14000,2002_2004,14118,1643,0.11637625726023516,39.08048551676742
14000,2005_2007,14118,1780,0.1260801813288001,39.07463382181372
14000,2008_2010,14118,1907,0.13507578977192236,39.06878212686002
14000,2011_2013,14118,2067,0.1464088397790055,39.06293043190633
14000,2014_2016,14118,2429,0.17204986542003117,39.05707873695263
14000,2017_2019,14118,2764,0.19577843887236152,39.051227041998935
14200,1990_1992,14011,771,0.05502819213475127,39.04537534704524
14200,1993_1995,14011,871,0.062165441438869457,39.039523652091546
14200,1996_1998,14011,1119,0.07986581971308258,39.03367195713785
14200,1999_2001,14011,1176,0.08393405181642995,39.02782026218415
14200,2002_2004,14011,1129,0.0805795446434944,39.02196856723045
14200,2005_2007,14011,1196,0.08536150167725359,39.016116872276754
14200,2008_2010,14011,1318,0.09406894582827778,39.01026517732306
14200,2011_2013,14011,1392,0.09935051031332524,39.004413482369365
14200,2014_2016,14011,1592,0.11362500892156163,38.99856178741567
14200,2017_2019,14011,1867,0.13325244450788665,38.99271009246197
14400,1990_1992,14111,702,0.049748423215930836,38.98685839750828
14400,1993_1995,14111,854,0.060520161576075406,38.98100670255458
14400,1996_1998,14111,942,0.0667564311530012,38.97515500760088
14400,1999_2001,14111,1079,0.07646516901707888,38.969303312647185
14400,2002_2004,14111,1107,0.07844943660973708,38.963451617693494
14400,2005_2007,14111,1201,0.08511090638508964,38.957599922739796
14400,2008_2010,14111,1334,0.09453617745021614,38.9517482277861
14400,2011_2013,14111,1485,0.10523704911062291,38.9458965328324
14400,2014_2016,14111,1717,0.12167812344979094,38.9400448378787
14400,2017_2019,14111,1904,0.13493019630075828,38.93419314292501
14600,1990_1992,14345,982,0.06845590798187522,38.92834144797131
14600,1993_1995,14345,1273,0.08874172185430464,38.922489753017615
14600,1996_1998,14345,1406,0.09801324503311258,38.91663805806392
14600,1999_2001,14345,1548,0.1079121645172534,38.910786363110226
14600,2002_2004,14345,1617,0.11272220285813872,38.90493466815653
14600,2005_2007,14345,1701,0.11857790170791216,38.89908297320283
14600,2008_2010,14345,1797,0.12527012896479608,38.89323127824913
14600,2011_2013,14345,1908,0.13300801673056814,38.88737958329544
14600,2014_2016,14345,2236,0.15587312652492158,38.88152788834174
14600,2017_2019,14345,2399,0.16723597072150576,38.875676193388045
14800,1990_1992,14781,851,0.05757391245517895,38.86982449843435
14800,1993_1995,14781,1032,0.06981936269535215,38.86397280348065
14800,1996_1998,14781,1193,0.0807117245111968,38.85812110852696
14800,1999_2001,14781,1230,0.08321493809620459,38.85226941357326
14800,2002_2004,14781,1321,0.0893714904268994,38.84641771861956
14800,2005_2007,14781,1395,0.09437791759691495,38.840566023665865
14800,2008_2010,14781,1443,0.09762532981530343,38.834714328712174
14800,2011_2013,14781,1394,0.09431026317569853,38.828862633758476
14800,2014_2016,14781,1845,0.12482240714430688,38.82301093880478
14800,2017_2019,14781,1886,0.12759623841418036,38.81715924385108
15000,1990_1992,14961,810,0.054140765991578105,38.81130754889739
15000,1993_1995,14961,1031,0.06891250584853953,38.80545585394369
15000,1996_1998,14961,1213,0.08107746808368424,38.79960415898999
15000,1999_2001,14961,1241,0.08294900073524497,38.793752464036295
15000,2002_2004,14961,1243,0.08308268163892787,38.7879007690826
15000,2005_2007,14961,1333,0.08909832230465878,38.782049074128906
15000,2008_2010,14961,1422,0.09504712251854823,38.77619737917521
15000,2011_2013,14961,1431,0.09564868658512131,38.77034568422151
15000,2014_2016,14961,1843,0.12318695274380055,38.76449398926781
15000,2017_2019,14961,1882,0.12579373036561728,38.75864229431412
15200,1990_1992,15158,938,0.06188151471170339,38.752790599360424
15200,1993_1995,15158,1124,0.07415226283150811,38.746938904406726
15200,1996_1998,15158,1333,0.08794036152526719,38.74108720945303
15200,1999_2001,15158,1345,0.08873202269428684,38.73523551449934
15200,2002_2004,15158,1346,0.08879799445837182,38.72938381954564
15200,2005_2007,15158,1531,0.10100277081409156,38.72353212459194
15200,2008_2010,15158,1599,0.10548885077186965,38.71768042963824
15200,2011_2013,15158,1660,0.10951312838105291,38.71182873468455
15200,2014_2016,15158,1958,0.12917271407837447,38.705977039730854
15200,2017_2019,15158,1952,0.12877688349386462,38.700125344777156
15400,1990_1992,15133,897,0.05927443335756294,38.69427364982346
15400,1993_1995,15133,1129,0.07460516751470296,38.68842195486976
15400,1996_1998,15133,1320,0.08722659089407256,38.68257025991607
15400,1999_2001,15133,1343,0.08874644815965109,38.67671856496237
15400,2002_2004,15133,1372,0.0906627899292936,38.67086687000867
15400,2005_2007,15133,1412,0.09330601995638671,38.665015175054975
15400,2008_2010,15133,1488,0.09832815700786361,38.659163480101284
15400,2011_2013,15133,1468,0.09700654199431706,38.65331178514759
15400,2014_2016,15133,1912,0.12634639529505054,38.64746009019389
15400,2017_2019,15133,1924,0.1271393643031785,38.64160839524019
15600,1990_1992,15464,943,0.060980341438178993,38.6357567002865
15600,1993_1995,15464,1083,0.0700336264873254,38.6299050053328
15600,1996_1998,15464,1211,0.0783109156751164,38.624053310379104
15600,1999_2001,15464,1176,0.0760475944128298,38.618201615425406
15600,2002_2004,15464,1171,0.07572426280393171,38.612349920471715
15600,2005_2007,15464,1242,0.08031557165028454,38.60649822551802
15600,2008_2010,15464,1350,0.08729953440248318,38.60064653056432
15600,2011_2013,15464,1366,0.08833419555095706,38.59479483561062
15600,2014_2016,15464,1763,0.11400672529746508,38.58894314065692
15600,2017_2019,15464,1768,0.11433005690636316,38.58309144570323
15800,1990_1992,15607,1382,0.08855000961107196,38.577239750749534
15800,1993_1995,15607,1719,0.11014288460306274,38.571388055795836
15800,1996_1998,15607,1973,0.12641763311334658,38.56553636084214
15800,1999_2001,15607,2143,0.1373101813288909,38.55968466588844
15800,2002_2004,15607,2160,0.1383994361504453,38.55383297093475
15800,2005_2007,15607,2260,0.14480681745370666,38.54798127598105
15800,2008_2010,15607,2389,0.15307233933491382,38.54212958102735
15800,2011_2013,15607,2296,0.14711347472288075,38.53627788607366
15800,2014_2016,15607,2927,0.1875440507464599,38.530426191119965
15800,2017_2019,15607,2931,0.18780034599859038,38.52457449616627
16000,1990_1992,15808,1898,0.12006578947368421,38.51872280121257
16000,1993_1995,15808,2095,0.13252783400809717,38.51287110625887
16000,1996_1998,15808,2448,0.1548582995951417,38.50701941130518
16000,1999_2001,15808,2434,0.15397267206477733,38.50116771635148
16000,2002_2004,15808,2418,0.15296052631578946,38.495316021397784
16000,2005_2007,15808,2423,0.15327682186234817,38.489464326444086
16000,2008_2010,15808,2598,0.16434716599190283,38.483612631490395
16000,2011_2013,15808,2482,0.1570091093117409,38.4777609365367
16000,2014_2016,15808,2915,0.1844003036437247,38.471909241583
16000,2017_2019,15808,2845,0.17997216599190283,38.4660575466293
16200,1990_1992,16101,1335,0.08291410471399292,38.46020585167561
16200,1993_1995,16101,1619,0.10055276069809328,38.45435415672191
16200,1996_1998,16101,2035,0.12638966523818396,38.448502461768214
16200,1999_2001,16101,1977,0.1227874045090367,38.442650766814516
16200,2002_2004,16101,1902,0.11812930873858767,38.43679907186082
16200,2005_2007,16101,1920,0.11924725172349543,38.43094737690713
16200,2008_2010,16101,2039,0.12663809701260792,38.42509568195343
16200,2011_2013,16101,2074,0.12881187503881747,38.41924398699973
16200,2014_2016,16101,2585,0.16054903422147693,38.413392292046034
16200,2017_2019,16101,2443,0.15172970622942675,38.40754059709234
16400,1990_1992,15973,1485,0.09296938583860265,38.401688902138645
16400,1993_1995,15973,1861,0.11650910912164278,38.39583720718495
16400,1996_1998,15973,2161,0.1352908032304514,38.38998551223125
16400,1999_2001,15973,2178,0.13635509922995054,38.38413381727756
16400,2002_2004,15973,2153,0.13478995805421648,38.37828212232386
16400,2005_2007,15973,2163,0.1354160145245101,38.37243042737016
16400,2008_2010,15973,2172,0.13597946534777436,38.366578732416464
16400,2011_2013,15973,2282,0.1428660865210042,38.360727037462766
16400,2014_2016,15973,2791,0.17473236085894947,38.354875342509075
16400,2017_2019,15973,2674,0.16740750015651412,38.34902364755538
16600,1990_1992,16345,1897,0.11605995717344754,38.34317195260168
16600,1993_1995,16345,2240,0.13704496788008566,38.33732025764798
16600,1996_1998,16345,2588,0.15833588253288466,38.33146856269429
16600,1999_2001,16345,2426,0.14842459467727134,38.32561686774059
16600,2002_2004,16345,2403,0.14701743652493118,38.319765172786894
16600,2005_2007,16345,2438,0.1491587641480575,38.3139134778332
16600,2008_2010,16345,2456,0.15026001835423677,38.308061782879506
16600,2011_2013,16345,2520,0.15417558886509636,38.30221008792581
16600,2014_2016,16345,2971,0.18176812480881002,38.29635839297211
16600,2017_2019,16345,2786,0.17044967880085654,38.29050669801841
16800,1990_1992,18829,1834,0.09740294226990281,38.284655003064714
16800,1993_1995,18829,2364,0.12555101173721386,38.27880330811102
16800,1996_1998,18829,2728,0.144882893409103,38.272951613157325
16800,1999_2001,18829,2653,0.1408996760316533,38.26709991820363
16800,2002_2004,18829,2594,0.13776621169472622,38.26124822324993
16800,2005_2007,18829,2409,0.12794094216368368,38.25539652829624
16800,2008_2010,18829,2549,0.1353762812682564,38.24954483334254
16800,2011_2013,18829,2675,0.14206808646237187,38.24369313838884
16800,2014_2016,18829,3380,0.17951032981039886,38.237841443435144
16800,2017_2019,18829,3196,0.16973816984438897,38.23198974848145
17000,1990_1992,18902,2278,0.12051634747645752,38.226138053527755
17000,1993_1995,18902,2972,0.15723203893767856,38.22028635857406
17000,1996_1998,18902,3415,0.18066871230557613,38.21443466362036
17000,1999_2001,18902,3369,0.17823510739604276,38.20858296866666
17000,2002_2004,18902,3485,0.18437202412443127,38.20273127371297
17000,2005_2007,18902,3394,0.17955771875991958,38.19687957875927
17000,2008_2010,18902,3355,0.1774944450322717,38.191027883805575
17000,2011_2013,18902,3483,0.18426621521532113,38.18517618885188
17000,2014_2016,18902,4359,0.23061051740556554,38.179324493898186
17000,2017_2019,18902,4075,0.21558565231192467,38.17347279894449
17200,1990_1992,18907,1350,0.07140212619664675,38.16762110399079
17200,1993_1995,18907,1868,0.09879938647061935,38.16176940903709
17200,1996_1998,18907,2097,0.11091130269212461,38.1559177140834
17200,1999_2001,18907,2014,0.10652139419262707,38.1500660191297
17200,2002_2004,18907,1789,0.09462103982651927,38.144214324176005
17200,2005_2007,18907,1574,0.08324959009890517,38.13836262922231
17200,2008_2010,18907,1594,0.08430739937589253,38.13251093426861
17200,2011_2013,18907,1853,0.09800602951287883,38.12665923931492
17200,2014_2016,18907,2417,0.12783625112392236,38.12080754436122
17200,2017_2019,18907,2513,0.13291373565346168,38.11495584940752
17400,1990_1992,19093,1575,0.08249096527523175,38.109104154453824
17400,1993_1995,19093,1908,0.0999319122191379,38.10325245950013
17400,1996_1998,19093,2069,0.10836432200282826,38.097400764546435
17400,1999_2001,19093,1978,0.10359817734248154,38.09154906959274
17400,2002_2004,19093,1820,0.09532289320693448,38.08569737463904
17400,2005_2007,19093,1580,0.08275284135547059,38.07984567968535
17400,2008_2010,19093,1396,0.07311580160268161,38.07399398473165
17400,2011_2013,19093,1466,0.07678206672602525,38.06814228977795
17400,2014_2016,19093,1869,0.09788927879327503,38.062290594824255
17400,2017_2019,19093,1936,0.10139841826847536,38.05643889987056
17600,1990_1992,19022,1738,0.09136788981179687,38.050587204916866
17600,1993_1995,19022,2193,0.11528756177058143,38.04473550996317
17600,1996_1998,19022,2442,0.1283776679634108,38.03888381500947
17600,1999_2001,19022,2391,0.12569656187572284,38.03303212005577
17600,2002_2004,19022,2389,0.1255914204605194,38.02718042510208
17600,2005_2007,19022,2238,0.11765324361265903,38.02132873014838
17600,2008_2010,19022,2187,0.11497213752497108,38.015477035194685
17600,2011_2013,19022,2259,0.11875722847229524,38.00962534024099
17600,2014_2016,19022,2575,0.13536957207444011,38.003773645287296
17600,2017_2019,19022,2712,0.14257175901587635,37.9979219503336
17800,1990_1992,19763,1761,0.0891059049739412,37.9920702553799
17800,1993_1995,19763,2140,0.10828315539138794,37.9862185604262
17800,1996_1998,19763,2309,0.11683448869098821,37.980366865472504
17800,1999_2001,19763,2271,0.11491170368871123,37.97451517051881
17800,2002_2004,19763,2166,0.10959874512978798,37.968663475565116
17800,2005_2007,19763,1998,0.10109801143551081,37.96281178061142
17800,2008_2010,19763,1781,0.09011789708040277,37.95696008565772
17800,2011_2013,19763,1798,0.0909780903708951,37.95110839070403
17800,2014_2016,19763,2055,0.10398218893892627,37.94525669575033
17800,2017_2019,19763,2258,0.11425390881951121,37.93940500079663
18000,1990_1992,20619,1685,0.08172074300402542,37.933553305842935
18000,1993_1995,20619,1965,0.09530045104030263,37.927701610889244
18000,1996_1998,20619,2124,0.1030117852466172,37.921849915935546
18000,1999_2001,20619,2052,0.09951986032300306,37.91599822098185
18000,2002_2004,20619,2063,0.10005334885299966,37.91014652602815
18000,2005_2007,20619,2099,0.10179931131480673,37.90429483107445
18000,2008_2010,20619,2134,0.10349677481934139,37.89844313612076
18000,2011_2013,20619,2362,0.11455453707745283,37.89259144116706
18000,2014_2016,20619,2684,0.13017120131917165,37.886739746213365
18000,2017_2019,20619,2944,0.1427809302100005,37.88088805125967
18200,1990_1992,21831,1643,0.07525995144519261,37.875036356305976
18200,1993_1995,21831,1982,0.09078832852365902,37.86918466135228
18200,1996_1998,21831,2133,0.09770509825477532,37.86333296639858
18200,1999_2001,21831,1999,0.09156703769868535,37.85748127144488
18200,2002_2004,21831,1809,0.08286381750721451,37.85162957649119
18200,2005_2007,21831,1775,0.08130639915716184,37.845777881537494
18200,2008_2010,21831,1801,0.08249736613073153,37.839926186583796
18200,2011_2013,21831,1982,0.09078832852365902,37.8340744916301
18200,2014_2016,21831,2184,0.10004122577985433,37.8282227966764
18200,2017_2019,21831,2324,0.10645412486830653,37.82237110172271
18400,1990_1992,21922,2214,0.10099443481434175,37.81651940676901
18400,1993_1995,21922,2617,0.11937779399689809,37.81066771181531
18400,1996_1998,21922,2860,0.13046254903749657,37.80481601686162
18400,1999_2001,21922,2795,0.1274974911048262,37.798964321907924
18400,2002_2004,21922,2685,0.12247970075723018,37.793112626954226
18400,2005_2007,21922,2820,0.12863789800200712,37.78726093200053
18400,2008_2010,21922,2888,0.1317398047623392,37.78140923704683
18400,2011_2013,21922,2981,0.1359821184198522,37.77555754209314
18400,2014_2016,21922,3260,0.1487090593923912,37.76970584713944
18400,2017_2019,21922,3771,0.1720189763707691,37.76385415218574
18600,1990_1992,21357,2100,0.09832841691248771,37.758002457232045
18600,1993_1995,21357,2391,0.11195392611321815,37.75215076227835
18600,1996_1998,21357,2618,0.12258275975090134,37.74629906732466
18600,1999_2001,21357,2588,0.12117806808072294,37.74044737237096
18600,2002_2004,21357,2649,0.12403427447675236,37.73459567741726
18600,2005_2007,21357,2638,0.1235192208643536,37.72874398246357
18600,2008_2010,21357,2708,0.12679683476143652,37.72289228750987
18600,2011_2013,21357,2780,0.13016809476986468,37.717040592556174
18600,2014_2016,21357,3057,0.14313808119117855,37.711188897602476
18600,2017_2019,21357,3214,0.1504893009317788,37.70533720264878
18800,1990_1992,22527,2766,0.12278599014515915,37.69948550769509
18800,1993_1995,22527,2965,0.13161983397700538,37.69363381274139
18800,1996_1998,22527,3209,0.14245128068539975,37.68778211778769
18800,1999_2001,22527,2919,0.12957783992542282,37.68193042283399
18800,2002_2004,22527,2786,0.1236738136458472,37.676078727880295
18800,2005_2007,22527,2818,0.1250943312469481,37.670227032926604
18800,2008_2010,22527,2953,0.13108713987659254,37.664375337972906
18800,2011_2013,22527,3251,0.14431571003684468,37.65852364301921
18800,2014_2016,22527,3523,0.15639010964620234,37.65267194806552
18800,2017_2019,22527,3852,0.17099480623252097,37.64682025311182
19000,1990_1992,23410,2767,0.11819735155916275,37.64096855815812
19000,1993_1995,23410,2923,0.12486117043998292,37.63511686320442
19000,1996_1998,23410,3152,0.13464331482272532,37.629265168250726
19000,1999_2001,23410,2869,0.12255446390431439,37.623413473297035
19000,2002_2004,23410,2745,0.11725758222981632,37.61756177834334
19000,2005_2007,23410,2881,0.12306706535668517,37.61171008338964
19000,2008_2010,23410,2933,0.12528833831695857,37.60585838843594
19000,2011_2013,23410,3088,0.13190944041008115,37.60000669348224
19000,2014_2016,23410,3381,0.14442545920546776,37.59415499852855
19000,2017_2019,23410,3723,0.15903460059803504,37.588303303574854
19200,1990_1992,26250,2528,0.0963047619047619,37.582451608621156
19200,1993_1995,26250,2721,0.10365714285714285,37.576599913667465
19200,1996_1998,26250,3076,0.11718095238095239,37.57074821871377
19200,1999_2001,26250,3002,0.11436190476190476,37.56489652376007
19200,2002_2004,26250,3123,0.11897142857142858,37.55904482880637
19200,2005_2007,26250,3315,0.12628571428571428,37.55319313385267
19200,2008_2010,26250,3580,0.13638095238095238,37.54734143889898
19200,2011_2013,26250,3854,0.14681904761904763,37.541489743945284
19200,2014_2016,26250,4139,0.15767619047619047,37.535638048991586
19200,2017_2019,26250,4516,0.17203809523809524,37.52978635403789
19400,1990_1992,28724,2485,0.08651302047068653,37.5239346590842
19400,1993_1995,28724,2681,0.09333658264865617,37.5180829641305
19400,1996_1998,28724,3023,0.10524300236735831,37.5122312691768
19400,1999_2001,28724,2767,0.09633059462470409,37.506379574223104
19400,2002_2004,28724,2940,0.10235343266954464,37.50052787926941
19400,2005_2007,28724,3056,0.10639186742793483,37.494676184315715
19400,2008_2010,28724,3155,0.10983846260966439,37.48882448936202
19400,2011_2013,28724,3492,0.1215708118646428,37.48297279440832
19400,2014_2016,28724,3780,0.13159727057512882,37.47712109945462
19400,2017_2019,28724,4326,0.15060576521375854,37.47126940450093
19600,1990_1992,28868,2195,0.0760357489261466,37.46541770954723
19600,1993_1995,28868,2500,0.08660108078148815,37.459566014593534
