time,NDVI,NDBI,EVI
2018-04-01 02:48:46.740,0.5263745784759521,-0.4324878752231598,0.8290640115737915
2018-04-08 02:54:29.940,0.7641637921333313,-0.5149962306022644,0.8814424872398376
2018-04-08 02:54:53.830,0.7651393413543701,-0.5128307938575745,0.8765829205513
2018-04-17 02:48:37.500,0.6995857954025269,-0.47187528014183044,0.829714298248291
2018-04-24 02:54:20.560,0.68672114610672,-0.5595221519470215,0.9064721465110779
2018-05-03 02:48:28.730,0.693861722946167,-0.46014735102653503,0.7419167160987854
2018-05-10 02:54:11.240,0.6388498544692993,-0.44057515263557434,0.6387951970100403
2018-05-10 02:54:35.130,0.6371681690216064,-0.43612533807754517,0.631575882434845
2018-05-26 02:53:59.060,0.30732670426368713,-0.10762397199869156,0.23521022498607635
2018-05-26 02:54:22.940,0.3029879033565521,-0.10344347357749939,0.23019516468048096
2018-06-04 02:48:06.500,0.04196850210428238,-0.46723583340644836,0.2138814926147461
2018-06-11 02:53:57.200,0.24342018365859985,0.10788216441869736,0.21960169076919556
2018-06-11 02:54:21.090,0.24199475347995758,0.10739436000585556,0.2183004915714264
2018-06-27 02:54:07.770,0.07367675006389618,-0.1664959192276001,0.37997230887413025
2018-06-27 02:54:31.670,0.07254716008901596,-0.15583401918411255,0.3607626259326935
2018-07-13 02:54:39.790,0.2472033053636551,-0.1167449876666069,0.17452125251293182
2018-07-22 02:48:32.550,0.3595696985721588,0.01519479975104332,0.36765414476394653
2018-07-29 02:54:46.510,0.20357641577720642,-0.251399427652359,0.6641488075256348
2018-08-07 02:48:41.240,0.6600645184516907,-0.2142857015132904,0.7754583954811096
2018-08-23 02:48:49.460,0.6426200866699219,-0.3543766736984253,0.7834000587463379
2018-09-08 02:48:55.290,0.6626371741294861,-0.2832573652267456,0.7052087783813477
2018-09-24 02:49:00.250,0.43629688024520874,-0.07553701102733612,0.4476231634616852
2018-10-01 02:54:50.940,0.36203497648239136,0.05826477333903313,0.31802839040756226
2018-10-01 02:55:14.830,0.36506393551826477,0.06017988547682762,0.3117848336696625
2018-10-10 02:49:08.190,0.12644384801387787,0.048093076795339584,0.10567973554134369
2018-10-17 02:54:57.710,0.10755230486392975,0.03694913163781166,0.09485547989606857
2018-10-17 02:55:21.600,0.10811548680067062,0.034597694873809814,0.0930381491780281
