lon,lat
120.32003520265646,33.280019129479534
121.06464711026823,31.281989588552563
119.74789686469094,32.956359738616214
120.45801762565429,32.99651394360251
114.56686289159111,35.59174642951644
118.8399703809967,37.52995267071039
114.65472055964717,39.880483068114366
114.62372980732572,39.86458191375776
114.5727934959922,40.70298209382666
117.37068766568422,39.1719809608334
115.16702667967755,36.839773009658025
118.34410050744933,32.210396723385266
120.72939851576703,32.21416912287647
119.38623701465015,34.35045309196555
119.65869700721782,33.46543301038287
116.12670103109701,33.674020839460965
116.88020438620936,32.10205840419074
113.36976816368198,33.395362696429025
116.54279758679826,33.732773954941166
116.8829021423467,31.613465783562567
113.93031729800961,41.1252767999922
116.85433268189728,41.841595711419856
120.01281205827615,32.39742479886994
120.72697276479394,30.983390345609614
115.77931922262937,36.15472131481714
115.74563517327162,36.14959780770673
120.85255442776214,31.75225530385107
120.51649427686918,32.98707848577342
116.57891184623016,31.815048364885705
118.66668525495875,32.286125636575946
116.56462934555593,32.52705532559467
117.2000958366825,39.80475415492368
118.90518919300442,35.6478017888593
119.56572029115242,34.117612212257754
120.9563132501748,32.29986858602265
117.15535767581329,31.45123030993505
120.9759823449215,32.46911376650618
120.96682335135775,32.40658825153478
113.65004496039633,34.28900667944905
116.0067735082646,35.705743347947774
120.95577369894731,37.278240875344416
115.26108249819792,34.76547500431292
116.13855778079815,30.790431665723847
116.11726557326796,30.7562036060376
118.90249143686708,32.85179381891292
116.86996629019066,31.205181572906955
119.09518257068963,32.65182989127219
119.69184150534807,32.35349819439245
119.62824134702277,32.380176995995214
119.560596784042,32.33247799202651
115.28398890030944,33.598024380207086
113.41531342184187,33.489958066176825
119.22615528683146,35.49876971345103
119.55467063874198,35.517364164843904
116.59615964910485,36.244732728681996
116.67566096178676,31.814241267595023
118.60443174515162,32.178866419836346
119.05880076519458,33.700971646228
118.58583729375873,39.43662414925435
117.61808305123043,39.79532315619565
118.41497791869384,39.3824549896571
111.68893231709083,32.7466928070832
121.09995427240942,32.1659305676803
118.9849580517495,31.690001794043916
118.45647877219825,33.76673000946316
119.87698784018819,33.7680766579813
118.64485795530213,37.90050396825173
111.79214712917494,34.161806362798465
116.53821809001637,30.427688254127084
120.54183088905486,31.635832634446654
116.64709150133731,30.683172448984266
119.60533494491126,36.89987277365638
116.71527561554555,33.187314418578396
114.06856726707066,35.43597665241641
115.63029160632216,36.172508668919335
120.44049781761531,32.7094994451964
120.45370567493562,32.7631290535662
112.13063303104096,32.6127503296398
118.08376926974702,39.40994534765159
118.07541291437289,39.43231219853568
113.68939206809193,35.73215014438629
119.31482005217815,33.94755993448354
119.38246461515895,33.96292153761267
122.40053135846587,36.90526382682998
115.91999494266348,31.59109893267849
118.35326396011413,33.411535855949865
115.02635095964344,32.425994259319374
118.68123976079721,32.7922380652431
118.69013120829776,37.71347589276705
116.3514575605949,39.921983921618775
116.99716660684128,32.01285854671762
116.91066004640442,32.02740859345501
117.07586082223249,32.21686687901381
117.04675181055556,32.11930620706547
116.02617951604918,33.637099482738435
116.34552695619382,32.864190119841496
119.6004834429651,32.775257808431576
118.76370191657855,35.404446348867495
116.30106080048888,34.03271984640226
116.72255286846476,31.728541804448838
118.61710005124446,30.195386925646762
116.43392417547734,30.085701957934113
115.73404596963374,34.62399218698813
117.31409275511389,33.699624997709854
115.35486631155396,32.09370650791764
118.83188603078682,35.337073791050976
120.21951368760863,33.237978724747656
120.37743721051747,33.30104379094654
116.26575809744875,41.74430704463577
117.02869691039015,31.109244013742067
116.24527744631027,32.11014721350169
115.88442469356015,37.85927511991157
116.69209720826973,29.69520510138069
116.85002073117859,37.60594912996427
119.4509162754304,31.530192071389465
119.91983534221077,33.42419970294166
115.61654419777443,31.207879329044292
119.93034544339373,33.18596777006026
114.68355756615979,37.92152417061768
119.25607139579904,35.361059295617466
117.02034501411704,32.06298330165939
117.78759577777717,39.42530695078071
121.03257725549186,31.44045266268887
120.10497721794982,34.05077474656766
120.66849165447799,31.049416254907992
111.862484989192,32.86526922229643
112.66153806156528,35.055989897045954
118.87661973255497,33.671595088487884
118.4357305749966,30.97234069319917
112.45375732977786,33.07251040285637
119.92603349267506,33.83464211850714
113.21696814788356,34.25316442518146
119.72579755987007,36.861604768415695
122.33207969819442,37.23081387653997
118.95881880137422,32.137093561167674
115.41685227529794,35.66181228436923
115.45673447511992,35.64941598344065
115.22739398973911,41.547036414031325
117.37715336221169,31.315945643074553
113.11725373012641,33.632519985956534
115.48557148163258,37.94874698254896
115.49257672938755,37.27042853029878
117.47686777996887,39.39000424774058
115.54432013801171,37.32297903621364
120.17073558118499,31.747675807069186
120.29389595228118,32.808946316890356
119.4301636191277,33.456809108945514
115.30474155661219,33.41530825544109
116.60585819389611,32.2133620255858
114.05051236690525,32.215248225331415
114.00254135777229,32.23222402304188
121.28698234789412,32.18344591661825
116.37059156321529,39.8637748164671
117.04325141622861,30.437663263183634
117.07370261732258,30.47781746816992
116.110260325513,30.485901818379823
118.216088634407,34.90938357261077
117.68572315511015,29.72781450738453
115.79306663117714,37.31650888058508
112.99625156394009,34.402196500589724
117.92153379611953,37.48278875886809
116.38649271757183,32.10421660910061
122.01003450191247,37.13729760924709
120.32677290434823,32.726747248071135
118.73702311497581,38.01100049235612
119.24070979266989,33.38404549795538
118.90222389080387,34.450167509722704
119.87456208921512,33.45087850454443
119.8144623252168,33.40776345645866
119.82308622665415,33.38377795189217
116.87805064040055,32.35080489735617
118.92216499071489,35.29961288310097
116.80663367792857,36.29108508413256
119.10299937483636,35.25945867811469
118.81437068184891,35.210680571691064
119.17333723485339,32.56639797418922
122.48353752457577,37.19955111905426
117.32406330506936,35.874716523267054
113.37893161634683,32.78846120665083
119.09626167314455,33.94028268156433
119.08521202073413,33.97181298511324
117.04432605958247,40.06212009042542
118.48746952451972,36.83492596681293
116.48512803287406,36.0329075922391
117.33349430379742,39.37275644486585
118.97148264836603,33.37784734749109
120.68519990612526,32.46992086379687
119.51720973079196,34.026521695937966
118.85128757947035,32.843709468703025
118.8879413901297,32.97791949220963
116.96832960032862,32.36320119828474
115.84965708264644,32.4135979583908
116.20754899229705,30.695029198685383
116.81902997885715,36.13531530703254
119.60264164787495,33.00863823936682
119.22130378488532,32.606284633112296
120.04676811279815,33.19081927200641
120.28068809496085,33.381352200919096
117.23432389636876,30.08354375302424
118.4284533220774,37.909939426080825
113.41504587577869,34.69783044133214
113.42393732327925,34.69540469035907
115.85693433556565,41.390459539640624
115.8879250878871,36.11186935369353
119.13452967838523,40.06400629017103
119.06580601294957,39.94947427961326
116.79396537183574,29.599263083114753
119.46816407830512,33.799606961530216
120.33189195235758,32.67042434266505
120.59438139496973,32.48851531518973
116.6249966556175,33.53900371866368
121.22769414028748,31.8705641730011
121.20262953326608,31.878108971983536
117.64610850135134,30.82357616385412
115.94020804773878,31.220815181200336
118.67854200465987,35.979277983869316
116.8807439374368,34.05427959999567
113.09111002065006,32.987350490937665
116.88559543938297,32.23438222795175
115.52626523784636,31.87245037274671
119.13722297542152,34.52319866677603
119.55898258946064,34.41567190397324
118.79011317211814,37.65526678761537
118.76074107347911,36.43445410120295
117.64179655063265,33.74732400167856
119.01783500381656,35.09237170254103
118.66075465055768,34.86437786567834
114.44774692515043,32.46480181578751
117.3709552117474,32.07699825627038
115.17403638653361,33.61069268629993
117.79460102553212,33.801225615212616
118.07541291437289,34.727206999072244
117.68276231201067,37.32324658227684
117.50893763474525,37.140262911447635
115.98575330589867,37.01925628616028
119.22885304296877,36.541713317942545
115.13792212710172,40.56149481740083
118.0056146055833,34.9069578216377
114.60163050250488,33.56676162272137
119.81068992572555,34.23079757429738
119.56787403696123,32.63727538543375
118.09481892215749,34.61590783677823
117.5275320861381,37.49868991322467
115.10207987283411,34.0521213950858
116.44982087073285,39.02294888542512
118.314456403646,36.38244314651556
115.51521558543593,33.54493432306476
117.68114365832828,34.396265896188645
117.10038141892537,36.79611841034479
115.06866336953959,34.58356597683759
118.86341633433574,33.799606961530216
116.1234637237322,39.27870062634552
118.6526703003478,31.931471034290116
119.03885966528354,34.63126498080629
116.5576196386999,33.30373708798282
117.65635105647108,37.5294131194829
117.32217710532375,37.0343503432262
117.34777680447158,37.05833584779267
114.5404560951526,32.33193844079904
115.05626706861102,33.236092525002036
118.21474198588885,34.217861722141336
118.4295324245323,31.48895876394825
118.05385316077945,32.01393764917255
117.11897587031824,36.86214431964316
116.85379758977085,34.74499435317443
117.76361027321067,33.22073092187292
117.52295258935621,37.62023163063844
114.35854706767729,33.03586105129811
117.46716477607657,35.08617355207674
117.44964942713861,35.06084139899211
116.98988935392202,31.8805347229566
118.76208772199723,33.70016454893731
119.01810700898082,31.819360315604385
119.23423963704134,32.24866472862593
113.49023523774187,34.73798464631842
115.24545334900556,36.630917634516734
117.8290966312816,34.3213485393897
115.52437903810073,31.358793145097113
117.36152421301935,36.976676330200924
116.34310120522075,31.723957848565906
119.46304057119471,30.9324540342761
116.81094562864723,30.726559502234288
118.05412516594372,32.608170832857894
116.31238245806355,32.207163875121516
