lon,lat
116.60585819389611,32.2133620255858
116.59588764394059,32.38502849794136
118.9849580517495,31.690001794043916
119.10299937483636,35.25945867811469
118.1972266369509,33.94782748054675
118.07541291437289,34.727206999072244
118.98792335395005,33.07708989963828
114.7202069177181,41.033651191546
117.92153379611953,37.48278875886809
117.52483878910184,37.2844390258087
117.51917573076392,37.280399080254284
117.61808305123043,39.79532315619565
116.10567636963003,30.518239219219407
117.68572315511015,29.72781450738453
116.80663367792857,36.29108508413256
117.76361027321067,33.22073092187292
115.32387555923253,32.080498650597335
115.28102359810892,32.134667810194586
119.52206123273811,33.4271650051422
114.54907553748892,34.016551145982454
117.44183262299192,34.035685148602795
120.02412925674983,32.12469726023909
116.13855778079815,30.790431665723847
116.11726557326796,30.7562036060376
116.20512324132397,32.896799525845346
117.9436331009404,31.253420128103134
116.71878046897355,31.566573876884537
116.98557740320334,39.36359299220101
119.16336222579682,39.48190186135105
117.4693229809864,37.09714340426081
117.18392713626272,35.826745514134075
118.08376926974702,39.40994534765159
117.10065342408961,36.792613556916784
117.23432389636876,30.08354375302424
121.72275245744315,31.78783001205547
115.02123191163409,40.61108448021619
116.80825233161096,33.21129992314489
115.98629285712613,32.68201354630296
116.85433268189728,41.841595711419856
115.24545334900556,36.630917634516734
115.54432013801171,37.32297903621364
111.3388572115869,34.64986389130022
118.37670991345317,35.44837295334499
120.26909889132294,32.65802804173648
119.09167771726166,33.69342684724556
114.1548062814443,32.822417261172816
119.95082609453222,31.884039576384616
120.32354005608448,33.185695764896
117.64179655063265,33.74732400167856
113.41504587577869,34.69783044133214
119.0369690064369,36.800430361063476
110.4694707382976,34.518347164829876
115.19478458373526,41.531946816066466
119.68941575437499,32.62838393793318
117.04432605958247,40.06212009042542
117.82532423179036,36.089502502809445
115.5920236010815,35.6933470470192
117.5927508981458,37.6108006319104
116.1283152256784,30.89068117560742
115.9396684965113,32.259981927099574
117.18069428799897,32.84613521967609
116.34552695619382,32.864190119841496
117.04190476771048,32.2556699763809
117.20332868494626,32.99624193843824
116.6912901109791,32.049507898275884
120.2666731403499,32.78037685644094
115.08429251873191,32.40766735398971
119.05880076519458,33.700971646228
120.06509501812779,31.812083062685154
116.50318293303947,35.80168090711267
118.62599149874502,37.773036105537926
116.7360282718483,35.300152434328446
117.00201810878738,31.659278587785675
118.74106751963127,32.316848842834176
112.50900559183006,35.14465466239268
121.01829475481766,37.08905905405092
120.95577369894731,37.278240875344416
119.3972866670606,33.12802621097179
115.37319321688364,31.68191744383402
116.20727698713279,30.91789952843765
116.27977305205971,30.949162285923364
116.04153666007726,32.30525963919627
116.87831818646373,32.87497222618873
116.94272990118078,33.40021419837518
118.03391206086847,35.314167388939424
117.42081242062596,35.62732113772083
116.0051548545822,32.26187258594625
119.69184150534807,32.35349819439245
115.41604071890617,32.83212026506511
115.86475113971235,34.86087747135138
120.72939851576703,32.21416912287647
118.4200969667032,35.05005929264488
115.9181087429179,31.905059778750555
115.98117380911677,31.908292627014305
119.59051289300956,33.913603879961556
113.24122119851326,33.44117995975318
117.54693363482164,33.63791103913017
111.94926355479309,34.655250485372775
115.0678562722489,41.58369022469065
115.32010315974132,32.14922231603305
115.52114618983697,32.01393764917255
115.99464475339921,32.925096981130515
116.65652695916638,33.10053585297728
117.46716477607657,35.08617355207674
117.46069907954904,35.05976229653719
117.44964942713861,35.06084139899211
117.54100748952162,32.21066872854952
119.6004834429651,32.775257808431576
119.60264164787495,32.79547091350685
120.16534452801137,34.01978399424622
116.38272031808062,30.840823966728852
116.3781363621977,30.888527429798604
115.98036225272506,30.55785833207927
120.92019899074292,31.68730849700764
116.90688764691318,32.50495602077379
116.90769474420387,35.756947205344495
116.37705725974276,32.411979304708396
119.08521202073413,33.97181298511324
119.64494959867005,31.421586206131735
114.35854706767729,33.03586105129811
118.76208772199723,33.70016454893731
116.97883970151157,31.528577876808114
116.33232355797458,36.24769357178148
115.94479200362171,41.713316292314325
115.85693433556565,41.390459539640624
116.08196287022778,39.53741766946644
115.88927619550631,41.6960684894396
119.89261698938053,31.840112971907107
115.8259435832442,33.24606307495755
113.77859192556507,33.859162715200036
112.81622873621039,33.33499984546853
117.56822584235184,39.83278406414565
118.12715632299707,36.953502382026166
117.90105314498103,37.62400403012967
119.88022068845193,34.092547605236334
118.64485795530213,37.90050396825173
122.0706693580372,37.01279058963277
122.06528276396466,37.06668774406578
117.65527195401619,36.84516406283164
119.06957841244078,36.49644006494691
122.36037715347959,37.117891601462496
117.18715998452647,32.07430050013305
113.46220532851991,33.84434066329838
114.69730051560654,31.68892715069003
116.00973881046515,32.50657021535514
116.85379758977085,34.74499435317443
116.54306959196252,41.6798997890198
114.87866999185438,33.10997131080639
118.75346382055987,40.93636252476192
120.96682335135775,32.40658825153478
118.23522263702733,36.210504668995746
118.56858949088398,36.013234038391296
