year,seed,band,importance
1999_2001,9,NDBI_cos_3,118.49236891394199
1999_2001,9,SLOPE,121.83433662767173
1999_2001,9,random,109.6740874780606
1999_2001,9,shum,118.3161486028865
1999_2001,9,wind,117.16768514087225
1999_2001,9,B4,107.11200001534036
1999_2001,9,EVI_sin_3,125.28012279210608
1999_2001,9,lrad,135.4911334800392
1999_2001,9,B1,82.9835043558908
1999_2001,9,B5,100.35432203948524
1999_2001,9,Mean_NDVI,81.81372470470991
2002_2004,0,B7,93.75079172932709
2002_2004,0,DEM,109.24260790203894
2002_2004,0,EVI_sin_2,117.63160297645548
2002_2004,0,Mean_EVI,103.02502699801776
2002_2004,0,Mean_NDBI,84.47162879187556
2002_2004,0,NDVI_cos_3,92.88180315218091
2002_2004,0,SLOPE,100.19037638893931
2002_2004,0,random,103.84151474690798
2002_2004,0,shum,114.80140037794636
2002_2004,0,EVI_cos_3,105.42935250824533
2002_2004,0,EVI_sin_3,107.67164806457095
2002_2004,0,lrad,128.8863932983089
2002_2004,0,B1,87.38512043976787
2002_2004,0,EVI_sin_1,121.47527534718397
2002_2004,0,EVI_constant,100.27257828621237
2002_2004,0,NDBI_sin_1,102.00619428351226
2002_2004,1,B7,110.82725271883356
2002_2004,1,DEM,118.41697589817441
2002_2004,1,EVI_sin_2,120.73091369949199
2002_2004,1,Mean_EVI,99.61512647208862
2002_2004,1,Mean_NDBI,77.08407653690215
2002_2004,1,NDVI_cos_3,90.71481020503197
2002_2004,1,SLOPE,105.98282559193251
2002_2004,1,random,88.60705150209697
2002_2004,1,shum,114.67112904106288
2002_2004,1,EVI_cos_3,102.20458588434741
2002_2004,1,EVI_sin_3,109.28439518821666
2002_2004,1,lrad,114.6760058863925
2002_2004,1,B1,84.98252860263527
2002_2004,1,EVI_sin_1,110.05554256244906
2002_2004,1,EVI_constant,111.10478046748996
2002_2004,1,NDBI_sin_1,95.96287992097231
2002_2004,2,B7,105.18032530099552
2002_2004,2,DEM,106.79842034507814
2002_2004,2,EVI_sin_2,110.94651747615917
2002_2004,2,Mean_EVI,100.0898722376481
2002_2004,2,Mean_NDBI,82.57917142139803
2002_2004,2,NDVI_cos_3,104.6943277109552
2002_2004,2,SLOPE,101.79057161350771
2002_2004,2,random,102.86614417479788
2002_2004,2,shum,103.46447216169219
2002_2004,2,EVI_cos_3,95.64557662384209
2002_2004,2,EVI_sin_3,113.56556314593251
2002_2004,2,lrad,114.09580324951115
2002_2004,2,B1,86.14610276371025
2002_2004,2,EVI_sin_1,121.78199040295887
2002_2004,2,EVI_constant,116.03149140205079
2002_2004,2,NDBI_sin_1,97.70187200468837
2002_2004,3,B7,110.74246958349678
2002_2004,3,DEM,125.97195220650094
2002_2004,3,EVI_sin_2,115.38821942429423
2002_2004,3,Mean_EVI,95.16081731253995
2002_2004,3,Mean_NDBI,74.85745887046494
2002_2004,3,NDVI_cos_3,86.23373717187613
2002_2004,3,SLOPE,104.39702234051457
2002_2004,3,random,99.38858299581217
2002_2004,3,shum,129.57341071840648
2002_2004,3,EVI_cos_3,109.27825128192602
2002_2004,3,EVI_sin_3,110.25343303419224
2002_2004,3,lrad,113.26096050733965
2002_2004,3,B1,80.08886021636161
2002_2004,3,EVI_sin_1,111.2060553682858
2002_2004,3,EVI_constant,107.34112713963442
2002_2004,3,NDBI_sin_1,105.57032927484961
2002_2004,4,B7,106.61803228947608
2002_2004,4,DEM,118.24993022457276
2002_2004,4,EVI_sin_2,107.4430854379129
2002_2004,4,Mean_EVI,98.91853815297758
2002_2004,4,Mean_NDBI,84.0835013637213
2002_2004,4,NDVI_cos_3,98.04807529560222
2002_2004,4,SLOPE,103.7420778973503
2002_2004,4,random,91.69453955241416
2002_2004,4,shum,114.739464447965
2002_2004,4,EVI_cos_3,107.72361366844228
2002_2004,4,EVI_sin_3,99.79951441441159
2002_2004,4,lrad,117.06301820481752
2002_2004,4,B1,84.20053763500071
2002_2004,4,EVI_sin_1,113.39999137274201
2002_2004,4,EVI_constant,106.1418947042724
2002_2004,4,NDBI_sin_1,91.20254772580822
2002_2004,5,B7,115.12484819552935
2002_2004,5,DEM,113.66711983962242
2002_2004,5,EVI_sin_2,106.11783448063942
2002_2004,5,Mean_EVI,101.81552602091796
2002_2004,5,Mean_NDBI,79.84166602542457
2002_2004,5,NDVI_cos_3,103.97131673906709
2002_2004,5,SLOPE,117.34186156156409
2002_2004,5,random,93.37168652519537
2002_2004,5,shum,112.8350970242041
2002_2004,5,EVI_cos_3,104.23254992647244
2002_2004,5,EVI_sin_3,107.1700092116461
2002_2004,5,lrad,121.46312852843744
2002_2004,5,B1,84.04055728670599
2002_2004,5,EVI_sin_1,100.24801023635551
2002_2004,5,EVI_constant,101.46619952108456
2002_2004,5,NDBI_sin_1,104.2404111895861
2002_2004,6,B7,98.99512870120292
2002_2004,6,DEM,111.67722050737935
2002_2004,6,EVI_sin_2,113.61728653172122
2002_2004,6,Mean_EVI,103.10827634017076
2002_2004,6,Mean_NDBI,73.46972626570654
2002_2004,6,NDVI_cos_3,102.50308918921742
2002_2004,6,SLOPE,106.3393402121662
2002_2004,6,random,102.29644442330893
2002_2004,6,shum,124.5171157973776
2002_2004,6,EVI_cos_3,105.04702422141649
2002_2004,6,EVI_sin_3,97.03815171243352
2002_2004,6,lrad,117.90722179183558
2002_2004,6,B1,80.09482877632614
2002_2004,6,EVI_sin_1,106.06283815628417
2002_2004,6,EVI_constant,94.43595797076574
2002_2004,6,NDBI_sin_1,99.4724612272438
2002_2004,7,B7,103.04563438458251
2002_2004,7,DEM,106.02854375999135
2002_2004,7,EVI_sin_2,107.12917918602307
2002_2004,7,Mean_EVI,112.45124478343403
2002_2004,7,Mean_NDBI,74.82554657434603
2002_2004,7,NDVI_cos_3,90.99442954025407
2002_2004,7,SLOPE,106.76701531035869
2002_2004,7,random,98.827957239446
2002_2004,7,shum,126.46202990650833
2002_2004,7,EVI_cos_3,104.50114007385848
2002_2004,7,EVI_sin_3,116.97818036321154
2002_2004,7,lrad,118.41755280778257
2002_2004,7,B1,85.48886313684096
2002_2004,7,EVI_sin_1,100.35655532087488
2002_2004,7,EVI_constant,103.72945544498401
2002_2004,7,NDBI_sin_1,95.90982848102523
2002_2004,8,B7,99.18727782904213
2002_2004,8,DEM,108.74313348407162
2002_2004,8,EVI_sin_2,121.85066672569361
2002_2004,8,Mean_EVI,109.45600087748794
2002_2004,8,Mean_NDBI,80.59756509290756
2002_2004,8,NDVI_cos_3,96.3946533650332
2002_2004,8,SLOPE,106.90691565307364
2002_2004,8,random,99.07236156375038
2002_2004,8,shum,120.63709101629689
2002_2004,8,EVI_cos_3,89.42636544322255
2002_2004,8,EVI_sin_3,100.74079840018771
2002_2004,8,lrad,111.3400938450908
2002_2004,8,B1,83.57734479843292
2002_2004,8,EVI_sin_1,109.24388338083317
2002_2004,8,EVI_constant,99.14802187600291
2002_2004,8,NDBI_sin_1,99.14463501731055
2002_2004,9,B7,107.03127816342523
2002_2004,9,DEM,128.1808919147257
2002_2004,9,EVI_sin_2,111.63726977175297
2002_2004,9,Mean_EVI,110.7474373219526
2002_2004,9,Mean_NDBI,81.510115946688
2002_2004,9,NDVI_cos_3,108.07007909566808
2002_2004,9,SLOPE,105.2706327454811
2002_2004,9,random,104.49626080384378
2002_2004,9,shum,131.37467444266335
2002_2004,9,EVI_cos_3,107.69377181390021
2002_2004,9,EVI_sin_3,104.08910965993925
2002_2004,9,lrad,125.35017831557833
2002_2004,9,B1,85.89307161555348
2002_2004,9,EVI_sin_1,109.55999892692442
2002_2004,9,EVI_constant,106.32535396166492
2002_2004,9,NDBI_sin_1,106.5941807034609
2005_2007,0,B7,104.70797431638951
2005_2007,0,DEM,106.95653504824683
2005_2007,0,EVI_sin_2,113.68264733019586
2005_2007,0,Mean_NDBI,91.54680004359156
2005_2007,0,NDBI_sin_3,124.13024736747606
2005_2007,0,NDVI_cos_3,117.80164310897348
2005_2007,0,SLOPE,100.24366123441015
2005_2007,0,random,109.92824471875956
2005_2007,0,shum,122.21207915564594
2005_2007,0,B4,90.3618874492758
2005_2007,0,NDVI_constant,106.19206947388533
2005_2007,0,lrad,106.4491872906012
2005_2007,0,B1,82.90808877373799
2005_2007,0,Mean_NDVI,92.60223352082815
2005_2007,0,NDBI_cos_1,107.07744692392912
2005_2007,0,srad,101.28831340299146
2005_2007,1,B7,106.15888331248763
2005_2007,1,DEM,122.79171440371039
2005_2007,1,EVI_sin_2,121.14331413873752
2005_2007,1,Mean_NDBI,79.48593722061182
2005_2007,1,NDBI_sin_3,105.28249734794166
2005_2007,1,NDVI_cos_3,117.10777743925385
2005_2007,1,SLOPE,108.41311594174971
2005_2007,1,random,97.0289036346865
2005_2007,1,shum,119.35462905960331
2005_2007,1,B4,87.14687876142229
2005_2007,1,NDVI_constant,108.17911578882568
2005_2007,1,lrad,117.08148511643752
2005_2007,1,B1,67.23900769746311
2005_2007,1,Mean_NDVI,95.41399892919497
2005_2007,1,NDBI_cos_1,105.81504626240053
2005_2007,1,srad,102.64717930511881
2005_2007,2,B7,112.23085562617506
2005_2007,2,DEM,109.44189142342844
2005_2007,2,EVI_sin_2,118.93766602532295
2005_2007,2,Mean_NDBI,91.60711812197248
2005_2007,2,NDBI_sin_3,113.07133623831534
2005_2007,2,NDVI_cos_3,96.55450803404403
2005_2007,2,SLOPE,96.96572770754113
2005_2007,2,random,100.04577550390489
2005_2007,2,shum,114.00945570453958
2005_2007,2,B4,93.5207494318766
2005_2007,2,NDVI_constant,112.32561541464851
2005_2007,2,lrad,133.40061871724666
2005_2007,2,B1,75.91977817480877
2005_2007,2,Mean_NDVI,94.70283174977591
2005_2007,2,NDBI_cos_1,100.13055284239496
2005_2007,2,srad,115.7248334099812
2005_2007,3,B7,113.72662827237978
2005_2007,3,DEM,124.69446729807801
2005_2007,3,EVI_sin_2,131.79645102988343
2005_2007,3,Mean_NDBI,89.79725820467202
2005_2007,3,NDBI_sin_3,106.03851687832484
2005_2007,3,NDVI_cos_3,107.10511376770623
2005_2007,3,SLOPE,100.12504856483
2005_2007,3,random,96.25526096268443
2005_2007,3,shum,129.7580104508784
2005_2007,3,B4,99.62073854003881
2005_2007,3,NDVI_constant,122.868857242806
2005_2007,3,lrad,123.10434463933105
2005_2007,3,B1,82.94890048704391
2005_2007,3,Mean_NDVI,98.2481356461128
2005_2007,3,NDBI_cos_1,116.12943967259568
2005_2007,3,srad,120.81921271227539
2005_2007,4,B7,107.46519709857701
2005_2007,4,DEM,118.69103789146033
2005_2007,4,EVI_sin_2,130.3019916536949
2005_2007,4,Mean_NDBI,93.64644758177275
2005_2007,4,NDBI_sin_3,124.16781514727174
2005_2007,4,NDVI_cos_3,110.89982191188047
2005_2007,4,SLOPE,106.15579828492243
2005_2007,4,random,98.018535262508
2005_2007,4,shum,120.39136571453861
2005_2007,4,B4,99.59141622533677
2005_2007,4,NDVI_constant,116.62960351518971
2005_2007,4,lrad,121.87145042147203
2005_2007,4,B1,72.9499888259284
2005_2007,4,Mean_NDVI,91.83927460610103
2005_2007,4,NDBI_cos_1,104.16429192289485
2005_2007,4,srad,122.17001658462041
2005_2007,5,B7,121.64786005093276
2005_2007,5,DEM,124.7535499548285
2005_2007,5,EVI_sin_2,136.86393105572347
2005_2007,5,Mean_NDBI,94.83076134904796
2005_2007,5,NDBI_sin_3,122.08468935156633
2005_2007,5,NDVI_cos_3,106.60845248939872
2005_2007,5,SLOPE,108.11928352136712
2005_2007,5,random,103.43937651200594
2005_2007,5,shum,116.4919629564089
2005_2007,5,B4,98.68538982555127
2005_2007,5,NDVI_constant,119.36331489801726
2005_2007,5,lrad,116.46477940082661
2005_2007,5,B1,84.03393858032564
2005_2007,5,Mean_NDVI,97.81923705912638
2005_2007,5,NDBI_cos_1,115.95573642906541
2005_2007,5,srad,109.18705919179126
2005_2007,6,B7,115.10221262784485
2005_2007,6,DEM,120.55613626326299
2005_2007,6,EVI_sin_2,116.90936407287015
2005_2007,6,Mean_NDBI,92.47297751468514
2005_2007,6,NDBI_sin_3,127.3545110713941
2005_2007,6,NDVI_cos_3,109.80177143168049
2005_2007,6,SLOPE,113.0046243039983
2005_2007,6,random,96.78236981477228
2005_2007,6,shum,135.66559754818837
2005_2007,6,B4,98.53716775698572
2005_2007,6,NDVI_constant,108.4520098387729
2005_2007,6,lrad,126.63568942715753
2005_2007,6,B1,76.15248479920584
2005_2007,6,Mean_NDVI,104.99815477679621
2005_2007,6,NDBI_cos_1,109.55891710702946
2005_2007,6,srad,118.52925150620594
2005_2007,7,B7,99.07652536451613
2005_2007,7,DEM,112.53509974105857
2005_2007,7,EVI_sin_2,120.49303446412242
2005_2007,7,Mean_NDBI,85.66312526657417
2005_2007,7,NDBI_sin_3,118.89013629714023
2005_2007,7,NDVI_cos_3,120.52385756402471
2005_2007,7,SLOPE,120.89386112519446
2005_2007,7,random,108.31580287837727
2005_2007,7,shum,127.33703203090488
2005_2007,7,B4,102.9873203962075
2005_2007,7,NDVI_constant,109.76630664178496
2005_2007,7,lrad,122.92364327162859
2005_2007,7,B1,85.31599009850152
2005_2007,7,Mean_NDVI,96.42839363078127
2005_2007,7,NDBI_cos_1,111.66407361925769
2005_2007,7,srad,117.42204128992233
2005_2007,8,B7,111.24709414067001
2005_2007,8,DEM,115.74384512172199
2005_2007,8,EVI_sin_2,143.03404014847766
2005_2007,8,Mean_NDBI,90.26184126732349
2005_2007,8,NDBI_sin_3,110.06806977929938
2005_2007,8,NDVI_cos_3,108.67675978211913
2005_2007,8,SLOPE,116.32356411159645
2005_2007,8,random,106.67170350677225
2005_2007,8,shum,117.7065578365569
2005_2007,8,B4,92.68395486727037
2005_2007,8,NDVI_constant,108.37975019517393
2005_2007,8,lrad,123.01914846986
2005_2007,8,B1,79.90459007741259
2005_2007,8,Mean_NDVI,101.01262110342753
2005_2007,8,NDBI_cos_1,123.47728270734754
2005_2007,8,srad,114.88854468334975
2005_2007,9,B7,112.38754343913739
2005_2007,9,DEM,116.64873939985719
2005_2007,9,EVI_sin_2,113.4087483467808
2005_2007,9,Mean_NDBI,83.471758387567
2005_2007,9,NDBI_sin_3,123.81926331547253
2005_2007,9,NDVI_cos_3,115.20470153831482
2005_2007,9,SLOPE,103.08400865555103
2005_2007,9,random,101.30950959311227
2005_2007,9,shum,130.48185404215482
2005_2007,9,B4,111.65639023520518
2005_2007,9,NDVI_constant,114.22496830256779
2005_2007,9,lrad,135.632215622461
2005_2007,9,B1,84.25435257481514
2005_2007,9,Mean_NDVI,103.25597120104464
2005_2007,9,NDBI_cos_1,119.31639235354308
2005_2007,9,srad,123.22352423525871
2008_2010,0,B7,148.35114098807415
2008_2010,0,DEM,122.61132978888625
2008_2010,0,NDBI_sin_2,121.11790435476713
2008_2010,0,NDBI_sin_3,129.33589876659647
2008_2010,0,SLOPE,125.52936583593899
2008_2010,0,prec,131.63205829203184
2008_2010,0,random,110.15264125439597
2008_2010,0,wind,127.37635364500932
2008_2010,0,B4,106.03539475677304
2008_2010,0,EVI_t,82.71603144952738
2008_2010,0,lrad,140.197812080884
2008_2010,0,NDVI_cos_2,118.57392058461379
2008_2010,0,Mean_NDVI,131.89236728471926
2008_2010,0,NDBI_cos_2,111.06930679042706
2008_2010,0,NDVI_sin_1,123.8408647229035
2008_2010,0,NDVI_sin_3,130.2384440064888
2008_2010,1,B7,146.21161780748795
2008_2010,1,DEM,131.1254700373989
2008_2010,1,NDBI_sin_2,118.98569242200914
2008_2010,1,NDBI_sin_3,140.69827591462783
2008_2010,1,SLOPE,120.92514318794063
2008_2010,1,prec,133.3428917303163
2008_2010,1,random,99.02500266177002
2008_2010,1,wind,123.54043049059516
2008_2010,1,B4,122.78102059580502
2008_2010,1,EVI_t,98.1049738588662
2008_2010,1,lrad,150.8385726660276
2008_2010,1,NDVI_cos_2,111.92458272630932
2008_2010,1,Mean_NDVI,108.92378560729341
2008_2010,1,NDBI_cos_2,121.2605810941143
2008_2010,1,NDVI_sin_1,124.34707851362657
2008_2010,1,NDVI_sin_3,112.70928983038553
2008_2010,2,B7,134.89706016334557
2008_2010,2,DEM,132.95152372507215
2008_2010,2,NDBI_sin_2,117.89785746391541
2008_2010,2,NDBI_sin_3,126.49449717222792
2008_2010,2,SLOPE,117.19304439597192
2008_2010,2,prec,118.18451186347802
2008_2010,2,random,115.28493291152134
2008_2010,2,wind,120.00991947242717
2008_2010,2,B4,112.19952266234948
2008_2010,2,EVI_t,98.07525273095094
2008_2010,2,lrad,148.3234954061665
2008_2010,2,NDVI_cos_2,113.98385530980836
2008_2010,2,Mean_NDVI,108.6755940313349
2008_2010,2,NDBI_cos_2,135.73094203259006
2008_2010,2,NDVI_sin_1,138.56769145628485
2008_2010,2,NDVI_sin_3,131.74807111865525
2008_2010,3,B7,137.9620910024419
2008_2010,3,DEM,132.89180553095778
2008_2010,3,NDBI_sin_2,120.53382247483229
2008_2010,3,NDBI_sin_3,123.72834593571963
2008_2010,3,SLOPE,115.61370114724718
2008_2010,3,prec,131.18785215563707
2008_2010,3,random,112.19269730609919
2008_2010,3,wind,112.34759425625046
2008_2010,3,B4,116.19248555525198
2008_2010,3,EVI_t,95.63525621923345
2008_2010,3,lrad,146.17630390293837
2008_2010,3,NDVI_cos_2,126.26176819040283
2008_2010,3,Mean_NDVI,117.65065602319781
2008_2010,3,NDBI_cos_2,121.64430919117594
2008_2010,3,NDVI_sin_1,129.09409593073082
2008_2010,3,NDVI_sin_3,123.50458318156942
2008_2010,4,B7,134.01455738936016
2008_2010,4,DEM,128.57749214499498
2008_2010,4,NDBI_sin_2,135.51538849969452
2008_2010,4,NDBI_sin_3,129.32851687056038
2008_2010,4,SLOPE,113.59626568379464
2008_2010,4,prec,123.48073242278734
2008_2010,4,random,110.0041125770309
2008_2010,4,wind,118.652658658553
2008_2010,4,B4,106.22310311504319
2008_2010,4,EVI_t,89.22031081138817
2008_2010,4,lrad,139.0916376711048
2008_2010,4,NDVI_cos_2,107.31844722826234
2008_2010,4,Mean_NDVI,114.892667720952
2008_2010,4,NDBI_cos_2,130.41347870438858
2008_2010,4,NDVI_sin_1,124.69519478036491
2008_2010,4,NDVI_sin_3,124.68147087087908
2008_2010,5,B7,126.28114681450477
2008_2010,5,DEM,131.97982544454422
2008_2010,5,NDBI_sin_2,115.90978865530838
2008_2010,5,NDBI_sin_3,132.31241533501344
2008_2010,5,SLOPE,117.40766543845741
2008_2010,5,prec,124.20276668371461
2008_2010,5,random,114.48055455502069
2008_2010,5,wind,119.72919318305044
2008_2010,5,B4,100.26857834169226
2008_2010,5,EVI_t,90.28110129354917
2008_2010,5,lrad,136.9798147010943
2008_2010,5,NDVI_cos_2,110.64899961133042
2008_2010,5,Mean_NDVI,112.83426663090715
2008_2010,5,NDBI_cos_2,129.29005749730484
2008_2010,5,NDVI_sin_1,122.49967652295621
2008_2010,5,NDVI_sin_3,135.90173188612917
2008_2010,6,B7,142.9259462105076
2008_2010,6,DEM,131.43152475392446
2008_2010,6,NDBI_sin_2,127.23529579762173
2008_2010,6,NDBI_sin_3,134.24412410973412
2008_2010,6,SLOPE,111.16111845382073
2008_2010,6,prec,132.29873098449656
2008_2010,6,random,112.19598813061953
2008_2010,6,wind,123.92758466965869
2008_2010,6,B4,123.34387728631981
2008_2010,6,EVI_t,92.07962560670322
2008_2010,6,lrad,143.1951053527157
2008_2010,6,NDVI_cos_2,118.54008557294593
2008_2010,6,Mean_NDVI,116.80554822710447
2008_2010,6,NDBI_cos_2,122.73530213629432
2008_2010,6,NDVI_sin_1,144.5695920542401
2008_2010,6,NDVI_sin_3,129.95637273553794
2008_2010,7,B7,140.49603830613088
2008_2010,7,DEM,130.91954859389185
2008_2010,7,NDBI_sin_2,106.02645587942993
2008_2010,7,NDBI_sin_3,130.6405275631756
2008_2010,7,SLOPE,114.02829375480418
2008_2010,7,prec,124.34155969227578
2008_2010,7,random,111.55087100190546
2008_2010,7,wind,116.19412441062238
2008_2010,7,B4,114.87609802954674
2008_2010,7,EVI_t,88.74445562263197
2008_2010,7,lrad,137.10651801812952
2008_2010,7,NDVI_cos_2,108.4753450019235
2008_2010,7,Mean_NDVI,107.51666050050129
2008_2010,7,NDBI_cos_2,128.08215141418165
2008_2010,7,NDVI_sin_1,127.2754170815045
2008_2010,7,NDVI_sin_3,126.72735926789225
2008_2010,8,B7,115.40971300767012
2008_2010,8,DEM,128.12757541651735
2008_2010,8,NDBI_sin_2,112.08417111454571
2008_2010,8,NDBI_sin_3,135.3594502291468
2008_2010,8,SLOPE,121.99806674439601
2008_2010,8,prec,125.49503605144169
2008_2010,8,random,120.66116469834621
2008_2010,8,wind,125.5241534807732
2008_2010,8,B4,117.91879905224114
2008_2010,8,EVI_t,89.83040657683402
2008_2010,8,lrad,147.8914350664716
2008_2010,8,NDVI_cos_2,121.82224322174103
2008_2010,8,Mean_NDVI,120.72150195817161
2008_2010,8,NDBI_cos_2,120.91914428755969
2008_2010,8,NDVI_sin_1,132.99538364803158
2008_2010,8,NDVI_sin_3,127.0141199414066
2008_2010,9,B7,134.4006369954301
2008_2010,9,DEM,127.51486431065159
2008_2010,9,NDBI_sin_2,126.06659222552689
2008_2010,9,NDBI_sin_3,132.75946508949232
2008_2010,9,SLOPE,123.45282102459501
2008_2010,9,prec,116.21361210583703
2008_2010,9,random,109.58650743566542
2008_2010,9,wind,125.95191585987253
2008_2010,9,B4,103.89208545470323
2008_2010,9,EVI_t,98.38064220201304
2008_2010,9,lrad,147.83358513556902
2008_2010,9,NDVI_cos_2,115.53950961528597
2008_2010,9,Mean_NDVI,114.34506643541525
2008_2010,9,NDBI_cos_2,128.15251884971642
2008_2010,9,NDVI_sin_1,128.64565923109058
2008_2010,9,NDVI_sin_3,116.56681632625535
2011_2013,0,B7,120.0074087051136
2011_2013,0,DEM,124.56302287625422
2011_2013,0,Mean_EVI,109.94297021148142
2011_2013,0,Mean_NDBI,106.21581325082168
2011_2013,0,NDBI_cos_3,133.09402963690954
2011_2013,0,SLOPE,118.23391250452336
2011_2013,0,random,110.87852771686953
2011_2013,0,temp,139.55043422003655
2011_2013,0,EVI_sin_3,130.21644573104106
2011_2013,0,NDVI_t,80.45475358660691
2011_2013,0,NDVI_sin_2,119.16359135463865
2011_2013,0,Mean_NDVI,93.36407286092597
2011_2013,0,NDBI_sin_1,121.36195369033318
2011_2013,0,NDVI_sin_1,116.71024900826178
2011_2013,0,B2,94.757134699611
2011_2013,0,NDVI_cos_1,122.99739379623239
2011_2013,1,B7,122.50334370184649
2011_2013,1,DEM,129.82619819846028
2011_2013,1,Mean_EVI,109.41945247996286
2011_2013,1,Mean_NDBI,107.81547098370442
2011_2013,1,NDBI_cos_3,117.08282374855948
2011_2013,1,SLOPE,116.0417096098051
2011_2013,1,random,111.9929301725067
2011_2013,1,temp,134.35728429415508
2011_2013,1,EVI_sin_3,131.02998547282095
2011_2013,1,NDVI_t,86.39525465016023
2011_2013,1,NDVI_sin_2,129.71620811382854
2011_2013,1,Mean_NDVI,103.94641021052772
2011_2013,1,NDBI_sin_1,117.31831474846344
2011_2013,1,NDVI_sin_1,119.23506415096396
2011_2013,1,B2,81.02251037898458
2011_2013,1,NDVI_cos_1,111.75666019479851
2011_2013,2,B7,119.01531731795312
2011_2013,2,DEM,123.01241412261346
2011_2013,2,Mean_EVI,107.38111703885124
2011_2013,2,Mean_NDBI,88.22395628756394
2011_2013,2,NDBI_cos_3,127.92022249043258
2011_2013,2,SLOPE,112.94873372286179
2011_2013,2,random,105.47371590474678
2011_2013,2,temp,146.3553189551936
2011_2013,2,EVI_sin_3,122.5469036230902
2011_2013,2,NDVI_t,84.54759897688153
2011_2013,2,NDVI_sin_2,122.49391300879488
2011_2013,2,Mean_NDVI,109.97953034553795
2011_2013,2,NDBI_sin_1,108.79090314596958
2011_2013,2,NDVI_sin_1,128.57245575231588
2011_2013,2,B2,79.46108315795745
2011_2013,2,NDVI_cos_1,106.72966892739227
2011_2013,3,B7,116.83134216773885
2011_2013,3,DEM,144.29507330977665
2011_2013,3,Mean_EVI,96.86954768611567
2011_2013,3,Mean_NDBI,101.82679653352889
2011_2013,3,NDBI_cos_3,128.4221632255647
2011_2013,3,SLOPE,108.17175423838442
2011_2013,3,random,113.41388600236398
2011_2013,3,temp,137.9200789044475
2011_2013,3,EVI_sin_3,104.88319049890116
2011_2013,3,NDVI_t,82.1117156866799
2011_2013,3,NDVI_sin_2,111.82614593005196
2011_2013,3,Mean_NDVI,88.32417037873745
2011_2013,3,NDBI_sin_1,102.13624610104075
2011_2013,3,NDVI_sin_1,126.88101181322712
2011_2013,3,B2,82.9302780645553
2011_2013,3,NDVI_cos_1,115.03088496046766
2011_2013,4,B7,127.16405496751331
2011_2013,4,DEM,120.58443856436153
2011_2013,4,Mean_EVI,99.36709248647043
2011_2013,4,Mean_NDBI,98.42053115079926
2011_2013,4,NDBI_cos_3,127.00579191543919
2011_2013,4,SLOPE,118.3793888652738
2011_2013,4,random,121.88290962619234
2011_2013,4,temp,139.000705356449
2011_2013,4,EVI_sin_3,125.83894431836727
2011_2013,4,NDVI_t,80.63640743520757
2011_2013,4,NDVI_sin_2,120.83218380896005
2011_2013,4,Mean_NDVI,89.11180815571294
2011_2013,4,NDBI_sin_1,120.45680482184612
2011_2013,4,NDVI_sin_1,114.9343986092529
2011_2013,4,B2,78.68570761516068
2011_2013,4,NDVI_cos_1,109.76483717168455
2011_2013,5,B7,103.62039712405866
2011_2013,5,DEM,126.6427277813717
2011_2013,5,Mean_EVI,102.88146952123594
2011_2013,5,Mean_NDBI,96.01518548630813
2011_2013,5,NDBI_cos_3,117.90380672410754
2011_2013,5,SLOPE,118.1181931902507
2011_2013,5,random,114.89259871240368
2011_2013,5,temp,149.017890990024
2011_2013,5,EVI_sin_3,130.8463569020247
2011_2013,5,NDVI_t,91.52238222644793
2011_2013,5,NDVI_sin_2,121.20581441768515
2011_2013,5,Mean_NDVI,107.18520641466885
2011_2013,5,NDBI_sin_1,108.84523446593253
2011_2013,5,NDVI_sin_1,119.53922369727776
2011_2013,5,B2,79.3939999943512
2011_2013,5,NDVI_cos_1,114.4873219891139
2011_2013,6,B7,125.25356916753927
2011_2013,6,DEM,123.33633864606695
2011_2013,6,Mean_EVI,109.4566883219449
2011_2013,6,Mean_NDBI,101.4806319207221
2011_2013,6,NDBI_cos_3,120.00081467696829
2011_2013,6,SLOPE,111.65072968284127
2011_2013,6,random,116.1005490997377
2011_2013,6,temp,144.0849966615144
2011_2013,6,EVI_sin_3,121.6566287281007
2011_2013,6,NDVI_t,81.56735572716325
2011_2013,6,NDVI_sin_2,110.57090391856488
2011_2013,6,Mean_NDVI,107.59470066186687
2011_2013,6,NDBI_sin_1,121.25152638711268
2011_2013,6,NDVI_sin_1,128.2039423584569
2011_2013,6,B2,84.79882358628551
2011_2013,6,NDVI_cos_1,113.87022060570048
2011_2013,7,B7,113.3755016014977
2011_2013,7,DEM,123.31343073570442
2011_2013,7,Mean_EVI,104.5176413471871
2011_2013,7,Mean_NDBI,113.66736502063003
2011_2013,7,NDBI_cos_3,119.78011715675538
2011_2013,7,SLOPE,111.83350692684579
2011_2013,7,random,114.61976471259713
2011_2013,7,temp,141.33232343764004
2011_2013,7,EVI_sin_3,119.5668367245731
2011_2013,7,NDVI_t,85.4349631003325
2011_2013,7,NDVI_sin_2,111.80971594449586
2011_2013,7,Mean_NDVI,97.26193021838311
2011_2013,7,NDBI_sin_1,105.70998799257694
2011_2013,7,NDVI_sin_1,131.6440105591553
2011_2013,7,B2,90.36613287935086
2011_2013,7,NDVI_cos_1,115.47256447246227
2011_2013,8,B7,122.52994876512292
2011_2013,8,DEM,125.32722699251434
2011_2013,8,Mean_EVI,110.84949349032652
2011_2013,8,Mean_NDBI,96.22794444361264
