year,seed,band,importance
1990_1992,1,B1,82.57539557698158
1990_1992,1,B2,80.95256654126642
1990_1992,1,B3,96.9875475938903
1990_1992,1,B4,108.28610636131282
1990_1992,1,B5,103.1550598898657
1990_1992,1,B6,81.3222826138151
1990_1992,1,B7,129.71162420093637
1990_1992,1,DEM,129.6545820148726
1990_1992,1,EVI_constant,120.44814400069342
1990_1992,1,EVI_cos_1,104.71987049740085
1990_1992,1,EVI_cos_2,107.21721309295695
1990_1992,1,EVI_cos_3,114.96430820120408
1990_1992,1,EVI_sin_1,118.49576319655826
1990_1992,1,EVI_sin_2,120.99532697561028
1990_1992,1,EVI_sin_3,124.7882820865792
1990_1992,1,EVI_t,70.1009380070681
1990_1992,1,Mean_EVI,104.13059475050636
1990_1992,1,Mean_NDBI,140.03631203986745
1990_1992,1,Mean_NDVI,84.98758702063998
1990_1992,1,NDBI_constant,115.80899249060975
1990_1992,1,NDBI_cos_1,111.50634717867094
1990_1992,1,NDBI_cos_2,116.55734994625465
1990_1992,1,NDBI_cos_3,140.4741297205711
1990_1992,1,NDBI_sin_1,123.46762097726952
1990_1992,1,NDBI_sin_2,126.12208045961978
1990_1992,1,NDBI_sin_3,119.12205053219516
1990_1992,1,NDBI_t,82.87206137393372
1990_1992,1,NDVI_constant,121.79437375904756
1990_1992,1,NDVI_cos_1,93.60492613301692
1990_1992,1,NDVI_cos_2,96.80693446283117
1990_1992,1,NDVI_cos_3,112.07772897579241
1990_1992,1,NDVI_sin_1,117.24785932742292
1990_1992,1,NDVI_sin_2,111.94944935572217
1990_1992,1,NDVI_sin_3,107.99500151948034
1990_1992,1,NDVI_t,72.4416415788952
1990_1992,1,SLOPE,140.2075396533095
1990_1992,1,lrad,129.52256117463165
1990_1992,1,prec,129.72711293593198
1990_1992,1,pres,127.2281162633082
1990_1992,1,random,102.90154651862102
1990_1992,1,shum,130.00597503138766
1990_1992,1,srad,124.03922686874252
1990_1992,1,temp,143.55868501107685
1990_1992,1,wind,109.83013202590216
1990_1992,1,B6_VCID_1,
1990_1992,1,B6_VCID_2,
1990_1992,1,B8,
1990_1992,1,B10,
1990_1992,1,B11,
1990_1992,1,B9,
1990_1992,2,B1,82.57539557698158
1990_1992,2,B2,80.95256654126642
1990_1992,2,B3,96.9875475938903
1990_1992,2,B4,108.28610636131282
1990_1992,2,B5,103.1550598898657
1990_1992,2,B6,81.3222826138151
1990_1992,2,B7,129.71162420093637
1990_1992,2,DEM,129.6545820148726
1990_1992,2,EVI_constant,120.44814400069342
1990_1992,2,EVI_cos_1,104.71987049740085
1990_1992,2,EVI_cos_2,107.21721309295695
1990_1992,2,EVI_cos_3,114.96430820120408
1990_1992,2,EVI_sin_1,118.49576319655826
1990_1992,2,EVI_sin_2,120.99532697561028
1990_1992,2,EVI_sin_3,124.7882820865792
1990_1992,2,EVI_t,70.1009380070681
1990_1992,2,Mean_EVI,104.13059475050636
1990_1992,2,Mean_NDBI,140.03631203986745
1990_1992,2,Mean_NDVI,84.98758702063998
1990_1992,2,NDBI_constant,115.80899249060975
1990_1992,2,NDBI_cos_1,111.50634717867094
1990_1992,2,NDBI_cos_2,116.55734994625465
1990_1992,2,NDBI_cos_3,140.4741297205711
1990_1992,2,NDBI_sin_1,123.46762097726952
1990_1992,2,NDBI_sin_2,126.12208045961978
1990_1992,2,NDBI_sin_3,119.12205053219516
1990_1992,2,NDBI_t,82.87206137393372
1990_1992,2,NDVI_constant,121.79437375904756
1990_1992,2,NDVI_cos_1,93.60492613301692
1990_1992,2,NDVI_cos_2,96.80693446283117
1990_1992,2,NDVI_cos_3,112.07772897579241
1990_1992,2,NDVI_sin_1,117.24785932742292
1990_1992,2,NDVI_sin_2,111.94944935572217
1990_1992,2,NDVI_sin_3,107.99500151948034
1990_1992,2,NDVI_t,72.4416415788952
1990_1992,2,SLOPE,140.2075396533095
1990_1992,2,lrad,129.52256117463165
1990_1992,2,prec,129.72711293593198
1990_1992,2,pres,127.2281162633082
1990_1992,2,random,102.90154651862102
1990_1992,2,shum,130.00597503138766
1990_1992,2,srad,124.03922686874252
1990_1992,2,temp,143.55868501107685
1990_1992,2,wind,109.83013202590216
1990_1992,2,B6_VCID_1,
1990_1992,2,B6_VCID_2,
1990_1992,2,B8,
1990_1992,2,B10,
1990_1992,2,B11,
1990_1992,2,B9,
1990_1992,3,B1,82.57539557698158
1990_1992,3,B2,80.95256654126642
1990_1992,3,B3,96.9875475938903
1990_1992,3,B4,108.28610636131282
1990_1992,3,B5,103.1550598898657
1990_1992,3,B6,81.3222826138151
1990_1992,3,B7,129.71162420093637
1990_1992,3,DEM,129.6545820148726
1990_1992,3,EVI_constant,120.44814400069342
1990_1992,3,EVI_cos_1,104.71987049740085
1990_1992,3,EVI_cos_2,107.21721309295695
1990_1992,3,EVI_cos_3,114.96430820120408
1990_1992,3,EVI_sin_1,118.49576319655826
1990_1992,3,EVI_sin_2,120.99532697561028
1990_1992,3,EVI_sin_3,124.7882820865792
1990_1992,3,EVI_t,70.1009380070681
1990_1992,3,Mean_EVI,104.13059475050636
1990_1992,3,Mean_NDBI,140.03631203986745
1990_1992,3,Mean_NDVI,84.98758702063998
1990_1992,3,NDBI_constant,115.80899249060975
1990_1992,3,NDBI_cos_1,111.50634717867094
1990_1992,3,NDBI_cos_2,116.55734994625465
1990_1992,3,NDBI_cos_3,140.4741297205711
1990_1992,3,NDBI_sin_1,123.46762097726952
1990_1992,3,NDBI_sin_2,126.12208045961978
1990_1992,3,NDBI_sin_3,119.12205053219516
1990_1992,3,NDBI_t,82.87206137393372
1990_1992,3,NDVI_constant,121.79437375904756
1990_1992,3,NDVI_cos_1,93.60492613301692
1990_1992,3,NDVI_cos_2,96.80693446283117
1990_1992,3,NDVI_cos_3,112.07772897579241
1990_1992,3,NDVI_sin_1,117.24785932742292
1990_1992,3,NDVI_sin_2,111.94944935572217
1990_1992,3,NDVI_sin_3,107.99500151948034
1990_1992,3,NDVI_t,72.4416415788952
1990_1992,3,SLOPE,140.2075396533095
1990_1992,3,lrad,129.52256117463165
1990_1992,3,prec,129.72711293593198
1990_1992,3,pres,127.2281162633082
1990_1992,3,random,102.90154651862102
1990_1992,3,shum,130.00597503138766
1990_1992,3,srad,124.03922686874252
1990_1992,3,temp,143.55868501107685
1990_1992,3,wind,109.83013202590216
1990_1992,3,B6_VCID_1,
1990_1992,3,B6_VCID_2,
1990_1992,3,B8,
1990_1992,3,B10,
1990_1992,3,B11,
1990_1992,3,B9,
1990_1992,4,B1,82.57539557698158
1990_1992,4,B2,80.95256654126642
1990_1992,4,B3,96.9875475938903
1990_1992,4,B4,108.28610636131282
1990_1992,4,B5,103.1550598898657
1990_1992,4,B6,81.3222826138151
1990_1992,4,B7,129.71162420093637
1990_1992,4,DEM,129.6545820148726
1990_1992,4,EVI_constant,120.44814400069342
1990_1992,4,EVI_cos_1,104.71987049740085
1990_1992,4,EVI_cos_2,107.21721309295695
1990_1992,4,EVI_cos_3,114.96430820120408
1990_1992,4,EVI_sin_1,118.49576319655826
1990_1992,4,EVI_sin_2,120.99532697561028
1990_1992,4,EVI_sin_3,124.7882820865792
1990_1992,4,EVI_t,70.1009380070681
1990_1992,4,Mean_EVI,104.13059475050636
1990_1992,4,Mean_NDBI,140.03631203986745
1990_1992,4,Mean_NDVI,84.98758702063998
1990_1992,4,NDBI_constant,115.80899249060975
1990_1992,4,NDBI_cos_1,111.50634717867094
1990_1992,4,NDBI_cos_2,116.55734994625465
1990_1992,4,NDBI_cos_3,140.4741297205711
1990_1992,4,NDBI_sin_1,123.46762097726952
1990_1992,4,NDBI_sin_2,126.12208045961978
1990_1992,4,NDBI_sin_3,119.12205053219516
1990_1992,4,NDBI_t,82.87206137393372
1990_1992,4,NDVI_constant,121.79437375904756
1990_1992,4,NDVI_cos_1,93.60492613301692
1990_1992,4,NDVI_cos_2,96.80693446283117
1990_1992,4,NDVI_cos_3,112.07772897579241
1990_1992,4,NDVI_sin_1,117.24785932742292
1990_1992,4,NDVI_sin_2,111.94944935572217
1990_1992,4,NDVI_sin_3,107.99500151948034
1990_1992,4,NDVI_t,72.4416415788952
1990_1992,4,SLOPE,140.2075396533095
1990_1992,4,lrad,129.52256117463165
1990_1992,4,prec,129.72711293593198
1990_1992,4,pres,127.2281162633082
1990_1992,4,random,102.90154651862102
1990_1992,4,shum,130.00597503138766
1990_1992,4,srad,124.03922686874252
1990_1992,4,temp,143.55868501107685
1990_1992,4,wind,109.83013202590216
1990_1992,4,B6_VCID_1,
1990_1992,4,B6_VCID_2,
1990_1992,4,B8,
1990_1992,4,B10,
1990_1992,4,B11,
1990_1992,4,B9,
1990_1992,5,B1,82.57539557698158
1990_1992,5,B2,80.95256654126642
1990_1992,5,B3,96.9875475938903
1990_1992,5,B4,108.28610636131282
1990_1992,5,B5,103.1550598898657
1990_1992,5,B6,81.3222826138151
1990_1992,5,B7,129.71162420093637
1990_1992,5,DEM,129.6545820148726
1990_1992,5,EVI_constant,120.44814400069342
1990_1992,5,EVI_cos_1,104.71987049740085
1990_1992,5,EVI_cos_2,107.21721309295695
1990_1992,5,EVI_cos_3,114.96430820120408
1990_1992,5,EVI_sin_1,118.49576319655826
1990_1992,5,EVI_sin_2,120.99532697561028
1990_1992,5,EVI_sin_3,124.7882820865792
1990_1992,5,EVI_t,70.1009380070681
1990_1992,5,Mean_EVI,104.13059475050636
1990_1992,5,Mean_NDBI,140.03631203986745
1990_1992,5,Mean_NDVI,84.98758702063998
1990_1992,5,NDBI_constant,115.80899249060975
1990_1992,5,NDBI_cos_1,111.50634717867094
1990_1992,5,NDBI_cos_2,116.55734994625465
1990_1992,5,NDBI_cos_3,140.4741297205711
1990_1992,5,NDBI_sin_1,123.46762097726952
1990_1992,5,NDBI_sin_2,126.12208045961978
1990_1992,5,NDBI_sin_3,119.12205053219516
1990_1992,5,NDBI_t,82.87206137393372
1990_1992,5,NDVI_constant,121.79437375904756
1990_1992,5,NDVI_cos_1,93.60492613301692
1990_1992,5,NDVI_cos_2,96.80693446283117
1990_1992,5,NDVI_cos_3,112.07772897579241
1990_1992,5,NDVI_sin_1,117.24785932742292
1990_1992,5,NDVI_sin_2,111.94944935572217
1990_1992,5,NDVI_sin_3,107.99500151948034
1990_1992,5,NDVI_t,72.4416415788952
1990_1992,5,SLOPE,140.2075396533095
1990_1992,5,lrad,129.52256117463165
1990_1992,5,prec,129.72711293593198
1990_1992,5,pres,127.2281162633082
1990_1992,5,random,102.90154651862102
1990_1992,5,shum,130.00597503138766
1990_1992,5,srad,124.03922686874252
1990_1992,5,temp,143.55868501107685
1990_1992,5,wind,109.83013202590216
1990_1992,5,B6_VCID_1,
1990_1992,5,B6_VCID_2,
1990_1992,5,B8,
1990_1992,5,B10,
1990_1992,5,B11,
1990_1992,5,B9,
1990_1992,6,B1,82.57539557698158
1990_1992,6,B2,80.95256654126642
1990_1992,6,B3,96.9875475938903
1990_1992,6,B4,108.28610636131282
1990_1992,6,B5,103.1550598898657
1990_1992,6,B6,81.3222826138151
1990_1992,6,B7,129.71162420093637
1990_1992,6,DEM,129.6545820148726
1990_1992,6,EVI_constant,120.44814400069342
1990_1992,6,EVI_cos_1,104.71987049740085
1990_1992,6,EVI_cos_2,107.21721309295695
1990_1992,6,EVI_cos_3,114.96430820120408
1990_1992,6,EVI_sin_1,118.49576319655826
1990_1992,6,EVI_sin_2,120.99532697561028
1990_1992,6,EVI_sin_3,124.7882820865792
1990_1992,6,EVI_t,70.1009380070681
1990_1992,6,Mean_EVI,104.13059475050636
1990_1992,6,Mean_NDBI,140.03631203986745
1990_1992,6,Mean_NDVI,84.98758702063998
1990_1992,6,NDBI_constant,115.80899249060975
1990_1992,6,NDBI_cos_1,111.50634717867094
1990_1992,6,NDBI_cos_2,116.55734994625465
1990_1992,6,NDBI_cos_3,140.4741297205711
1990_1992,6,NDBI_sin_1,123.46762097726952
1990_1992,6,NDBI_sin_2,126.12208045961978
1990_1992,6,NDBI_sin_3,119.12205053219516
1990_1992,6,NDBI_t,82.87206137393372
1990_1992,6,NDVI_constant,121.79437375904756
1990_1992,6,NDVI_cos_1,93.60492613301692
1990_1992,6,NDVI_cos_2,96.80693446283117
1990_1992,6,NDVI_cos_3,112.07772897579241
1990_1992,6,NDVI_sin_1,117.24785932742292
1990_1992,6,NDVI_sin_2,111.94944935572217
1990_1992,6,NDVI_sin_3,107.99500151948034
1990_1992,6,NDVI_t,72.4416415788952
1990_1992,6,SLOPE,140.2075396533095
1990_1992,6,lrad,129.52256117463165
1990_1992,6,prec,129.72711293593198
1990_1992,6,pres,127.2281162633082
1990_1992,6,random,102.90154651862102
1990_1992,6,shum,130.00597503138766
1990_1992,6,srad,124.03922686874252
1990_1992,6,temp,143.55868501107685
1990_1992,6,wind,109.83013202590216
1990_1992,6,B6_VCID_1,
1990_1992,6,B6_VCID_2,
1990_1992,6,B8,
1990_1992,6,B10,
1990_1992,6,B11,
1990_1992,6,B9,
1990_1992,7,B1,82.57539557698158
1990_1992,7,B2,80.95256654126642
1990_1992,7,B3,96.9875475938903
1990_1992,7,B4,108.28610636131282
1990_1992,7,B5,103.1550598898657
1990_1992,7,B6,81.3222826138151
1990_1992,7,B7,129.71162420093637
1990_1992,7,DEM,129.6545820148726
1990_1992,7,EVI_constant,120.44814400069342
1990_1992,7,EVI_cos_1,104.71987049740085
1990_1992,7,EVI_cos_2,107.21721309295695
1990_1992,7,EVI_cos_3,114.96430820120408
1990_1992,7,EVI_sin_1,118.49576319655826
1990_1992,7,EVI_sin_2,120.99532697561028
1990_1992,7,EVI_sin_3,124.7882820865792
1990_1992,7,EVI_t,70.1009380070681
1990_1992,7,Mean_EVI,104.13059475050636
1990_1992,7,Mean_NDBI,140.03631203986745
1990_1992,7,Mean_NDVI,84.98758702063998
1990_1992,7,NDBI_constant,115.80899249060975
1990_1992,7,NDBI_cos_1,111.50634717867094
1990_1992,7,NDBI_cos_2,116.55734994625465
1990_1992,7,NDBI_cos_3,140.4741297205711
1990_1992,7,NDBI_sin_1,123.46762097726952
1990_1992,7,NDBI_sin_2,126.12208045961978
1990_1992,7,NDBI_sin_3,119.12205053219516
1990_1992,7,NDBI_t,82.87206137393372
1990_1992,7,NDVI_constant,121.79437375904756
1990_1992,7,NDVI_cos_1,93.60492613301692
1990_1992,7,NDVI_cos_2,96.80693446283117
1990_1992,7,NDVI_cos_3,112.07772897579241
1990_1992,7,NDVI_sin_1,117.24785932742292
1990_1992,7,NDVI_sin_2,111.94944935572217
1990_1992,7,NDVI_sin_3,107.99500151948034
1990_1992,7,NDVI_t,72.4416415788952
1990_1992,7,SLOPE,140.2075396533095
1990_1992,7,lrad,129.52256117463165
1990_1992,7,prec,129.72711293593198
1990_1992,7,pres,127.2281162633082
1990_1992,7,random,102.90154651862102
1990_1992,7,shum,130.00597503138766
1990_1992,7,srad,124.03922686874252
1990_1992,7,temp,143.55868501107685
1990_1992,7,wind,109.83013202590216
1990_1992,7,B6_VCID_1,
1990_1992,7,B6_VCID_2,
1990_1992,7,B8,
1990_1992,7,B10,
1990_1992,7,B11,
1990_1992,7,B9,
1990_1992,8,B1,82.57539557698158
1990_1992,8,B2,80.95256654126642
1990_1992,8,B3,96.9875475938903
1990_1992,8,B4,108.28610636131282
1990_1992,8,B5,103.1550598898657
1990_1992,8,B6,81.3222826138151
1990_1992,8,B7,129.71162420093637
1990_1992,8,DEM,129.6545820148726
1990_1992,8,EVI_constant,120.44814400069342
1990_1992,8,EVI_cos_1,104.71987049740085
1990_1992,8,EVI_cos_2,107.21721309295695
1990_1992,8,EVI_cos_3,114.96430820120408
1990_1992,8,EVI_sin_1,118.49576319655826
1990_1992,8,EVI_sin_2,120.99532697561028
1990_1992,8,EVI_sin_3,124.7882820865792
1990_1992,8,EVI_t,70.1009380070681
1990_1992,8,Mean_EVI,104.13059475050636
1990_1992,8,Mean_NDBI,140.03631203986745
1990_1992,8,Mean_NDVI,84.98758702063998
1990_1992,8,NDBI_constant,115.80899249060975
1990_1992,8,NDBI_cos_1,111.50634717867094
1990_1992,8,NDBI_cos_2,116.55734994625465
1990_1992,8,NDBI_cos_3,140.4741297205711
1990_1992,8,NDBI_sin_1,123.46762097726952
1990_1992,8,NDBI_sin_2,126.12208045961978
1990_1992,8,NDBI_sin_3,119.12205053219516
1990_1992,8,NDBI_t,82.87206137393372
1990_1992,8,NDVI_constant,121.79437375904756
1990_1992,8,NDVI_cos_1,93.60492613301692
1990_1992,8,NDVI_cos_2,96.80693446283117
1990_1992,8,NDVI_cos_3,112.07772897579241
1990_1992,8,NDVI_sin_1,117.24785932742292
1990_1992,8,NDVI_sin_2,111.94944935572217
1990_1992,8,NDVI_sin_3,107.99500151948034
1990_1992,8,NDVI_t,72.4416415788952
1990_1992,8,SLOPE,140.2075396533095
1990_1992,8,lrad,129.52256117463165
1990_1992,8,prec,129.72711293593198
1990_1992,8,pres,127.2281162633082
1990_1992,8,random,102.90154651862102
1990_1992,8,shum,130.00597503138766
1990_1992,8,srad,124.03922686874252
1990_1992,8,temp,143.55868501107685
1990_1992,8,wind,109.83013202590216
1990_1992,8,B6_VCID_1,
1990_1992,8,B6_VCID_2,
1990_1992,8,B8,
1990_1992,8,B10,
1990_1992,8,B11,
1990_1992,8,B9,
1990_1992,9,B1,82.57539557698158
1990_1992,9,B2,80.95256654126642
1990_1992,9,B3,96.9875475938903
1990_1992,9,B4,108.28610636131282
1990_1992,9,B5,103.1550598898657
1990_1992,9,B6,81.3222826138151
1990_1992,9,B7,129.71162420093637
1990_1992,9,DEM,129.6545820148726
1990_1992,9,EVI_constant,120.44814400069342
1990_1992,9,EVI_cos_1,104.71987049740085
1990_1992,9,EVI_cos_2,107.21721309295695
1990_1992,9,EVI_cos_3,114.96430820120408
1990_1992,9,EVI_sin_1,118.49576319655826
1990_1992,9,EVI_sin_2,120.99532697561028
1990_1992,9,EVI_sin_3,124.7882820865792
1990_1992,9,EVI_t,70.1009380070681
1990_1992,9,Mean_EVI,104.13059475050636
1990_1992,9,Mean_NDBI,140.03631203986745
1990_1992,9,Mean_NDVI,84.98758702063998
1990_1992,9,NDBI_constant,115.80899249060975
1990_1992,9,NDBI_cos_1,111.50634717867094
1990_1992,9,NDBI_cos_2,116.55734994625465
1990_1992,9,NDBI_cos_3,140.4741297205711
1990_1992,9,NDBI_sin_1,123.46762097726952
1990_1992,9,NDBI_sin_2,126.12208045961978
1990_1992,9,NDBI_sin_3,119.12205053219516
1990_1992,9,NDBI_t,82.87206137393372
1990_1992,9,NDVI_constant,121.79437375904756
1990_1992,9,NDVI_cos_1,93.60492613301692
1990_1992,9,NDVI_cos_2,96.80693446283117
1990_1992,9,NDVI_cos_3,112.07772897579241
1990_1992,9,NDVI_sin_1,117.24785932742292
1990_1992,9,NDVI_sin_2,111.94944935572217
1990_1992,9,NDVI_sin_3,107.99500151948034
1990_1992,9,NDVI_t,72.4416415788952
1990_1992,9,SLOPE,140.2075396533095
1990_1992,9,lrad,129.52256117463165
1990_1992,9,prec,129.72711293593198
1990_1992,9,pres,127.2281162633082
1990_1992,9,random,102.90154651862102
1990_1992,9,shum,130.00597503138766
1990_1992,9,srad,124.03922686874252
1990_1992,9,temp,143.55868501107685
1990_1992,9,wind,109.83013202590216
1990_1992,9,B6_VCID_1,
1990_1992,9,B6_VCID_2,
1990_1992,9,B8,
1990_1992,9,B10,
1990_1992,9,B11,
1990_1992,9,B9,
1993_1995,0,B1,81.43213680952739
1993_1995,0,B2,84.7820681882649
1993_1995,0,B3,96.48492717129517
1993_1995,0,B4,112.00753120589039
1993_1995,0,B5,122.10717252489617
1993_1995,0,B6,85.74731451282287
1993_1995,0,B7,136.0962254680784
1993_1995,0,DEM,138.90932001230289
1993_1995,0,EVI_constant,113.26683991895399
1993_1995,0,EVI_cos_1,114.3340171569051
1993_1995,0,EVI_cos_2,110.29780543943461
1993_1995,0,EVI_cos_3,122.45987117580515
1993_1995,0,EVI_sin_1,135.27677865580992
1993_1995,0,EVI_sin_2,128.5916735500338
1993_1995,0,EVI_sin_3,130.48532816435699
1993_1995,0,EVI_t,74.1679496502986
1993_1995,0,Mean_EVI,110.16367096749785
1993_1995,0,Mean_NDBI,124.00387055524519
1993_1995,0,Mean_NDVI,99.03559060536233
1993_1995,0,NDBI_constant,112.48469684472344
1993_1995,0,NDBI_cos_1,122.5713035835588
1993_1995,0,NDBI_cos_2,111.55077508889461
1993_1995,0,NDBI_cos_3,127.12330033372491
1993_1995,0,NDBI_sin_1,120.18388226302737
1993_1995,0,NDBI_sin_2,119.91530859197259
1993_1995,0,NDBI_sin_3,120.81273597162739
1993_1995,0,NDBI_t,100.72752485115392
1993_1995,0,NDVI_constant,120.3031316544658
1993_1995,0,NDVI_cos_1,117.00612630819795
1993_1995,0,NDVI_cos_2,110.59719074252739
1993_1995,0,NDVI_cos_3,132.71393576359625
1993_1995,0,NDVI_sin_1,120.34396072672618
1993_1995,0,NDVI_sin_2,133.76449666522242
1993_1995,0,NDVI_sin_3,125.21841753724051
1993_1995,0,NDVI_t,74.89187267434653
1993_1995,0,SLOPE,146.98685132625187
1993_1995,0,lrad,135.88344530493245
1993_1995,0,prec,120.01452113560156
1993_1995,0,pres,124.79334891339849
1993_1995,0,random,108.28505321385356
1993_1995,0,shum,145.36847394175896
1993_1995,0,srad,136.59041234599968
1993_1995,0,temp,139.4580806903645
1993_1995,0,wind,126.2307647717553
1993_1995,0,B6_VCID_1,
1993_1995,0,B6_VCID_2,
1993_1995,0,B8,
1993_1995,0,B10,
1993_1995,0,B11,
1993_1995,0,B9,
1993_1995,1,B1,81.43213680952739
1993_1995,1,B2,84.7820681882649
1993_1995,1,B3,96.48492717129517
1993_1995,1,B4,112.00753120589039
1993_1995,1,B5,122.10717252489617
1993_1995,1,B6,85.74731451282287
1993_1995,1,B7,136.0962254680784
1993_1995,1,DEM,138.90932001230289
1993_1995,1,EVI_constant,113.26683991895399
1993_1995,1,EVI_cos_1,114.3340171569051
1993_1995,1,EVI_cos_2,110.29780543943461
1993_1995,1,EVI_cos_3,122.45987117580515
1993_1995,1,EVI_sin_1,135.27677865580992
1993_1995,1,EVI_sin_2,128.5916735500338
1993_1995,1,EVI_sin_3,130.48532816435699
1993_1995,1,EVI_t,74.1679496502986
1993_1995,1,Mean_EVI,110.16367096749785
1993_1995,1,Mean_NDBI,124.00387055524519
1993_1995,1,Mean_NDVI,99.03559060536233
1993_1995,1,NDBI_constant,112.48469684472344
1993_1995,1,NDBI_cos_1,122.5713035835588
1993_1995,1,NDBI_cos_2,111.55077508889461
1993_1995,1,NDBI_cos_3,127.12330033372491
1993_1995,1,NDBI_sin_1,120.18388226302737
1993_1995,1,NDBI_sin_2,119.91530859197259
1993_1995,1,NDBI_sin_3,120.81273597162739
1993_1995,1,NDBI_t,100.72752485115392
1993_1995,1,NDVI_constant,120.3031316544658
1993_1995,1,NDVI_cos_1,117.00612630819795
1993_1995,1,NDVI_cos_2,110.59719074252739
1993_1995,1,NDVI_cos_3,132.71393576359625
1993_1995,1,NDVI_sin_1,120.34396072672618
1993_1995,1,NDVI_sin_2,133.76449666522242
1993_1995,1,NDVI_sin_3,125.21841753724051
1993_1995,1,NDVI_t,74.89187267434653
1993_1995,1,SLOPE,146.98685132625187
1993_1995,1,lrad,135.88344530493245
1993_1995,1,prec,120.01452113560156
1993_1995,1,pres,124.79334891339849
1993_1995,1,random,108.28505321385356
1993_1995,1,shum,145.36847394175896
1993_1995,1,srad,136.59041234599968
1993_1995,1,temp,139.4580806903645
1993_1995,1,wind,126.2307647717553
1993_1995,1,B6_VCID_1,
1993_1995,1,B6_VCID_2,
1993_1995,1,B8,
1993_1995,1,B10,
1993_1995,1,B11,
1993_1995,1,B9,
1993_1995,2,B1,81.43213680952739
1993_1995,2,B2,84.7820681882649
1993_1995,2,B3,96.48492717129517
1993_1995,2,B4,112.00753120589039
1993_1995,2,B5,122.10717252489617
1993_1995,2,B6,85.74731451282287
1993_1995,2,B7,136.0962254680784
1993_1995,2,DEM,138.90932001230289
1993_1995,2,EVI_constant,113.26683991895399
1993_1995,2,EVI_cos_1,114.3340171569051
1993_1995,2,EVI_cos_2,110.29780543943461
1993_1995,2,EVI_cos_3,122.45987117580515
1993_1995,2,EVI_sin_1,135.27677865580992
1993_1995,2,EVI_sin_2,128.5916735500338
1993_1995,2,EVI_sin_3,130.48532816435699
1993_1995,2,EVI_t,74.1679496502986
1993_1995,2,Mean_EVI,110.16367096749785
1993_1995,2,Mean_NDBI,124.00387055524519
1993_1995,2,Mean_NDVI,99.03559060536233
1993_1995,2,NDBI_constant,112.48469684472344
1993_1995,2,NDBI_cos_1,122.5713035835588
1993_1995,2,NDBI_cos_2,111.55077508889461
1993_1995,2,NDBI_cos_3,127.12330033372491
1993_1995,2,NDBI_sin_1,120.18388226302737
1993_1995,2,NDBI_sin_2,119.91530859197259
1993_1995,2,NDBI_sin_3,120.81273597162739
1993_1995,2,NDBI_t,100.72752485115392
1993_1995,2,NDVI_constant,120.3031316544658
1993_1995,2,NDVI_cos_1,117.00612630819795
1993_1995,2,NDVI_cos_2,110.59719074252739
1993_1995,2,NDVI_cos_3,132.71393576359625
1993_1995,2,NDVI_sin_1,120.34396072672618
1993_1995,2,NDVI_sin_2,133.76449666522242
1993_1995,2,NDVI_sin_3,125.21841753724051
1993_1995,2,NDVI_t,74.89187267434653
1993_1995,2,SLOPE,146.98685132625187
1993_1995,2,lrad,135.88344530493245
1993_1995,2,prec,120.01452113560156
1993_1995,2,pres,124.79334891339849
1993_1995,2,random,108.28505321385356
1993_1995,2,shum,145.36847394175896
