year,seed,band,importance
2017_2019,3,EVI_t,33.988141857851375
2017_2019,3,Landsat_B1,39.14338273847663
2017_2019,3,Landsat_B10,39.27858014452213
2017_2019,3,Landsat_B11,36.15108044278604
2017_2019,3,Landsat_B2,43.23312689682673
2017_2019,3,Landsat_B3,45.89791588141683
2017_2019,3,Landsat_B4,52.52021247180959
2017_2019,3,Landsat_B5,52.37242705194201
2017_2019,3,Landsat_B6,56.581930061466984
2017_2019,3,Landsat_B7,79.03737731184252
2017_2019,3,Landsat_B8,50.159572239179425
2017_2019,3,Landsat_B9,1.4612822916682506
2017_2019,3,Mean_EVI,54.94441070638179
2017_2019,3,Mean_NDBI,40.75669317783122
2017_2019,3,Mean_NDVI,43.50158809473088
2017_2019,3,NDBI_constant,62.87326707679036
2017_2019,3,NDBI_cos_1,58.829740939788714
2017_2019,3,NDBI_cos_2,47.80883551964207
2017_2019,3,NDBI_cos_3,57.93269122296989
2017_2019,3,NDBI_sin_1,59.976875501334646
2017_2019,3,NDBI_sin_2,58.964869393033595
2017_2019,3,NDBI_sin_3,51.42577489474643
2017_2019,3,NDBI_t,43.87006758951723
2017_2019,3,NDVI_constant,52.74295818148773
2017_2019,3,NDVI_cos_1,56.355455763589326
2017_2019,3,NDVI_cos_2,53.00376609214848
2017_2019,3,NDVI_cos_3,69.41824229907878
2017_2019,3,NDVI_sin_1,71.36986191733283
2017_2019,3,NDVI_sin_2,62.281331336752345
2017_2019,3,NDVI_sin_3,45.373696669082534
2017_2019,3,NDVI_t,34.30412414018746
2017_2019,3,SLOPE,62.99077754302366
2017_2019,3,Sentinel_B1,59.080563255857484
2017_2019,3,Sentinel_B10,44.952170545795596
2017_2019,3,Sentinel_B11,58.08233120675403
2017_2019,3,Sentinel_B12,88.11582852315983
2017_2019,3,Sentinel_B2,71.93194061852884
2017_2019,3,Sentinel_B3,54.97114336073148
2017_2019,3,Sentinel_B4,57.18691984430904
2017_2019,3,Sentinel_B5,59.76893513041847
2017_2019,3,Sentinel_B6,57.7597703047323
2017_2019,3,Sentinel_B7,58.87809924868118
2017_2019,3,Sentinel_B8,76.03543280051439
2017_2019,3,Sentinel_B8A,58.54321964933908
2017_2019,3,Sentinel_B9,95.33434481953174
2017_2019,3,lrad,67.65914841872839
2017_2019,3,prec,60.700445072305904
2017_2019,3,pres,67.41846603113117
2017_2019,3,shum,66.98845031667446
2017_2019,3,srad,59.291592943094976
2017_2019,3,temp,71.97286743855337
2017_2019,3,wind,56.638888583605805
2017_2019,4,DEM,57.45645215390087
2017_2019,4,EVI_constant,56.13520930548974
2017_2019,4,EVI_cos_1,59.37987239666191
2017_2019,4,EVI_cos_2,56.43434037757275
2017_2019,4,EVI_cos_3,53.13069433537398
2017_2019,4,EVI_sin_1,67.05877803990117
2017_2019,4,EVI_sin_2,65.61689711240656
2017_2019,4,EVI_sin_3,48.858415557616496
2017_2019,4,EVI_t,45.28781955296839
2017_2019,4,Landsat_B1,48.18996035254766
2017_2019,4,Landsat_B10,34.60351073797622
2017_2019,4,Landsat_B11,37.61959547564982
2017_2019,4,Landsat_B2,40.73633984794796
2017_2019,4,Landsat_B3,39.348875457367676
2017_2019,4,Landsat_B4,52.85772416900341
2017_2019,4,Landsat_B5,49.38066321490329
2017_2019,4,Landsat_B6,60.63371169659983
2017_2019,4,Landsat_B7,73.43279551452785
2017_2019,4,Landsat_B8,49.39203016178933
2017_2019,4,Landsat_B9,1.6578804228221886
2017_2019,4,Mean_EVI,50.00112701576505
2017_2019,4,Mean_NDBI,44.360304526878124
2017_2019,4,Mean_NDVI,39.59790839158055
2017_2019,4,NDBI_constant,50.202772425270034
2017_2019,4,NDBI_cos_1,56.14412995695243
2017_2019,4,NDBI_cos_2,48.17799715746611
2017_2019,4,NDBI_cos_3,57.28091819837608
2017_2019,4,NDBI_sin_1,59.73532310987924
2017_2019,4,NDBI_sin_2,58.2070632927267
2017_2019,4,NDBI_sin_3,47.78269315985292
2017_2019,4,NDBI_t,42.531489327384186
2017_2019,4,NDVI_constant,54.93331715514609
2017_2019,4,NDVI_cos_1,53.21618563228882
2017_2019,4,NDVI_cos_2,52.491325242636734
2017_2019,4,NDVI_cos_3,52.5731505144261
2017_2019,4,NDVI_sin_1,70.67139110975926
2017_2019,4,NDVI_sin_2,67.8514526621195
2017_2019,4,NDVI_sin_3,58.463086694134105
2017_2019,4,NDVI_t,41.68048921230079
2017_2019,4,SLOPE,50.89358824192005
2017_2019,4,Sentinel_B1,70.27388947929845
2017_2019,4,Sentinel_B10,43.67357431595433
2017_2019,4,Sentinel_B11,52.02931878097756
2017_2019,4,Sentinel_B12,80.32542513887229
2017_2019,4,Sentinel_B2,82.29305323580685
2017_2019,4,Sentinel_B3,58.33099200788846
2017_2019,4,Sentinel_B4,55.429612444142585
2017_2019,4,Sentinel_B5,53.20174991652616
2017_2019,4,Sentinel_B6,58.386829667994355
2017_2019,4,Sentinel_B7,63.93488476661637
2017_2019,4,Sentinel_B8,62.11798379398616
2017_2019,4,Sentinel_B8A,55.70957769071976
2017_2019,4,Sentinel_B9,100.38134310361497
2017_2019,4,lrad,61.23394072025627
2017_2019,4,prec,60.0573714156397
2017_2019,4,pres,59.797820960354585
2017_2019,4,shum,71.39236927241504
2017_2019,4,srad,60.081802358682076
2017_2019,4,temp,64.56313839806023
2017_2019,4,wind,54.50086931309671
2017_2019,5,DEM,59.55606788321718
2017_2019,5,EVI_constant,57.70591673309313
2017_2019,5,EVI_cos_1,60.84155075262664
2017_2019,5,EVI_cos_2,55.76872849325554
2017_2019,5,EVI_cos_3,53.722810720941936
2017_2019,5,EVI_sin_1,71.01973393051186
2017_2019,5,EVI_sin_2,70.65636226735226
2017_2019,5,EVI_sin_3,52.972076784618245
2017_2019,5,EVI_t,29.911721324366077
2017_2019,5,Landsat_B1,42.4488461118096
2017_2019,5,Landsat_B10,40.69785521647249
2017_2019,5,Landsat_B11,38.36121756706753
2017_2019,5,Landsat_B2,44.643735465896945
2017_2019,5,Landsat_B3,51.4350702215068
2017_2019,5,Landsat_B4,51.87144279153328
2017_2019,5,Landsat_B5,54.69134981120151
2017_2019,5,Landsat_B6,59.70941253383245
2017_2019,5,Landsat_B7,78.88112206808668
2017_2019,5,Landsat_B8,57.274580629123804
2017_2019,5,Landsat_B9,2.3072078678564116
2017_2019,5,Mean_EVI,45.88319962540965
2017_2019,5,Mean_NDBI,50.46894941246309
2017_2019,5,Mean_NDVI,44.20694729776818
2017_2019,5,NDBI_constant,61.01907809854963
2017_2019,5,NDBI_cos_1,55.79555310528256
2017_2019,5,NDBI_cos_2,52.17670361596675
2017_2019,5,NDBI_cos_3,57.65279163923147
2017_2019,5,NDBI_sin_1,56.43369580872597
2017_2019,5,NDBI_sin_2,60.88093967710197
2017_2019,5,NDBI_sin_3,54.37701602446228
2017_2019,5,NDBI_t,42.966346314630925
2017_2019,5,NDVI_constant,61.626693098043674
2017_2019,5,NDVI_cos_1,53.423023340895625
2017_2019,5,NDVI_cos_2,55.032394327949746
2017_2019,5,NDVI_cos_3,52.02191017596897
2017_2019,5,NDVI_sin_1,61.105792023150535
2017_2019,5,NDVI_sin_2,60.580171429577995
2017_2019,5,NDVI_sin_3,52.83158258701001
