system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000002f6,28,26,24,63,47,200,28,0,70,-652,-154,-9,160,20,64,-145,4,33,1,19,23,135,3,-88,-34,-14,75,0,155,-114,-36,148,31,40,-104,0,1.8543341,341.16666,0.076667786,100532.664,0.008271,145.0,288.16333,2.2453306,"{""type"":""Point"",""coordinates"":[114.92960184408682,34.89968502781953]}"
000000000000000003a7,33,32,33,58,53,201,42,0,8,209,-106,-10,67,-107,60,-13,0,16,14,4,-191,149,-19,-26,78,-85,20,0,516,-74,-41,60,-85,26,23,-1,0.0,317.91666,0.076667786,101291.336,0.006835,166.83333,286.38666,2.1119974,"{""type"":""Point"",""coordinates"":[116.55250059069057,38.63514978500905]}"
00000000000000001d19,42,41,43,55,54,204,48,1,8,416,-94,23,26,-63,61,-28,-1,8,13,-1,169,85,-30,7,52,-72,33,0,411,-59,2,22,-39,31,-4,-1,1.5068201,317.91666,0.076667786,101291.336,0.006835,166.83333,286.38666,2.1119974,"{""type"":""Point"",""coordinates"":[116.55923829238235,38.67314578508545]}"
000000000000000002f5,29,28,27,68,42,197,23,0,70,-260,-216,2,94,-30,24,-36,2,25,7,13,271,160,-9,-34,42,-3,-18,-1,367,-162,-20,93,-20,10,-31,0,0.92740995,340.58334,0.076667786,100547.336,0.008290334,146.08333,288.12332,2.2373304,"{""type"":""Point"",""coordinates"":[114.95736420724559,34.917739927984925]}"
0000000000000000199d,32,30,28,59,44,200,31,1,69,192,-146,-6,80,-27,14,-32,0,18,9,7,-372,136,-9,-18,61,-7,-13,1,467,-132,-22,95,-20,14,-27,-1,1.4631925,340.58334,0.076667786,100547.336,0.008290334,146.08333,288.12332,2.2373304,"{""type"":""Point"",""coordinates"":[114.92771564434122,34.987810241938774]}"
00000000000000000065,45,47,52,71,71,202,64,0,14,-167,-226,36,42,-209,182,-82,1,17,14,5,-835,130,-56,-74,98,-74,42,3,-708,-104,-35,10,-134,78,0,3,2.1941495,319.75,0.076667786,101200.0,0.0072160005,169.66667,286.55,2.1599972,"{""type"":""Point"",""coordinates"":[116.4349988188312,37.80591305760498]}"
00000000000000000116,39,37,36,68,51,202,40,0,15,-648,-246,8,84,-182,169,-62,3,21,7,9,-530,144,-45,-94,72,-54,38,1,-774,-123,-50,46,-110,67,11,4,2.7802885,319.75,0.076667786,101200.0,0.0072160005,169.66667,286.55,2.1599972,"{""type"":""Point"",""coordinates"":[116.44416227149607,37.82801236242586]}"
00000000000000001916,40,39,41,60,59,204,49,1,18,794,-78,16,23,-35,0,-12,-2,12,14,2,334,17,4,-49,56,8,25,-1,550,-75,11,9,-25,2,-6,-1,0.0,326.5,0.076667786,101176.664,0.007230667,162.41667,287.22665,1.8033305,"{""type"":""Point"",""coordinates"":[118.53247523145214,36.95269528473549]}"
00000000000000000aa1,33,33,32,55,56,203,43,0,6,70,-169,11,57,-125,85,-1,0,16,12,5,-804,162,-17,-2,113,-97,31,2,602,-126,-31,59,-125,49,28,-1,1.8543341,319.75,0.076667786,101294.0,0.0068970006,160.75,286.37665,1.9239973,"{""type"":""Point"",""coordinates"":[116.39134421951798,38.846163365060214]}"
0000000000000000116b,38,39,41,57,59,203,50,1,10,750,-97,3,46,-73,42,-13,-2,11,12,0,272,62,-42,8,43,-47,10,-1,758,-72,-13,37,-61,18,3,-2,2.2028818,319.75,0.076667786,101294.0,0.0068970006,160.75,286.37665,1.9239973,"{""type"":""Point"",""coordinates"":[116.3301653530647,38.80439050639153]}"
0000000000000000142c,33,34,34,60,52,202,40,1,54,773,-150,19,29,-68,13,-6,-2,16,10,7,913,111,7,-58,6,-27,26,-3,1221,-98,-14,26,-62,-24,28,-4,1.4698871,335.0,0.076667786,100745.336,0.008452,153.83333,287.48,1.8853306,"{""type"":""Point"",""coordinates"":[115.27886985230009,35.603603179217544]}"
00000000000000000291,29,27,22,47,44,195,25,0,584,1343,-148,23,49,-52,-20,-32,-4,21,7,8,-332,153,17,3,15,-5,-26,1,2042,-120,15,57,-53,-42,-37,-7,12.477551,338.91666,0.076667786,96820.0,0.007649334,139.5,288.03998,1.9966639,"{""type"":""Point"",""coordinates"":[111.92905044971785,34.43157305832984]}"
000000000000000004b0,29,26,23,58,48,198,26,0,70,-793,-171,-16,209,-35,132,-180,4,31,4,17,-425,89,16,-112,-3,-42,94,1,-388,-123,-38,178,0,91,-130,2,0.92740995,341.08334,0.076667786,100560.664,0.008201667,144.75,288.21332,2.3093307,"{""type"":""Point"",""coordinates"":[114.81560938475653,34.94819112907891]}"
00000000000000000772,35,35,37,58,49,200,39,0,31,437,-163,42,53,-129,91,-77,0,21,11,10,-561,99,-92,-83,106,-85,39,1,-205,-115,-25,48,-97,46,-17,1,1.2121325,314.91666,0.076667786,101025.336,0.0066810003,154.58333,285.33667,1.9079973,"{""type"":""Point"",""coordinates"":[117.88218668842393,40.087724248674306]}"
00000000000000001a18,34,33,35,55,48,200,39,1,28,140,-128,26,15,-70,26,-10,0,14,11,4,-240,59,-40,-5,73,-30,-17,0,-136,-91,-14,10,-54,2,24,1,1.2108786,314.91666,0.076667786,101025.336,0.0066810003,154.58333,285.33667,1.9079973,"{""type"":""Point"",""coordinates"":[117.83071528496399,40.01711438349299]}"
000000000000000016df,32,32,33,58,55,200,43,1,58,315,-112,-9,82,-11,9,-38,0,16,12,6,-416,109,-27,15,51,-16,22,1,161,-102,-28,94,5,4,-26,0,2.1737504,337.5,0.076667786,100710.664,0.008577667,153.41667,287.85,1.958664,"{""type"":""Point"",""coordinates"":[115.28641465128251,35.21445297118227]}"
000000000000000016e6,32,31,31,56,49,198,39,1,56,403,-123,-16,83,-49,32,-35,0,16,11,6,994,110,-9,-27,28,-30,39,-4,605,-89,-14,60,-20,0,-18,-1,3.874054,337.5,0.076667786,100710.664,0.008577667,153.41667,287.85,1.958664,"{""type"":""Point"",""coordinates"":[115.23952274460449,35.263231077605916]}"
000000000000000011a6,41,39,40,63,58,200,47,1,13,-277,-160,-8,45,-83,60,-30,1,17,12,5,-1370,-10,-84,-104,58,19,24,5,-630,-102,-40,19,-46,10,1,3,0.92740995,320.41666,0.076667786,101277.336,0.007482334,169.16667,286.46332,2.164664,"{""type"":""Point"",""coordinates"":[117.11224262772755,37.68113849192746]}"
000000000000000015f5,46,44,42,61,57,202,48,1,17,-96,-122,21,16,-64,32,-31,1,13,12,2,-1865,2,-53,-77,47,25,2,7,-412,-86,-21,3,-46,3,-5,2,0.92740995,320.41666,0.076667786,101277.336,0.007482334,169.16667,286.46332,2.164664,"{""type"":""Point"",""coordinates"":[117.15051063296819,37.62993463453074]}"
000000000000000002fa,31,27,30,59,51,200,33,0,20,-994,-276,41,62,-87,87,-35,5,23,9,10,-719,165,-92,-69,17,-13,29,2,-1778,-175,-28,38,-69,34,35,8,0.92740995,329.75,0.076667786,101411.336,0.0073400005,159.33333,287.64667,2.0226638,"{""type"":""Point"",""coordinates"":[116.77725712018847,36.95781433274485]}"
0000000000000000185f,45,42,45,62,69,202,61,1,23,637,-87,-1,55,-29,15,-14,-1,12,15,0,-2318,-7,-8,-62,15,30,9,9,-480,-65,-11,23,-17,8,5,2,1.4858279,329.75,0.076667786,101411.336,0.0073400005,159.33333,287.64667,2.0226638,"{""type"":""Point"",""coordinates"":[116.79558402551811,36.99203793333005]}"
00000000000000001201,36,37,41,52,57,204,54,1,11,289,-82,10,42,-57,64,-19,0,7,14,-1,308,85,-48,12,20,-66,23,-1,203,-63,-3,34,-43,41,-6,0,0.0,319.08334,0.076667786,101318.0,0.0068720006,162.16667,286.36,1.9919972,"{""type"":""Point"",""coordinates"":[116.48000452576365,38.88173361416355]}"
00000000000000001cf8,36,37,43,55,61,205,59,1,11,357,-71,14,35,-54,43,-12,-1,8,16,-1,-621,62,-40,15,35,-53,19,2,279,-57,-3,35,-46,30,-2,0,1.1913612,319.08334,0.076667786,101318.0,0.0068720006,162.16667,286.36,1.9919972,"{""type"":""Point"",""coordinates"":[116.46572202508948,38.88551047275582]}"
000000000000000000b5,32,24,18,14,5,186,4,0,191,131,-32,-14,15,-33,6,32,0,-2,0,-10,-2763,-30,-45,-20,13,-12,32,9,-576,-50,-12,-1,-21,19,37,2,0.0,322.08334,0.076667786,98764.0,0.0073790005,162.75,287.08334,2.590664,"{""type"":""Point"",""coordinates"":[114.40893936868228,38.763696750177786]}"
00000000000000000380,31,23,17,14,6,186,4,0,191,81,-17,-26,10,-23,8,23,0,-2,-1,-10,-1704,-27,-57,-36,24,18,32,5,-444,-40,-22,2,-18,27,21,1,0.0,322.08334,0.076667786,98764.0,0.0073790005,162.75,287.08334,2.590664,"{""type"":""Point"",""coordinates"":[114.47253952700758,38.748335147048664]}"
0000000000000000085b,37,39,41,62,64,203,48,0,305,1567,-81,17,61,-100,54,-7,-5,13,18,2,10,68,8,9,94,-37,4,0,1279,-79,4,66,-99,52,-1,-4,7.366125,322.08334,0.076667786,98764.0,0.0073790005,162.75,287.08334,2.590664,"{""type"":""Point"",""coordinates"":[114.45367752955151,38.700636143079954]}"
000000000000000001b9,30,26,24,63,43,199,26,0,73,1371,-166,-8,131,25,84,-132,-4,37,-1,22,-590,127,12,-89,-62,-36,98,1,1035,-117,-11,97,38,51,-91,-2,1.4588114,345.33334,0.076667786,100520.664,0.0077976673,138.41667,288.77,2.3373306,"{""type"":""Point"",""coordinates"":[114.23188184315312,34.573323421717824]}"
0000000000000000096a,31,27,23,65,36,200,19,0,73,-84,-119,-3,156,68,106,-164,1,38,-1,22,-416,72,19,-114,-95,-33,115,0,-100,-86,-6,119,75,68,-115,1,1.4588608,345.33334,0.076667786,100520.664,0.0077976673,138.41667,288.77,2.3373306,"{""type"":""Point"",""coordinates"":[114.2202926395152,34.57817492366397]}"
00000000000000001d3f,34,30,28,57,42,203,28,1,73,247,-174,-4,37,-46,37,-34,0,22,8,10,-142,113,-14,-32,35,-22,0,0,379,-134,-15,38,-31,17,-29,0,1.1258341,345.33334,0.076667786,100520.664,0.0077976673,138.41667,288.77,2.3373306,"{""type"":""Point"",""coordinates"":[114.25694645017454,34.54098602087823]}"
00000000000000000695,36,39,45,57,66,205,57,0,4,1011,-129,19,52,-117,98,-46,-3,13,14,2,-412,116,-31,0,77,-102,32,1,961,-78,-23,34,-94,44,0,-3,1.5078901,318.5,0.076667786,101316.0,0.006863667,164.33333,286.37997,2.0073307,"{""type"":""Point"",""coordinates"":[116.47515748291858,38.75480530267721]}"
0000000000000000004b,40,42,46,60,75,204,63,0,4,741,-174,26,76,-158,153,-69,-2,18,14,5,-66,146,-34,-6,96,-120,30,0,703,-116,-16,62,-132,101,-23,-2,1.8543341,318.83334,0.076667786,101328.0,0.0068620006,162.66667,286.33,2.092664,"{""type"":""Point"",""coordinates"":[116.52016318985099,38.8523615155245]}"
00000000000000000776,38,38,41,57,69,206,60,0,3,810,-209,53,53,-194,190,-95,-2,18,10,5,-936,158,-42,-21,91,-120,46,3,371,-134,-5,41,-147,122,-28,0,0.92740995,318.83334,0.076667786,101328.0,0.0068620006,162.66667,286.33,2.092664,"{""type"":""Point"",""coordinates"":[116.5681297398829,38.85047531577889]}"
00000000000000000ab3,31,30,29,63,45,200,28,0,284,-85,-87,-44,129,-54,51,-76,1,24,2,10,410,54,59,-97,10,-24,21,-2,-522,-52,-46,93,-29,17,-65,3,2.435611,341.83334,0.076667786,99198.664,0.0078073335,140.33333,288.51334,2.4539971,"{""type"":""Point"",""coordinates"":[112.87174454432578,34.605125730431]}"
00000000000000001e14,37,39,39,64,50,200,39,1,145,342,-114,-17,19,-113,45,-52,0,19,6,5,-479,68,23,-14,64,-19,-23,1,-70,-73,-29,8,-79,10,-37,0,3.5034242,341.83334,0.076667786,99198.664,0.0078073335,140.33333,288.51334,2.4539971,"{""type"":""Point"",""coordinates"":[112.83967468954938,34.66441393803761]}"
00000000000000000271,43,47,51,71,70,203,61,0,17,-266,-213,23,50,-189,165,-61,2,16,14,5,-550,111,-51,-78,95,-62,29,1,-774,-111,-35,19,-126,81,2,3,2.5228648,319.58334,0.076667786,101219.336,0.0072250003,170.41667,286.54666,2.1306639,"{""type"":""Point"",""coordinates"":[116.57621409009282,37.81022500832368]}"
000000000000000012f2,35,34,35,64,52,199,40,1,57,753,-154,15,29,-85,30,-22,-2,17,9,7,1338,105,40,-81,12,-16,15,-5,1081,-101,-15,22,-71,-7,10,-3,2.4606628,336.41666,0.076667786,100714.0,0.008368667,151.08333,287.62668,1.9779972,"{""type"":""Point"",""coordinates"":[115.04683606988297,35.58015722587854]}"
00000000000000000822,34,32,31,60,38,199,20,0,19,-825,-180,-55,107,-34,47,-80,4,27,0,10,-971,50,-10,-163,-17,-6,33,3,-1803,-128,-104,58,-26,9,-17,8,2.4962459,332.16666,0.076667786,101330.664,0.0072380006,154.41667,287.98666,2.0119972,"{""type"":""Point"",""coordinates"":[117.42943632206335,36.88693692150033]}"
00000000000000000542,30,26,23,63,46,197,22,0,67,-1575,-117,-63,243,35,83,-162,7,36,1,21,14,71,62,-125,-37,4,82,0,-789,-97,-73,199,45,62,-110,4,2.1723912,340.41666,0.076667786,100546.664,0.008216334,145.91667,288.13333,2.284664,"{""type"":""Point"",""coordinates"":[114.88136328889064,35.026885344470124]}"
000000000000000015ea,30,28,26,60,43,198,30,1,74,-355,-156,-7,83,-26,19,-37,2,20,10,10,-610,112,-11,-20,53,13,-7,2,32,-134,-27,97,-21,18,-30,0,1.1322752,340.41666,0.076667786,100546.664,0.008216334,145.91667,288.13333,2.284664,"{""type"":""Point"",""coordinates"":[114.86034308652471,35.01206329256847]}"
00000000000000000178,28,27,26,59,51,199,33,0,427,806,-156,29,40,-103,38,3,-2,18,10,7,109,138,14,-6,59,-42,-18,0,754,-139,8,55,-106,31,20,-2,20.778456,316.58334,0.076667786,95802.664,0.0070220004,160.25,286.03,2.9633307,"{""type"":""Point"",""coordinates"":[113.81685993080573,38.23494992456333]}"
00000000000000000240,30,30,29,56,45,195,31,0,19,122,-178,-20,64,-66,26,-17,0,20,6,6,-1878,66,-74,-94,24,-29,-11,6,-787,-137,-71,30,-61,9,31,3,2.186161,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.36610370980125,36.83761926384921]}"
00000000000000000651,37,38,41,65,51,200,35,0,18,-2170,-158,-47,107,-50,29,-81,10,28,4,11,130,50,4,-148,3,-13,22,-1,-2723,-115,-98,57,-35,0,-22,11,0.92740995,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.37176230903809,36.896367920228364]}"
00000000000000000a40,37,35,38,59,40,201,21,0,21,-1256,-153,-42,84,-48,29,-103,6,29,1,11,-1023,-12,-42,-149,9,12,70,3,-2032,-105,-96,33,-43,4,-31,9,1.4843658,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.38550971758586,36.868882021334926]}"
000000000000000018ae,42,38,39,59,50,201,40,1,23,322,-114,-6,54,-21,6,-20,0,14,9,1,-1530,16,-74,-69,3,-13,9,5,-773,-90,-37,22,-11,-11,11,3,2.1861367,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.38389106390346,36.83438641558546]}"
00000000000000001814,32,31,30,55,48,200,36,1,58,820,-150,19,38,-74,23,-27,-2,16,7,6,1398,90,34,-83,-5,-25,16,-5,1496,-94,0,18,-61,-20,10,-5,0.92740995,337.16666,0.076667786,100692.664,0.0083863335,151.08333,287.74,2.0079973,"{""type"":""Point"",""coordinates"":[115.04090546548193,35.49014581201367]}"
0000000000000000072d,40,43,45,66,58,200,45,0,6,-344,-119,-68,56,-165,99,2,2,15,10,4,-2018,59,-17,-121,90,-25,-55,7,-1124,-87,-105,35,-136,60,28,5,2.5282273,320.5,0.076667786,101286.0,0.007633667,167.5,286.35666,2.7859972,"{""type"":""Point"",""coordinates"":[117.44506547125569,37.99105493334406]}"
00000000000000000937,42,41,41,64,62,201,48,0,6,-222,-105,-14,80,-68,63,-31,1,14,13,3,-1021,78,-18,-106,77,-42,-21,3,-567,-77,-50,73,-56,38,-4,2,0.92740995,319.83334,0.076667786,101302.0,0.0074570007,167.83333,286.39334,2.6433306,"{""type"":""Point"",""coordinates"":[117.32217710532375,38.29666388314303]}"
000000000000000011e8,43,41,45,62,65,202,58,1,12,98,-64,6,29,-37,27,-23,0,9,16,0,-1966,40,-48,-54,48,-1,-32,7,-299,-48,-19,26,-31,15,-2,1,0.0,319.83334,0.076667786,101302.0,0.0074570007,167.83333,286.39334,2.6433306,"{""type"":""Point"",""coordinates"":[117.31948380828749,38.216355473170466]}"
0000000000000000187f,30,31,32,56,51,201,42,1,52,264,-131,21,35,-53,0,-13,0,16,10,7,936,105,1,-56,14,-15,46,-3,1035,-86,-9,10,-60,-32,29,-3,1.8543341,334.83334,0.076667786,100754.664,0.008662667,157.25,287.52,1.8526639,"{""type"":""Point"",""coordinates"":[115.53488913928368,35.45645730355489]}"
000000000000000019bd,37,39,39,61,59,205,50,1,52,-112,-117,33,27,-36,29,-24,1,17,14,6,1340,104,31,-65,15,-36,52,-5,452,-69,-2,12,-40,-3,13,-1,1.1390293,334.83334,0.076667786,100754.664,0.008662667,157.25,287.52,1.8526639,"{""type"":""Point"",""coordinates"":[115.59876130277323,35.494190216669146]}"
0000000000000000032e,31,30,29,53,46,197,35,0,55,740,-96,-3,69,-17,2,-27,-2,15,9,5,862,113,4,-11,23,-4,9,-3,1073,-82,-10,71,-13,-5,-11,-3,0.92740995,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.14870423344895,35.35728689612625]}"
0000000000000000162b,35,36,39,59,57,202,45,1,57,284,-100,-3,57,-33,29,-31,0,14,11,3,843,123,3,-1,59,-26,27,-3,548,-77,-10,59,-22,17,-17,-1,1.4674425,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1823882828067,35.38100039552848]}"
00000000000000001828,39,36,35,56,45,202,35,1,69,646,-104,-16,76,-46,6,-20,-1,13,8,3,943,118,1,-16,34,-8,10,-4,778,-79,-14,61,-22,-11,-8,-2,6.469799,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1212138754545,35.39151049671145]}"
0000000000000000187b,34,32,32,64,48,199,37,1,60,347,-124,1,61,-38,22,-6,0,17,12,6,1192,142,0,-14,39,-16,9,-5,554,-97,1,53,-14,2,4,-1,2.17451,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.13280307909238,35.31820733449385]}"
000000000000000019fa,33,33,33,54,45,201,36,1,60,142,-100,-19,68,-41,28,-22,0,12,10,2,1203,113,1,-10,38,-23,18,-5,387,-81,-16,57,-23,9,-11,-1,1.4670001,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1107037742715,35.34057864447899]}"
0000000000000000113a,41,39,40,55,52,203,44,1,10,376,-82,5,32,-69,41,-11,-1,9,12,-1,-508,64,-32,7,81,-39,20,1,351,-58,-17,31,-54,20,10,-1,0.0,318.0,0.076667786,101280.0,0.0068533337,166.08333,286.36,2.2199974,"{""type"":""Point"",""coordinates"":[116.63172989820819,38.678804384322284]}"
00000000000000001189,43,40,44,51,57,205,53,1,9,294,-39,4,29,-42,30,-9,0,5,15,-4,-340,40,-66,19,45,-32,40,1,306,-23,-7,22,-27,12,4,-1,0.92740995,318.0,0.076667786,101280.0,0.0068533337,166.08333,286.36,2.2199974,"{""type"":""Point"",""coordinates"":[116.63550675680048,38.692279787705786]}"
00000000000000001d0c,43,43,47,60,69,205,62,1,9,552,-69,13,25,-66,51,-23,-1,9,16,-1,-102,71,-53,24,55,-45,34,0,489,-40,-7,25,-46,25,0,-1,0.0,318.0,0.076667786,101280.0,0.0068533337,166.08333,286.36,2.2199974,"{""type"":""Point"",""coordinates"":[116.68428486322411,38.66263568390249]}"
00000000000000000fa5,29,25,21,45,37,196,22,1,13,204,-169,-25,-1,-69,6,-13,0,21,5,7,-1270,5,-22,-40,7,-23,-48,4,-599,-155,-27,-15,-52,10,-18,3,1.4259776,355.5,0.13916779,101286.0,0.009233001,148.75,289.75333,1.8266639,"{""type"":""Point"",""coordinates"":[119.05960786248524,31.12972466488055]}"
00000000000000000c78,36,30,25,36,20,192,11,0,2,1405,-98,-60,66,-36,24,-15,-5,14,0,4,-177,101,18,-28,30,-16,12,0,1186,-82,-40,50,-10,8,-4,-4,6.086198,354.66666,0.13916779,101310.0,0.010218667,157.0,289.73334,2.7679973,"{""type"":""Point"",""coordinates"":[120.68843275438903,31.49704311415815]}"
0000000000000000152c,37,32,27,40,25,189,17,1,3,-100,-94,9,18,-35,20,7,0,12,5,0,181,22,-13,6,30,-12,-25,-1,-227,-84,20,20,-16,6,9,1,2.3630822,354.66666,0.13916779,101310.0,0.010218667,157.0,289.73334,2.7679973,"{""type"":""Point"",""coordinates"":[120.68439280883459,31.471710961073526]}"
00000000000000000c52,29,26,20,70,44,195,23,0,58,-1884,-205,29,-15,-51,8,-20,9,32,0,15,23,32,-33,4,27,-13,-10,0,-2393,-161,25,-16,-18,-18,-31,10,6.536325,352.0,0.13916779,100336.664,0.009219,151.25,289.22665,1.6006639,"{""type"":""Point"",""coordinates"":[119.31050810145948,31.101966760822844]}"
00000000000000000d9e,30,27,20,78,33,197,15,0,2,-2439,-80,-153,45,153,6,-45,11,22,2,8,1388,112,124,-50,-97,-17,30,-6,-873,-38,-89,53,125,-19,-19,4,0.92740995,348.41666,0.13916779,101320.0,0.009682334,153.5,288.68332,2.8439972,"{""type"":""Point"",""coordinates"":[120.63857554551043,32.32627984156222]}"
00000000000000001536,38,34,32,37,30,184,24,1,11,360,-89,-41,19,-56,43,-15,-1,10,5,0,-856,49,37,21,18,-11,30,2,-410,-76,-28,14,-17,19,-6,2,2.9862921,351.66666,0.13916779,101284.664,0.0099846665,160.91667,289.56998,2.5753305,"{""type"":""Point"",""coordinates"":[120.21951368760863,31.839573420679653]}"
00000000000000001f2c,47,41,39,52,51,200,41,1,7,-590,-65,-12,23,7,14,-20,2,10,9,-1,-1598,14,26,4,10,1,13,6,-509,-47,-10,23,9,4,-5,2,3.7576618,351.66666,0.13916779,101284.664,0.0099846665,160.91667,289.56998,2.5753305,"{""type"":""Point"",""coordinates"":[120.22597938413612,31.805077814930193]}"
00000000000000000c5f,30,29,23,64,44,199,23,0,55,-302,-119,64,-2,-55,-46,21,2,23,1,7,-1426,-3,-32,51,3,-1,-20,5,-458,-84,52,10,-35,-65,-2,2,6.8128014,346.58334,0.13916779,98748.0,0.009364334,156.75,288.53,1.9079973,"{""type"":""Point"",""coordinates"":[119.79398167407834,31.205181572906962]}"
