system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000015fa,28,24,21,56,39,192,20,0,208,391,-124,-24,39,-140,6,34,0,18,0,5,-772,136,9,47,16,-23,7,3,770,-113,-44,45,-150,-5,54,-2,32.032074,360.66666,0.2591678,97982.0,0.011148334,143.0,290.33667,4.138664,"{""type"":""Point"",""coordinates"":[117.40787656846993,30.196466028101703]}"
000000000000000005ea,30,26,25,33,30,191,22,1,312,267,-65,-6,22,-63,39,-17,0,14,10,2,-754,105,12,-11,20,-35,33,3,433,-63,4,15,-50,43,-29,-1,9.104966,329.33334,0.15250112,92744.0,0.008508334,144.0,284.93332,2.5053306,"{""type"":""Point"",""coordinates"":[116.63820005383674,31.017346400131604]}"
00000000000000001657,27,23,18,57,35,191,16,0,723,-1522,-26,25,34,-31,4,119,10,24,-1,9,23,73,-13,3,11,-43,-28,-1,-1912,-11,20,20,-13,17,104,12,27.760565,329.33334,0.15250112,92744.0,0.008508334,144.0,284.93332,2.5053306,"{""type"":""Point"",""coordinates"":[116.66730460641259,31.052377098007476]}"
00000000000000000802,30,26,26,45,46,194,33,1,33,-782,-109,38,-34,5,-2,-13,5,15,10,2,-637,52,-25,14,18,-27,-23,3,-682,-81,13,-27,6,-9,-18,4,3.361794,367.16666,0.24083444,100836.664,0.011802333,144.0,291.49667,4.335997,"{""type"":""Point"",""coordinates"":[118.38533381489053,30.68047469284693]}"
000000000000000006f6,44,39,38,53,48,199,41,1,39,224,-83,-16,12,-44,20,2,0,10,11,0,-288,41,16,-2,-1,-15,30,1,154,-77,-13,10,-36,8,3,0,1.0801868,359.0,0.16083445,100943.336,0.010499001,144.0,289.8,2.846664,"{""type"":""Point"",""coordinates"":[116.76136042493295,30.84729412235739]}"
000000000000000007b8,34,31,30,60,54,192,33,1,26,971,-186,13,23,-100,25,4,-3,24,8,10,145,91,31,-18,3,-26,10,-1,839,-156,4,22,-85,2,12,-3,3.7047918,359.0,0.16083445,100943.336,0.010499001,144.0,289.8,2.846664,"{""type"":""Point"",""coordinates"":[116.787232129245,30.823848169018376]}"
00000000000000001683,29,25,19,48,33,192,16,0,100,-1636,-94,-63,17,28,-46,56,10,19,1,6,634,73,-55,6,14,-17,-20,-4,-1997,-60,-91,13,30,-40,15,12,8.382029,356.08334,0.18916778,99784.664,0.010401667,145.0,289.37997,2.7193305,"{""type"":""Point"",""coordinates"":[118.60308509663345,30.755664054810136]}"
00000000000000001699,42,38,31,19,6,189,4,0,0,395,-13,-15,-34,13,11,-22,-3,-8,-4,-14,1046,30,-90,-43,31,-11,-19,-8,670,5,-33,-40,15,6,-10,-4,0.0,362.5,0.14000112,101567.336,0.010810334,145.0,290.18,2.984664,"{""type"":""Point"",""coordinates"":[120.23648948531914,31.068550257528337]}"
0000000000000000169a,29,24,17,62,33,198,14,0,24,-2120,-110,2,85,13,-26,5,13,24,-1,9,557,90,-3,14,0,3,-10,-4,-2178,-104,18,68,13,-17,-11,14,14.667984,362.5,0.14000112,101567.336,0.010810334,145.0,290.18,2.984664,"{""type"":""Point"",""coordinates"":[120.2736828472059,31.0709760085014]}"
0000000000000000171b,42,36,29,31,15,191,9,0,0,-485,-85,-12,-5,-52,2,8,2,4,-2,-5,840,26,-22,9,6,2,-2,-6,-756,-92,-9,-4,-48,4,11,4,0.0,362.5,0.14000112,101567.336,0.010810334,145.0,290.18,2.984664,"{""type"":""Point"",""coordinates"":[120.29820790299986,31.09011001112174]}"
0000000000000000066b,36,33,30,40,32,197,27,1,115,-453,-78,0,2,-45,14,-1,3,10,6,0,249,15,-26,-11,-15,-55,-26,-2,-51,-77,6,-4,-25,8,-7,0,1.4281822,351.75,0.14250112,99823.336,0.010045,145.0,288.73334,1.9773306,"{""type"":""Point"",""coordinates"":[116.5007571820664,31.382239098436138]}"
00000000000000000915,34,32,32,56,55,201,38,1,121,24,-82,-40,38,-8,11,4,0,15,8,2,-264,86,-2,-18,-9,-38,20,1,35,-71,-33,16,-18,0,20,0,1.8543341,352.33334,0.10250112,99866.664,0.009861333,146.0,289.06332,2.2693305,"{""type"":""Point"",""coordinates"":[112.02768576502007,32.59308123489304]}"
000000000000000008f2,35,33,33,60,56,202,44,1,168,70,-46,-19,8,-29,-7,21,0,12,8,0,199,42,-45,-45,-32,-28,-14,-1,123,-41,-40,7,-40,-11,26,0,1.1113567,343.75,0.101667784,99607.336,0.008981001,146.0,287.96664,2.438664,"{""type"":""Point"",""coordinates"":[113.2406816472858,33.441179959753185]}"
0000000000000000064b,37,34,32,48,51,200,39,1,32,224,-104,-10,19,-52,17,16,0,12,9,0,-112,81,10,-10,-30,-11,20,0,178,-90,-2,12,-30,-1,14,0,1.4241171,356.75,0.1525011,100823.336,0.010354,147.0,289.62332,3.132664,"{""type"":""Point"",""coordinates"":[116.89933838882969,30.913859582883237]}"
0000000000000000066d,30,27,24,50,38,194,19,1,25,513,-173,23,8,-108,31,-15,-1,20,7,7,-517,140,26,-24,-6,0,31,2,375,-142,23,-4,-74,-7,-2,0,3.7308764,356.75,0.1525011,100823.336,0.010354,147.0,289.62332,3.132664,"{""type"":""Point"",""coordinates"":[116.85918418384342,30.911973383137628]}"
0000000000000000164f,29,26,23,45,35,190,19,0,46,458,-97,-11,34,-92,15,0,-1,21,5,7,65,36,16,-24,0,-11,16,-1,42,-75,-9,17,-67,-7,14,1,2.9823577,356.75,0.1525011,100823.336,0.010354,147.0,289.62332,3.132664,"{""type"":""Point"",""coordinates"":[116.8454412343967,30.901191276790392]}"
0000000000000000164b,35,30,25,48,32,192,16,0,15,364,-197,13,1,-80,-2,5,0,19,6,7,-253,114,22,1,-2,6,16,0,443,-174,19,-8,-50,-25,1,-1,2.35016,359.08334,0.16083445,101144.664,0.010451,147.0,289.98666,3.344664,"{""type"":""Point"",""coordinates"":[116.98665650565827,30.856457575022226]}"
00000000000000001bcb,36,34,31,44,27,195,20,1,24,250,-96,-20,22,-73,25,16,0,12,8,1,-1299,56,-25,-29,8,-17,51,6,407,-79,-14,14,-45,3,10,-1,2.1590009,359.08334,0.16083445,101144.664,0.010451,147.0,289.98666,3.344664,"{""type"":""Point"",""coordinates"":[116.9456952033813,30.820343315590364]}"
00000000000000000a36,37,31,28,31,26,189,21,1,12,335,-69,-28,23,6,21,-26,-1,8,7,-1,-734,5,19,-2,15,-39,4,3,74,-59,-36,24,8,11,-11,0,2.8546505,358.33334,0.13583446,101300.0,0.010689334,148.0,289.70334,2.1033306,"{""type"":""Point"",""coordinates"":[119.62392939630409,31.385471946699887]}"
000000000000000009de,33,31,31,58,50,201,35,1,138,500,-103,-19,49,-80,58,-24,-1,16,6,3,1461,62,-15,-38,-37,-54,-28,-9,845,-83,-23,21,-79,24,-11,-3,1.1083577,343.58334,0.108334444,99370.0,0.009093334,148.0,287.99332,2.4453306,"{""type"":""Point"",""coordinates"":[113.37866407028362,33.20564132390807]}"
000000000000000008de,32,29,26,54,41,199,24,1,86,80,-83,-1,11,-15,-12,34,0,16,4,2,247,40,-13,-53,-24,-23,-15,-2,-305,-86,-35,-2,-28,-8,53,2,1.4466947,345.5,0.108334444,100358.664,0.009150334,148.0,288.36,2.5153306,"{""type"":""Point"",""coordinates"":[113.55652869310346,33.37622869380869]}"
00000000000000001284,33,28,26,58,38,200,23,0,94,646,-9,-27,32,44,96,-70,-2,17,2,3,415,13,-7,-50,-112,-95,53,-3,583,2,-35,3,45,58,-43,-2,1.4460673,345.5,0.108334444,100358.664,0.009150334,148.0,288.36,2.5153306,"{""type"":""Point"",""coordinates"":[113.57323694475072,33.311821438192716]}"
000000000000000014ed,32,31,30,61,53,200,38,0,88,702,-13,-25,26,38,59,-60,-2,14,5,1,237,-32,0,-37,-103,-64,61,-2,344,0,-34,0,31,35,-28,0,2.4049222,345.5,0.108334444,100358.664,0.009150334,148.0,288.36,2.5153306,"{""type"":""Point"",""coordinates"":[113.58266794347875,33.34011889347788]}"
00000000000000000f4c,30,26,24,53,46,199,29,0,249,84,-146,0,11,-56,-2,-16,0,23,10,13,-461,53,44,-20,3,-9,-12,2,-116,-146,4,-6,-59,-5,-26,2,12.273155,339.5,0.097501114,96756.0,0.009052333,148.0,287.25665,2.1319973,"{""type"":""Point"",""coordinates"":[111.44019028302645,32.89006182415359]}"
00000000000000000b52,30,24,22,31,29,188,21,0,522,130,-152,-24,18,-54,38,-3,0,12,6,3,448,13,-82,-30,-2,-35,-23,-3,90,-143,-44,16,-64,28,15,0,23.761932,329.5,0.07833445,95892.664,0.007914,148.0,285.94666,2.5713305,"{""type"":""Point"",""coordinates"":[113.0536535718011,34.234030422561126]}"
00000000000000000cbd,26,19,15,28,16,185,8,0,723,166,-156,0,33,-38,18,10,0,15,-3,7,280,-20,-75,-29,51,-27,-19,-3,-52,-194,-28,22,-27,-5,27,1,21.792574,286.91666,0.08416778,90402.664,0.005430334,149.0,279.29333,1.5273305,"{""type"":""Point"",""coordinates"":[117.56822584235184,40.37069434242493]}"
00000000000000000a28,34,30,26,48,37,196,22,1,4,-146,-88,-55,47,-25,35,-14,2,18,4,4,-774,54,37,-28,4,-51,16,3,-331,-74,-53,42,-16,18,-1,2,1.4285245,357.41666,0.13250111,101326.0,0.010559667,149.0,289.6433,2.016664,"{""type"":""Point"",""coordinates"":[119.64468205260685,31.421046654904274]}"
0000000000000000170b,36,31,28,37,25,186,19,0,6,32,-89,-53,22,-60,41,-29,0,15,3,2,-338,16,24,-10,16,-51,16,0,-99,-71,-53,19,-46,22,-12,1,3.7467132,357.41666,0.13250111,101326.0,0.010559667,149.0,289.6433,2.016664,"{""type"":""Point"",""coordinates"":[119.669474654464,31.445032159470763]}"
000000000000000013ae,32,29,27,55,50,201,33,0,340,239,-106,-42,42,-50,-18,19,0,19,9,6,454,97,-20,-24,-4,-47,-37,-3,415,-96,-47,46,-54,-29,17,-1,21.345827,336.91666,0.11750112,97484.664,0.008684667,149.0,286.97,2.4879973,"{""type"":""Point"",""coordinates"":[113.64654010696833,33.11428326152507]}"
00000000000000000dc8,28,24,23,55,51,197,31,0,268,-257,-158,13,36,-60,28,35,2,19,12,9,-67,103,-48,-34,72,-26,-33,0,-716,-154,5,23,-36,4,51,5,13.051896,304.33334,0.08166778,96212.664,0.0064293337,149.0,282.61,1.9346639,"{""type"":""Point"",""coordinates"":[117.30950879923091,40.237830967436466]}"
00000000000000000991,34,33,33,65,55,201,38,1,159,708,-121,-8,54,-101,52,-22,-2,16,7,3,911,83,-8,-36,-6,-58,-13,-5,1019,-82,-16,17,-90,8,-2,-4,2.992311,344.16666,0.10750111,99290.664,0.0092050005,149.0,288.08667,2.4013307,"{""type"":""Point"",""coordinates"":[113.2703257510891,33.18111626811411]}"
000000000000000016a2,30,26,23,36,32,188,19,0,165,186,-201,-8,51,-72,64,-20,0,23,6,12,500,22,-41,-59,18,-44,-22,-3,-109,-186,-8,40,-44,49,-12,1,20.44563,349.83334,0.15333444,99638.664,0.009898667,149.0,288.71,1.5093305,"{""type"":""Point"",""coordinates"":[115.78093787631175,31.59352468365157]}"
000000000000000016a6,35,29,22,20,7,189,4,0,107,96,-35,8,-12,-23,-33,12,0,0,0,-8,791,68,-27,-23,-48,-71,27,-6,135,-37,15,-7,-34,-21,24,-1,0.0,349.83334,0.15333444,99638.664,0.009898667,149.0,288.71,1.5093305,"{""type"":""Point"",""coordinates"":[115.75560572322715,31.53585067062629]}"
000000000000000007c6,36,34,33,48,43,199,32,1,34,-200,-83,-2,1,-31,0,14,1,10,3,0,-28,73,-9,-4,-21,-39,0,0,-172,-67,-8,-8,-23,-6,9,1,0.92740995,362.33334,0.22000112,100101.336,0.011401,149.0,290.98666,4.594664,"{""type"":""Point"",""coordinates"":[117.91479609442777,30.887180781280467]}"
00000000000000001674,30,24,18,35,20,187,9,0,218,-306,-120,-22,-5,-10,-41,24,2,15,0,3,553,-13,-36,-16,-49,1,-54,-4,-829,-84,-53,-21,-2,-46,18,6,24.87275,362.33334,0.22000112,100101.336,0.011401,149.0,290.98666,4.594664,"{""type"":""Point"",""coordinates"":[117.93312299975744,30.80956566834418]}"
00000000000000000928,34,32,30,58,51,201,35,1,69,-323,-156,-12,24,-27,57,-65,3,21,11,11,-104,48,-42,-52,-28,-57,-35,0,-342,-125,-29,10,-3,11,-37,3,2.8737557,349.66666,0.13916779,100647.336,0.009535001,150.0,289.14667,2.6799972,"{""type"":""Point"",""coordinates"":[114.44478162294989,32.44297005702985]}"
00000000000000000943,31,29,25,56,39,197,24,1,63,330,-169,-18,23,-13,30,-35,0,24,4,13,-842,77,-50,-80,-33,-47,-26,4,242,-152,-28,4,2,-4,-22,0,2.1974714,349.66666,0.13916779,100647.336,0.009535001,150.0,289.14667,2.6799972,"{""type"":""Point"",""coordinates"":[114.44774692515043,32.46399025939578]}"
00000000000000001543,34,34,34,59,58,198,44,0,66,-324,-114,-142,83,85,114,-94,3,27,7,14,223,15,48,-97,-144,-96,16,-2,-474,-99,-129,66,77,70,-73,4,1.4382769,349.66666,0.13916779,100647.336,0.009535001,150.0,289.14667,2.6799972,"{""type"":""Point"",""coordinates"":[114.49059888627403,32.49606011417217]}"
00000000000000000036,31,28,27,61,45,199,30,1,48,965,-132,-53,66,4,-18,7,-4,24,5,13,-897,57,-24,-41,-19,-25,-36,4,174,-135,-52,54,-1,-23,15,0,3.442075,348.58334,0.12833445,100839.336,0.009524333,150.0,288.84998,2.1699972,"{""type"":""Point"",""coordinates"":[114.72748417063731,33.03586105129811]}"
000000000000000008cc,35,32,32,65,57,199,39,1,48,281,-109,-44,44,3,30,-38,0,20,11,9,-736,34,-67,-54,-51,-41,-31,3,-134,-113,-45,26,2,16,-24,1,2.8857818,348.58334,0.12833445,100839.336,0.009524333,150.0,288.84998,2.1699972,"{""type"":""Point"",""coordinates"":[114.78623282701642,33.07897609938388]}"
00000000000000001d85,30,25,21,69,38,197,21,1,47,652,-193,-52,61,-3,-19,13,-1,31,-1,19,-845,105,-30,-52,-17,-25,-59,3,-140,-185,-48,48,-11,-29,26,2,3.3141322,348.58334,0.12833445,100839.336,0.009524333,150.0,288.84998,2.1699972,"{""type"":""Point"",""coordinates"":[114.76144022515928,33.00297964013001]}"
00000000000000001e39,31,27,25,62,44,199,26,1,46,940,-146,-44,51,1,-17,8,-3,25,5,14,-1081,52,-42,-49,-31,-36,-50,5,181,-151,-42,45,-1,-23,16,0,2.9915833,348.58334,0.12833445,100839.336,0.009524333,150.0,288.84998,2.1699972,"{""type"":""Point"",""coordinates"":[114.75254431855765,33.024539393723416]}"
00000000000000001103,38,39,42,65,75,204,61,0,193,1501,-71,2,14,-80,42,-36,-7,14,12,2,478,49,29,-26,-20,-76,51,-3,1351,-56,-8,12,-79,33,-24,-6,6.672515,344.0,0.11000112,99118.664,0.009241333,150.0,288.09332,2.3919973,"{""type"":""Point"",""coordinates"":[113.27140485354403,33.03882189439761]}"
000000000000000009d0,36,35,36,57,58,200,45,1,150,79,-96,-8,9,-22,33,-34,0,13,13,3,40,19,-22,-27,-13,-43,-50,0,190,-79,-21,13,-10,8,-15,0,2.1558373,346.08334,0.13416778,99514.664,0.009365334,150.0,288.49667,2.664664,"{""type"":""Point"",""coordinates"":[113.94055985312937,32.562897579862266]}"
0000000000000000167d,31,29,26,59,43,194,26,0,21,-916,-101,-43,10,-21,18,4,6,18,6,4,-245,56,10,-2,0,-50,19,0,-1223,-56,-79,14,-3,4,14,8,4.3231654,355.16666,0.15083444,100786.0,0.010298001,150.0,289.35,2.6859972,"{""type"":""Point"",""coordinates"":[118.66937855199504,31.070704003337138]}"
00000000000000001535,35,34,38,57,67,201,52,0,44,-278,-45,-143,124,144,129,-152,3,30,5,16,-458,-50,39,-94,-182,-119,71,1,-660,-38,-113,103,102,76,-106,5,4.509333,349.25,0.13250111,100851.336,0.009577667,150.0,288.97333,2.2553306,"{""type"":""Point"",""coordinates"":[114.87543714359062,32.97656838459045]}"
00000000000000001e3c,31,28,27,58,49,199,32,1,47,477,-120,-53,59,5,-17,1,-1,21,7,11,-1071,40,-42,-35,-32,-45,-45,5,15,-126,-49,46,2,-28,12,1,0.0,349.25,0.13250111,100851.336,0.009577667,150.0,288.97333,2.2553306,"{""type"":""Point"",""coordinates"":[114.81830268179284,32.98223144292831]}"
000000000000000005ec,37,33,30,38,27,175,23,1,73,-673,-90,21,-21,-29,17,-10,4,12,4,0,-348,82,3,-87,-15,-58,-5,1,-742,-81,18,-29,-20,19,-7,4,0.0,351.58334,0.13833445,100003.336,0.010077334,150.0,288.97998,2.9533305,"{""type"":""Point"",""coordinates"":[116.83978263515986,31.25045928500365]}"
000000000000000005f2,37,30,27,32,29,176,22,1,72,-768,-109,33,-26,-33,17,-19,5,12,4,0,41,83,-7,-49,-26,-41,-19,-1,-827,-94,25,-42,-19,18,-10,5,9.116806,351.58334,0.13833445,100003.336,0.010077334,150.0,288.97998,2.9533305,"{""type"":""Point"",""coordinates"":[116.8413968297412,31.267435082714123]}"
0000000000000000065a,41,36,36,56,50,199,36,1,115,-462,-87,22,-14,-20,1,-3,3,12,5,0,-1154,65,-12,-39,-20,-45,-12,5,-328,-59,16,-20,-10,-4,-9,2,1.8543341,351.58334,0.13833445,100003.336,0.010077334,150.0,288.97998,2.9533305,"{""type"":""Point"",""coordinates"":[116.8632285884989,31.206260675361897]}"
000000000000000016bc,33,29,23,54,40,194,20,0,341,-1352,-129,79,-70,-39,19,33,9,21,2,7,-137,145,0,-8,5,-33,8,0,-1743,-93,69,-88,-22,22,24,11,32.929096,351.58334,0.13833445,100003.336,0.010077334,150.0,288.97998,2.9533305,"{""type"":""Point"",""coordinates"":[116.81499003330275,31.23805852497401]}"
00000000000000001afc,38,37,37,60,51,200,38,1,38,254,-102,-35,26,-10,25,-39,0,18,9,6,-583,8,-35,-39,-16,-34,-10,2,198,-88,-33,13,-13,7,-23,0,2.1581533,350.5,0.12916778,100935.336,0.009581667,150.0,289.18,2.3419974,"{""type"":""Point"",""coordinates"":[115.40553061772322,32.929408931849196]}"
00000000000000001b69,40,39,39,59,55,201,43,1,39,171,-78,-31,26,-19,37,-32,0,15,13,3,-1176,-8,-39,-34,-8,-46,-8,6,162,-66,-25,7,-9,14,-22,0,0.92740995,350.5,0.12916778,100935.336,0.009581667,150.0,289.18,2.3419974,"{""type"":""Point"",""coordinates"":[115.46131843100288,32.969563136835475]}"
00000000000000000977,34,31,29,72,52,200,32,1,84,-291,-191,-12,29,-31,42,-36,3,25,8,13,-936,71,-43,-32,-18,-48,-42,4,-517,-169,-24,14,-16,15,-21,4,1.4374616,349.41666,0.13666779,100438.664,0.009602333,150.0,289.02664,2.7219973,"{""type"":""Point"",""coordinates"":[114.06614151609757,32.408746456444646]}"
00000000000000001b79,38,38,37,59,56,199,44,1,36,388,-107,-46,44,-8,40,-39,-1,16,11,5,-380,7,-12,-53,-21,-42,-17,1,158,-84,-42,15,0,14,-25,0,0.0,351.58334,0.12750112,100959.336,0.009685667,150.0,289.31665,2.3973305,"{""type"":""Point"",""coordinates"":[115.5224928383551,32.79762465931566]}"
000000000000000006d3,42,38,34,59,52,200,41,1,39,228,-108,-45,36,-12,15,-25,0,17,9,5,-587,-4,-29,-40,-28,-48,-28,2,-22,-94,-43,20,-15,8,-14,1,1.442072,351.0,0.13333444,100923.336,0.009642,150.0,289.22,2.358664,"{""type"":""Point"",""coordinates"":[115.37777271366552,32.89814617436349]}"
00000000000000001ad2,36,33,31,55,45,199,32,1,39,489,-125,-29,27,-23,30,-23,-1,18,8,7,-657,23,-9,-37,-9,-42,0,3,129,-113,-30,12,-22,6,-13,0,1.1037788,351.0,0.13333444,100923.336,0.009642,150.0,289.22,2.358664,"{""type"":""Point"",""coordinates"":[115.3764260651474,32.84047662043928]}"
00000000000000001b84,34,29,27,61,42,199,24,1,39,394,-163,-55,45,-34,13,-25,0,25,4,12,-651,55,-4,-57,-10,-34,-15,2,-46,-144,-57,26,-31,-12,-3,1,2.7802885,351.0,0.13333444,100923.336,0.009642,150.0,289.22,2.358664,"{""type"":""Point"",""coordinates"":[115.37157456320121,32.85529867234093]}"
00000000000000000061,37,36,36,63,53,199,41,1,50,607,-77,-28,30,-2,40,-34,-2,18,9,6,-321,-6,-57,-40,-38,-50,-48,1,97,-89,-40,26,-2,21,-24,0,2.9922502,347.33334,0.12250112,100817.336,0.009417,150.0,288.67667,2.105997,"{""type"":""Point"",""coordinates"":[114.51188663470319,33.16818041595806]}"
0000000000000000008c,31,29,28,61,43,196,28,1,49,376,-119,-26,29,-16,35,-26,0,21,4,9,-625,43,-47,-32,-11,-30,-31,2,-55,-121,-34,27,-11,16,-17,1,1.8543341,347.33334,0.12250112,100817.336,0.009417,150.0,288.67667,2.105997,"{""type"":""Point"",""coordinates"":[114.58842264518452,33.111857510551985]}"
00000000000000001001,32,33,40,58,59,199,44,0,44,905,-6,-104,79,121,135,-155,-3,26,4,10,-572,-43,17,-62,-138,-102,61,2,70,-40,-91,68,82,74,-124,1,1.4445363,347.33334,0.12250112,100817.336,0.009417,150.0,288.67667,2.105997,"{""type"":""Point"",""coordinates"":[114.5978581030136,33.15443746651135]}"
00000000000000001e2f,38,34,32,63,49,199,37,1,50,514,-112,-16,30,-9,29,-18,-1,21,7,9,-282,8,-64,-48,-9,-39,-40,0,41,-120,-28,24,-6,13,-14,0,7.570912,347.33334,0.12250112,100817.336,0.009417,150.0,288.67667,2.105997,"{""type"":""Point"",""coordinates"":[114.50380228449329,33.198903622216314]}"
