system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001c6e,31,26,25,37,37,199,29,1,58,-473,-89,13,21,-3,11,-22,3,11,3,0,-37,12,-108,2,-48,-72,-64,0,-18,-77,-17,20,0,1,-23,0,1.4171945,360.5,0.19666778,99680.0,0.011039667,150.0,290.36,3.5219972,"{""type"":""Point"",""coordinates"":[117.18069428799897,30.08785570374291]}"
00000000000000001538,36,32,29,33,28,181,22,1,5,282,-85,-41,34,-2,29,-23,0,11,3,1,229,56,18,-27,-9,-27,-21,-2,418,-68,-31,14,-4,26,-27,-1,6.515754,354.08334,0.12166778,101318.0,0.009895001,150.0,289.41333,2.7119973,"{""type"":""Point"",""coordinates"":[120.52269688643455,31.745789607323577]}"
0000000000000000153d,36,32,29,40,27,198,26,1,1,552,-82,-36,27,-21,19,-20,-2,14,4,3,293,68,17,-49,7,-41,-20,-2,683,-68,-29,17,-26,23,-30,-3,3.861069,354.08334,0.12166778,101318.0,0.009895001,150.0,289.41333,2.7119973,"{""type"":""Point"",""coordinates"":[120.5321278851626,31.735007500976344]}"
00000000000000000c69,41,37,32,19,5,186,3,0,0,95,-43,-20,0,28,-10,8,-1,-13,-7,-17,-1435,-15,-26,12,63,14,99,6,-460,-45,-20,2,73,0,35,1,0.0,357.08334,0.12833445,101610.0,0.010208,151.0,289.82333,2.7813306,"{""type"":""Point"",""coordinates"":[120.34320915083123,31.43775490655154]}"
00000000000000000b32,29,24,18,38,27,188,15,0,56,203,-167,-28,21,10,-34,-15,0,22,1,7,-387,79,-30,-22,-13,2,-4,1,153,-129,-65,13,0,-9,-26,0,6.0283365,361.91666,0.16333444,101032.664,0.010696,151.0,290.5833,3.4146638,"{""type"":""Point"",""coordinates"":[117.07235596880446,30.33229024618967]}"
00000000000000000b44,34,28,25,33,18,187,10,0,10,-688,17,-81,-1,82,-12,-40,5,9,0,-2,-849,90,-17,-18,8,-51,23,3,-859,36,-104,12,80,-5,-36,6,2.9799945,361.91666,0.16333444,101032.664,0.010696,151.0,290.5833,3.4146638,"{""type"":""Point"",""coordinates"":[117.01684016068904,30.31127004382372]}"
000000000000000007bb,29,26,24,65,43,196,25,0,144,318,-137,-35,45,-72,1,3,0,23,3,11,-1641,88,-40,-28,17,-7,11,9,252,-133,-37,31,-76,-1,10,0,3.794494,344.66666,0.08250111,99777.336,0.009132001,151.0,288.26334,2.6139972,"{""type"":""Point"",""coordinates"":[113.43795227789023,32.968484034380545]}"
00000000000000000b50,27,23,17,42,33,193,19,0,422,-201,-155,-2,33,-31,-15,8,2,20,5,8,58,108,-30,-40,17,7,-34,-1,-73,-140,-44,35,-41,-20,-2,2,24.393461,343.5,0.20083444,94687.336,0.010095334,151.0,288.2,5.0279975,"{""type"":""Point"",""coordinates"":[117.58008259205296,30.351691794873204]}"
00000000000000000bd5,29,24,21,44,29,189,14,0,73,1287,-114,-18,-5,-69,-5,14,-6,26,2,13,-401,6,-6,-2,54,-9,-16,1,1971,-120,-42,-41,-85,-23,2,-10,2.3486927,355.58334,0.17333445,100184.664,0.010857333,151.0,289.65,3.0459974,"{""type"":""Point"",""coordinates"":[118.54002448953563,30.785308158613443]}"
00000000000000000c6c,42,39,35,21,5,186,4,0,0,-355,19,-19,4,25,-10,13,1,-15,-8,-20,-1770,-5,-32,-9,44,32,55,8,-564,26,-23,13,65,3,11,2,0.0,358.91666,0.13916779,101721.336,0.010628333,152.0,290.06,2.9539974,"{""type"":""Point"",""coordinates"":[120.1887904813504,31.106818262769]}"
00000000000000001a67,35,28,26,33,31,190,25,1,29,181,-115,12,-7,-34,-1,-21,0,13,2,2,-1102,23,-9,-35,-12,-21,-48,6,230,-100,10,-14,-46,15,-42,0,1.4320195,352.33334,0.09166778,100954.0,0.009681667,152.0,289.37332,3.034664,"{""type"":""Point"",""coordinates"":[117.28471619737375,31.813701716367554]}"
00000000000000000c6f,43,38,32,19,5,186,3,0,0,332,-36,-28,16,4,0,-3,-3,-13,-8,-17,-862,-36,-16,-3,45,-15,55,2,-229,-45,-24,20,44,0,16,0,0.0,354.75,0.12916778,100952.0,0.0100856675,152.0,289.49332,2.7166638,"{""type"":""Point"",""coordinates"":[120.26074699504986,31.400566003765796]}"
00000000000000001d4a,33,30,30,71,54,201,37,1,52,288,-114,35,12,24,-8,-26,0,23,8,11,-305,75,6,-64,17,-40,-25,1,38,-130,30,-2,37,-24,3,1,1.8543341,345.58334,0.08916778,100793.336,0.009173334,152.0,288.53333,2.3399973,"{""type"":""Point"",""coordinates"":[114.40921137384653,32.91350777749261]}"
00000000000000001e64,30,28,27,49,42,193,29,1,138,691,-74,-68,32,-41,13,14,-3,16,5,4,-391,74,-7,-15,-25,-13,51,1,652,-81,-73,31,-67,7,31,-3,1.1083577,341.33334,0.07833445,99369.336,0.008799001,152.0,287.84332,2.6559973,"{""type"":""Point"",""coordinates"":[113.37866407028362,33.20564132390807]}"
00000000000000000bee,41,39,34,20,5,187,3,0,0,-265,4,-12,11,33,-10,13,0,-14,-6,-18,-923,-27,-11,-2,27,-16,37,3,-405,4,-10,14,66,-11,13,1,0.0,358.5,0.14250112,101568.0,0.010565667,152.0,289.95667,3.0339973,"{""type"":""Point"",""coordinates"":[120.23648948531914,31.068550257528337]}"
00000000000000000bef,29,23,18,56,33,194,14,0,24,-35,-72,43,-22,-50,-32,-14,1,22,0,6,-462,84,-10,-11,-26,-6,38,1,302,-58,31,-21,-81,-17,-19,0,14.667984,358.5,0.14250112,101568.0,0.010565667,152.0,289.95667,3.0339973,"{""type"":""Point"",""coordinates"":[120.2736828472059,31.0709760085014]}"
00000000000000000c70,39,35,31,28,16,187,10,0,0,-502,-63,-39,18,-36,27,26,3,-2,0,-9,-186,3,-34,-10,-56,-14,24,0,-389,-67,-45,14,-32,33,26,2,0.0,358.5,0.14250112,101568.0,0.010565667,152.0,289.95667,3.0339973,"{""type"":""Point"",""coordinates"":[120.29820790299986,31.09011001112174]}"
00000000000000000ca4,29,30,26,63,32,196,16,0,38,-429,-149,29,-7,-15,104,-123,4,23,-2,10,-866,89,-39,-37,-66,-88,12,4,-733,-127,28,-20,-3,89,-113,6,2.8648272,352.5,0.09333445,101049.336,0.009656333,153.0,289.45,2.8753307,"{""type"":""Point"",""coordinates"":[117.49572977742491,31.956263636147273]}"
00000000000000000ca7,31,31,30,57,51,197,31,0,42,30,-162,39,-9,-43,76,-103,0,18,5,7,-945,48,-33,-31,-25,-84,-53,5,-141,-137,32,-18,-37,65,-89,1,3.4048462,352.5,0.09333445,101049.336,0.009656333,153.0,289.45,2.8753307,"{""type"":""Point"",""coordinates"":[117.41784711842541,31.978362940968154]}"
00000000000000001b28,37,39,32,59,45,197,34,1,44,388,-97,6,5,-24,18,-52,-1,14,11,3,-905,9,-7,-49,-20,-48,-68,5,396,-85,8,1,-26,21,-53,-1,1.0931143,352.5,0.09333445,101049.336,0.009656333,153.0,289.45,2.8753307,"{""type"":""Point"",""coordinates"":[117.42593146863534,31.9638084351297]}"
00000000000000001c8a,32,31,29,69,51,197,31,1,47,459,-169,49,0,-64,76,-102,-1,21,5,9,-1208,54,-22,-35,-5,-71,-44,7,359,-149,35,-3,-63,69,-95,-1,4.293196,352.5,0.09333445,101049.336,0.009656333,153.0,289.45,2.8753307,"{""type"":""Point"",""coordinates"":[117.4200053233353,31.971892785339605]}"
00000000000000001d95,32,29,25,64,47,200,29,1,67,109,-122,14,11,27,37,-68,0,24,7,11,-1235,83,-45,-24,-18,-37,11,7,-161,-129,17,-1,11,22,-51,2,0.0,347.08334,0.10166778,100681.336,0.009317,153.0,288.82,2.6179974,"{""type"":""Point"",""coordinates"":[114.51970343884989,32.52355047216667]}"
00000000000000001dab,36,36,35,71,63,201,45,1,67,-41,-94,15,24,30,59,-59,1,23,10,10,-1192,35,-3,-43,-51,-43,11,7,-381,-94,10,11,29,38,-43,3,2.3857517,347.08334,0.10166778,100681.336,0.009317,153.0,288.82,2.6179974,"{""type"":""Point"",""coordinates"":[114.51970343884989,32.50603066412768]}"
00000000000000001e33,31,29,28,63,50,200,34,1,57,-85,-117,16,23,13,33,-35,2,23,9,10,-1245,53,-26,-26,-28,-36,6,7,-510,-131,27,15,12,19,-20,4,0.92740995,347.08334,0.10166778,100681.336,0.009317,153.0,288.82,2.6179974,"{""type"":""Point"",""coordinates"":[114.58761554789386,32.58122002609088]}"
00000000000000000beb,31,29,25,33,25,193,16,0,37,2082,-18,7,-48,20,16,-23,-12,16,1,4,-835,52,-3,0,-19,-44,15,4,1895,-9,7,-42,5,9,-18,-11,0.92740995,351.66666,0.1525011,100607.336,0.010074001,153.0,288.95,2.0013306,"{""type"":""Point"",""coordinates"":[119.19193168624624,30.847022117193138]}"
00000000000000000797,32,30,27,64,44,196,27,0,147,559,-56,-108,24,28,68,-37,-2,21,5,6,-570,28,26,-33,-15,-21,65,2,428,-48,-97,29,16,56,-12,-1,1.44234,346.16666,0.08250111,99632.0,0.009272668,153.0,288.52332,2.234664,"{""type"":""Point"",""coordinates"":[112.22172354736077,32.92617608358545]}"
0000000000000000038d,28,23,19,34,26,186,14,0,629,246,-186,-1,17,-51,-15,30,0,18,1,8,-368,66,-52,-23,42,30,12,1,36,-178,-21,17,-70,-8,38,1,23.434574,297.33334,0.08166778,85926.0,0.0059473338,153.0,280.34332,2.4199975,"{""type"":""Point"",""coordinates"":[112.4074049743273,33.62200988477357]}"
00000000000000001058,34,32,29,61,42,197,25,1,34,-132,-176,-56,42,-64,46,-8,2,23,7,12,-1823,34,14,17,46,-13,-1,11,-441,-150,-73,57,-47,24,19,4,0.0,348.33334,0.09916778,100982.0,0.009406,153.0,288.96,2.3646638,"{""type"":""Point"",""coordinates"":[115.6478069552601,32.89464578003653]}"
000000000000000010e4,36,33,31,49,31,196,22,1,36,50,-125,-35,23,-32,28,-8,0,17,5,6,-2005,9,-8,4,69,-60,69,12,-297,-112,-55,43,-25,24,4,3,1.103962,348.33334,0.09916778,100982.0,0.009406,153.0,288.96,2.3646638,"{""type"":""Point"",""coordinates"":[115.64565320945127,32.85529867234093]}"
00000000000000001aa3,35,33,31,61,42,198,24,1,34,-19,-175,-31,52,-31,73,-68,1,23,6,12,-2697,32,12,-9,61,-61,53,16,-246,-147,-56,72,-20,51,-41,3,3.5478966,348.33334,0.09916778,100982.0,0.009406,153.0,288.96,2.3646638,"{""type"":""Point"",""coordinates"":[115.61493000319304,32.869041621787645]}"
00000000000000000fe2,40,36,37,60,53,200,41,1,35,-317,-105,-21,2,10,37,-11,3,18,11,6,-2209,-4,-20,-5,40,-28,30,13,-189,-101,-26,28,-2,22,1,2,2.2072499,348.25,0.09833445,100984.0,0.009383334,153.0,288.97,2.3639972,"{""type"":""Point"",""coordinates"":[115.51386893691775,32.86122481764096]}"
000000000000000003ac,32,31,28,64,43,197,25,0,142,490,-58,-101,45,75,89,-50,-1,23,5,7,-454,-6,27,-45,-71,-18,91,2,343,-35,-93,33,62,65,-15,0,3.5500517,343.91666,0.080001116,99436.664,0.009071333,153.0,288.19333,2.2999973,"{""type"":""Point"",""coordinates"":[112.4251923284295,33.00837069330362]}"
000000000000000008b6,30,27,23,60,39,197,23,0,82,583,-131,-35,53,-51,10,-11,-2,24,3,12,-244,82,-1,-47,12,-7,28,0,603,-127,-47,37,-60,9,5,-2,0.0,343.0,0.07916778,100428.0,0.008899334,153.0,288.19998,2.6766639,"{""type"":""Point"",""coordinates"":[113.6492334040046,33.36545104656251]}"
00000000000000000c5f,31,27,22,55,37,190,20,0,55,68,-130,28,18,-75,57,-11,1,29,2,15,-132,50,19,-48,-32,-32,17,0,112,-98,24,9,-77,35,-21,0,6.8128014,347.5,0.13500111,98745.336,0.009958667,153.0,288.27,2.5913305,"{""type"":""Point"",""coordinates"":[119.79398167407834,31.205181572906962]}"
000000000000000010bc,31,29,28,39,38,186,29,1,13,206,-146,0,4,-50,30,-22,0,16,5,5,-1208,50,7,-62,-37,-26,-51,7,190,-126,-3,-7,-50,34,-33,0,1.0883099,353.66666,0.10583445,101248.0,0.009925,153.0,289.60333,3.1793306,"{""type"":""Point"",""coordinates"":[117.23162614023143,31.556063775701563]}"
00000000000000001ac7,30,27,24,49,38,193,25,1,13,19,-199,15,-3,-53,51,-39,1,20,2,7,-879,73,-43,-76,-57,-38,-13,4,105,-174,14,-7,-52,62,-58,0,1.0880088,353.66666,0.10583445,101248.0,0.009925,153.0,289.60333,3.1793306,"{""type"":""Point"",""coordinates"":[117.27474564741823,31.53019207138947]}"
00000000000000001b12,29,23,21,25,23,179,15,1,16,10,-124,-1,5,-42,31,-22,0,15,5,4,-1019,32,21,-42,-43,-24,-52,5,63,-105,2,-5,-33,31,-37,0,3.2623951,353.66666,0.10583445,101248.0,0.009925,153.0,289.60333,3.1793306,"{""type"":""Point"",""coordinates"":[117.23701719340508,31.573311578576295]}"
00000000000000001b64,36,31,28,35,30,189,25,1,12,203,-94,-21,6,-45,5,11,0,10,3,0,-1172,0,-11,-59,-33,-3,-27,6,123,-83,-7,-6,-34,14,-6,0,1.0877824,353.66666,0.10583445,101248.0,0.009925,153.0,289.60333,3.1793306,"{""type"":""Point"",""coordinates"":[117.24267579264186,31.510790522705925]}"
000000000000000005c2,33,29,24,72,52,202,24,0,48,-1265,-91,-9,18,157,131,-38,10,35,2,20,315,32,19,-60,-137,-81,13,-3,-1397,-102,0,17,140,91,-8,11,2.1569383,347.0,0.09666778,100874.664,0.009308,153.0,288.78665,2.4566638,"{""type"":""Point"",""coordinates"":[114.61537345195154,32.73806890564583]}"
00000000000000000bb7,34,29,25,42,28,185,14,0,11,-727,-148,-47,54,-105,94,-17,6,19,0,5,-553,92,-38,-30,-27,-81,-31,2,-774,-130,-42,26,-67,89,-33,6,1.4211437,360.25,0.15166777,101158.0,0.010547667,153.0,290.46,3.6653306,"{""type"":""Point"",""coordinates"":[117.19066483795447,30.563516931316094]}"
00000000000000001b44,31,31,28,52,40,197,23,1,14,155,-131,-2,19,-46,33,-57,0,13,4,1,-373,60,-34,-5,-19,-32,-43,1,197,-102,-19,18,-33,25,-49,0,0.92740995,360.25,0.15166777,101158.0,0.010547667,153.0,290.46,3.6653306,"{""type"":""Point"",""coordinates"":[117.13433747344733,30.599087180419435]}"
00000000000000001f2e,29,27,28,46,47,196,37,1,7,395,-66,-46,64,-2,16,3,-1,13,8,2,937,73,2,-38,-42,-25,-16,-6,923,-54,-21,25,-2,5,-21,-5,1.0953397,349.66666,0.11333445,101306.0,0.009779001,153.0,288.84332,2.814664,"{""type"":""Point"",""coordinates"":[120.71457646386537,32.150029413323715]}"
000000000000000002f9,32,32,30,60,52,198,32,0,180,151,-93,-38,34,-68,29,-2,0,15,7,3,-441,76,-21,-37,-21,10,26,2,184,-80,-44,19,-82,29,2,0,8.088674,340.33334,0.07750112,99459.336,0.008412334,153.0,288.06665,2.572664,"{""type"":""Point"",""coordinates"":[112.78631262724281,33.75460125459779]}"
00000000000000000cfa,33,27,25,41,30,184,15,0,6,1309,-133,-82,71,-68,14,-17,-6,27,-1,13,-560,82,29,-40,-11,1,1,2,1662,-97,-47,8,-65,-8,-21,-9,2.377934,349.58334,0.112501115,101316.0,0.009809667,153.0,288.81,2.888664,"{""type"":""Point"",""coordinates"":[120.89244108668525,32.155420466497326]}"
00000000000000000bc4,28,24,19,62,47,196,23,0,145,-303,-142,-17,-30,14,-77,-4,4,29,4,14,-136,143,-13,-10,12,20,-21,0,-249,-117,-50,-24,4,-49,-21,3,34.4651,362.91666,0.17666778,101274.0,0.011609667,154.0,291.46664,5.000664,"{""type"":""Point"",""coordinates"":[117.79460102553215,30.79528316767]}"
000000000000000007fd,33,30,27,70,51,201,32,0,45,-899,-142,-9,68,-18,172,-36,8,31,3,17,-1026,3,-50,-39,-79,-78,21,5,-1387,-135,-2,37,13,133,5,10,3.8640926,347.5,0.09916778,100861.336,0.009375334,154.0,288.92667,2.5099974,"{""type"":""Point"",""coordinates"":[114.84794678559614,32.6259581869601]}"
00000000000000000a71,30,28,23,68,45,199,23,0,39,-187,-154,-34,137,-22,192,-46,3,32,2,18,-1233,15,-35,-90,-84,-91,9,6,-759,-144,-28,93,1,143,-2,6,0.92740995,347.5,0.09916778,100861.336,0.009375334,154.0,288.92667,2.5099974,"{""type"":""Point"",""coordinates"":[114.8271941292934,32.6243395332777]}"
00000000000000001de2,31,27,25,51,41,197,26,1,44,-254,-162,-23,37,-20,20,-11,3,22,8,11,-1495,57,-3,-12,1,-29,26,9,-615,-153,-25,31,-21,24,21,5,2.391521,347.75,0.09916778,100883.336,0.009373667,154.0,288.94333,2.4313307,"{""type"":""Point"",""coordinates"":[115.1260653774006,32.76070330259312]}"
00000000000000001e24,30,27,22,61,34,198,18,1,42,-373,-218,-12,21,-48,52,-6,4,27,3,14,-699,92,-6,1,3,-41,-17,3,-880,-183,-23,19,-34,32,32,7,1.440904,347.75,0.09916778,100883.336,0.009373667,154.0,288.94333,2.4313307,"{""type"":""Point"",""coordinates"":[115.18238828280671,32.775257808431576]}"
00000000000000001e57,34,29,25,71,50,200,26,1,44,-935,-153,-67,100,0,113,-66,8,33,5,18,-1210,18,35,-45,-59,-62,27,6,-1189,-122,-53,67,5,78,-18,9,1.4407881,347.75,0.09916778,100883.336,0.009373667,154.0,288.94333,2.4313307,"{""type"":""Point"",""coordinates"":[115.15867478340445,32.7631290535662]}"
0000000000000000056e,36,36,34,75,63,200,47,0,42,199,-240,62,22,-79,90,-110,0,22,12,12,-788,189,-42,10,19,-36,57,4,-207,-178,29,20,-70,57,-66,2,2.1813986,330.08334,0.06333445,100850.0,0.008357667,154.0,286.50333,2.8353307,"{""type"":""Point"",""coordinates"":[115.4437986229639,36.23287151987983]}"
0000000000000000095e,30,27,25,42,43,204,31,0,83,-260,-148,24,-6,-55,29,4,2,13,11,3,-227,113,-59,0,22,-67,13,1,-147,-128,18,-18,-32,-3,19,1,3.0196033,327.66666,0.06083445,100376.0,0.007349667,154.0,286.85333,1.9313306,"{""type"":""Point"",""coordinates"":[114.42133566961085,38.19533081170347]}"
000000000000000000b9,32,30,27,71,51,200,33,0,38,-464,-158,-17,8,-47,53,-16,5,29,5,15,-1183,36,-11,0,-14,-40,23,6,-565,-130,-17,10,-31,33,-3,5,1.4405198,347.58334,0.097501114,100883.336,0.009364667,154.0,288.91666,2.430664,"{""type"":""Point"",""coordinates"":[115.05464841492862,32.73483159828103]}"
0000000000000000089c,30,27,23,62,41,199,22,0,41,-764,-184,-32,35,-33,37,7,6,26,5,13,-704,57,-14,9,-3,-21,-8,3,-868,-157,-25,23,-31,22,22,7,1.4407039,347.58334,0.097501114,100883.336,0.009364667,154.0,288.91666,2.430664,"{""type"":""Point"",""coordinates"":[115.03767261721816,32.75423760606563]}"
00000000000000001dbd,32,30,28,70,52,200,31,1,42,-15,-193,0,24,-27,16,3,1,28,8,15,-1131,58,-3,-21,6,-39,13,6,-403,-164,-15,25,-29,19,20,4,0.92740995,347.58334,0.097501114,100883.336,0.009364667,154.0,288.91666,2.430664,"{""type"":""Point"",""coordinates"":[115.07001001805772,32.775257808431576]}"
00000000000000001e5a,31,28,25,59,46,199,29,1,37,-252,-165,3,33,-33,37,-10,3,23,10,12,-1260,55,-2,0,14,-30,4,7,-215,-149,-9,34,-36,24,16,2,2.7802885,347.58334,0.097501114,100883.336,0.009364667,154.0,288.91666,2.430664,"{""type"":""Point"",""coordinates"":[115.09156977165115,32.7092318991332]}"
000000000000000015da,30,28,24,65,45,198,30,1,55,248,-179,-34,54,-47,16,-4,0,24,7,13,-926,85,-4,-18,35,7,-5,5,255,-159,-42,55,-49,0,8,0,0.0,338.0,0.07916778,100695.336,0.008715667,154.0,287.61667,2.378664,"{""type"":""Point"",""coordinates"":[115.73566016421508,34.50379711809249]}"
000000000000000005b4,30,23,20,32,24,186,14,0,386,-152,-195,2,39,-42,-7,13,2,20,-1,9,-522,101,-6,-39,32,22,-8,2,-4,-173,-34,34,-72,0,27,1,21.381687,335.41666,0.087501116,96822.0,0.008300334,154.0,287.24667,2.2853305,"{""type"":""Point"",""coordinates"":[112.12928638252284,33.556791072765876]}"
00000000000000000a6f,31,28,27,40,29,195,19,0,321,-268,-90,7,8,-7,-19,18,2,13,5,2,-632,78,-14,-14,7,17,15,3,-167,-76,-5,10,-16,-8,19,1,2.895106,335.41666,0.087501116,96822.0,0.008300334,154.0,287.24667,2.2853305,"{""type"":""Point"",""coordinates"":[112.1371031866695,33.55733062399333]}"
