Tree,CrossFolds,Accuracy,Year,In_Bands
83,split2_test_score,0.937625754527163,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
83,split3_test_score,0.9396378269617707,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
84,split0_test_score,0.9537533512064343,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
84,split1_test_score,0.9503688799463448,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
84,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
84,split3_test_score,0.9450033534540577,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
85,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
85,split1_test_score,0.9523809523809523,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
85,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
85,split3_test_score,0.9389671361502347,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
86,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
86,split1_test_score,0.9483568075117371,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
86,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
86,split3_test_score,0.9396378269617707,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
87,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
87,split1_test_score,0.9496981891348089,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
87,split2_test_score,0.9456740442655935,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
87,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
88,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
88,split1_test_score,0.9476861167002012,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
88,split2_test_score,0.9443326626425218,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
88,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
89,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
89,split1_test_score,0.9476861167002012,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
89,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
89,split3_test_score,0.9389671361502347,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
90,split0_test_score,0.9564343163538874,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
90,split1_test_score,0.9490274983232729,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
90,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
90,split3_test_score,0.9450033534540577,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
91,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
91,split1_test_score,0.9496981891348089,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
91,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
91,split3_test_score,0.9456740442655935,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
92,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
92,split1_test_score,0.9496981891348089,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
92,split2_test_score,0.9389671361502347,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
92,split3_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
93,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
93,split1_test_score,0.9517102615694165,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
93,split2_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
93,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
94,split0_test_score,0.9571045576407506,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
94,split1_test_score,0.9523809523809523,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
94,split2_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
94,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
95,split0_test_score,0.953083109919571,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
95,split1_test_score,0.9496981891348089,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
95,split2_test_score,0.9443326626425218,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
95,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
96,split0_test_score,0.9544235924932976,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
96,split1_test_score,0.9483568075117371,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
96,split2_test_score,0.9443326626425218,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
96,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
97,split0_test_score,0.9544235924932976,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
97,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
97,split2_test_score,0.9450033534540577,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
97,split3_test_score,0.9456740442655935,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
98,split0_test_score,0.9597855227882037,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
98,split1_test_score,0.9450033534540577,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
98,split2_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
98,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
99,split0_test_score,0.9544235924932976,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
99,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
99,split2_test_score,0.9396378269617707,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
99,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
100,split0_test_score,0.9571045576407506,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
100,split1_test_score,0.9470154258886653,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
100,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
100,split3_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
101,split0_test_score,0.9571045576407506,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
101,split1_test_score,0.9456740442655935,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
101,split2_test_score,0.9450033534540577,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
101,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
102,split0_test_score,0.9537533512064343,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
102,split1_test_score,0.9523809523809523,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
102,split2_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
102,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
103,split0_test_score,0.9564343163538874,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
103,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
103,split2_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
103,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
104,split0_test_score,0.9564343163538874,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
104,split1_test_score,0.9517102615694165,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
104,split2_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
104,split3_test_score,0.9382964453386988,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
105,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
105,split1_test_score,0.9483568075117371,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
105,split2_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
105,split3_test_score,0.9382964453386988,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
106,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
106,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
106,split2_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
106,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
107,split0_test_score,0.9510723860589813,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
107,split1_test_score,0.9483568075117371,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
107,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
107,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
108,split0_test_score,0.9544235924932976,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
108,split1_test_score,0.9523809523809523,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
108,split2_test_score,0.9476861167002012,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
108,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
109,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
109,split1_test_score,0.9530516431924883,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
109,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
109,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
110,split0_test_score,0.9544235924932976,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
110,split1_test_score,0.9523809523809523,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
110,split2_test_score,0.9456740442655935,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
110,split3_test_score,0.9396378269617707,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
111,split0_test_score,0.9564343163538874,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
111,split1_test_score,0.9483568075117371,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
111,split2_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
111,split3_test_score,0.9463447350771295,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
112,split0_test_score,0.9571045576407506,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
112,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
112,split2_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
112,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
113,split0_test_score,0.9537533512064343,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
113,split1_test_score,0.9510395707578806,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
113,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
113,split3_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
114,split0_test_score,0.9537533512064343,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
114,split1_test_score,0.9490274983232729,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
114,split2_test_score,0.9476861167002012,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
114,split3_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
115,split0_test_score,0.9584450402144772,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
115,split1_test_score,0.9537223340040242,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
115,split2_test_score,0.9409792085848424,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
115,split3_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
116,split0_test_score,0.9564343163538874,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
116,split1_test_score,0.9517102615694165,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
116,split2_test_score,0.9396378269617707,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
116,split3_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
117,split0_test_score,0.9584450402144772,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
117,split1_test_score,0.9503688799463448,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
117,split2_test_score,0.9423205902079141,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
117,split3_test_score,0.9436619718309859,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
118,split0_test_score,0.9550938337801609,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
118,split1_test_score,0.9476861167002012,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
118,split2_test_score,0.9403085177733065,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
118,split3_test_score,0.9416498993963782,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
119,split0_test_score,0.9557640750670241,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
119,split1_test_score,0.9496981891348089,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
119,split2_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
119,split3_test_score,0.9429912810194501,1990_1992,Spectrum_Normalize_Fourier_Terrain_Meterology
1,split0_test_score,0.7293333333333333,1993_1995,Spectrum
1,split1_test_score,0.748,1993_1995,Spectrum
1,split2_test_score,0.7705136757838559,1993_1995,Spectrum
1,split3_test_score,0.7578385590393596,1993_1995,Spectrum
2,split0_test_score,0.7273333333333334,1993_1995,Spectrum
2,split1_test_score,0.748,1993_1995,Spectrum
2,split2_test_score,0.76184122748499,1993_1995,Spectrum
2,split3_test_score,0.7478318879252835,1993_1995,Spectrum
3,split0_test_score,0.776,1993_1995,Spectrum
3,split1_test_score,0.772,1993_1995,Spectrum
3,split2_test_score,0.8038692461641094,1993_1995,Spectrum
3,split3_test_score,0.7925283522348232,1993_1995,Spectrum
4,split0_test_score,0.776,1993_1995,Spectrum
4,split1_test_score,0.794,1993_1995,Spectrum
4,split2_test_score,0.7978652434956638,1993_1995,Spectrum
4,split3_test_score,0.789859906604403,1993_1995,Spectrum
5,split0_test_score,0.7926666666666666,1993_1995,Spectrum
5,split1_test_score,0.816,1993_1995,Spectrum
5,split2_test_score,0.8125416944629753,1993_1995,Spectrum
5,split3_test_score,0.8132088058705804,1993_1995,Spectrum
6,split0_test_score,0.7853333333333333,1993_1995,Spectrum
6,split1_test_score,0.7813333333333333,1993_1995,Spectrum
6,split2_test_score,0.8225483655770514,1993_1995,Spectrum
6,split3_test_score,0.7965310206804537,1993_1995,Spectrum
7,split0_test_score,0.7826666666666666,1993_1995,Spectrum
7,split1_test_score,0.8133333333333334,1993_1995,Spectrum
7,split2_test_score,0.8172114743162108,1993_1995,Spectrum
7,split3_test_score,0.8158772515010007,1993_1995,Spectrum
8,split0_test_score,0.7853333333333333,1993_1995,Spectrum
8,split1_test_score,0.8093333333333333,1993_1995,Spectrum
8,split2_test_score,0.8158772515010007,1993_1995,Spectrum
8,split3_test_score,0.8165443629086058,1993_1995,Spectrum
9,split0_test_score,0.7993333333333333,1993_1995,Spectrum
9,split1_test_score,0.82,1993_1995,Spectrum
9,split2_test_score,0.8225483655770514,1993_1995,Spectrum
9,split3_test_score,0.8105403602401601,1993_1995,Spectrum
10,split0_test_score,0.8006666666666666,1993_1995,Spectrum
10,split1_test_score,0.8146666666666667,1993_1995,Spectrum
10,split2_test_score,0.8245496997998666,1993_1995,Spectrum
10,split3_test_score,0.8172114743162108,1993_1995,Spectrum
11,split0_test_score,0.8146666666666667,1993_1995,Spectrum
11,split1_test_score,0.82,1993_1995,Spectrum
11,split2_test_score,0.8385590393595731,1993_1995,Spectrum
11,split3_test_score,0.8205470313542361,1993_1995,Spectrum
12,split0_test_score,0.7926666666666666,1993_1995,Spectrum
12,split1_test_score,0.822,1993_1995,Spectrum
12,split2_test_score,0.8258839226150767,1993_1995,Spectrum
12,split3_test_score,0.8205470313542361,1993_1995,Spectrum
13,split0_test_score,0.798,1993_1995,Spectrum
13,split1_test_score,0.8093333333333333,1993_1995,Spectrum
13,split2_test_score,0.8405603735823882,1993_1995,Spectrum
13,split3_test_score,0.8225483655770514,1993_1995,Spectrum
14,split0_test_score,0.796,1993_1995,Spectrum
14,split1_test_score,0.83,1993_1995,Spectrum
14,split2_test_score,0.8245496997998666,1993_1995,Spectrum
14,split3_test_score,0.8158772515010007,1993_1995,Spectrum
15,split0_test_score,0.8,1993_1995,Spectrum
15,split1_test_score,0.8213333333333334,1993_1995,Spectrum
15,split2_test_score,0.8338892595063375,1993_1995,Spectrum
15,split3_test_score,0.8218812541694464,1993_1995,Spectrum
16,split0_test_score,0.7993333333333333,1993_1995,Spectrum
16,split1_test_score,0.818,1993_1995,Spectrum
16,split2_test_score,0.8272181454302868,1993_1995,Spectrum
16,split3_test_score,0.8172114743162108,1993_1995,Spectrum
17,split0_test_score,0.8153333333333334,1993_1995,Spectrum
17,split1_test_score,0.816,1993_1995,Spectrum
17,split2_test_score,0.8372248165443629,1993_1995,Spectrum
17,split3_test_score,0.8245496997998666,1993_1995,Spectrum
18,split0_test_score,0.8106666666666666,1993_1995,Spectrum
18,split1_test_score,0.8206666666666667,1993_1995,Spectrum
18,split2_test_score,0.8358905937291528,1993_1995,Spectrum
18,split3_test_score,0.8145430286857905,1993_1995,Spectrum
19,split0_test_score,0.798,1993_1995,Spectrum
19,split1_test_score,0.822,1993_1995,Spectrum
19,split2_test_score,0.8318879252835224,1993_1995,Spectrum
19,split3_test_score,0.8225483655770514,1993_1995,Spectrum
20,split0_test_score,0.814,1993_1995,Spectrum
20,split1_test_score,0.8206666666666667,1993_1995,Spectrum
20,split2_test_score,0.819212808539026,1993_1995,Spectrum
20,split3_test_score,0.8278852568378919,1993_1995,Spectrum
21,split0_test_score,0.8033333333333333,1993_1995,Spectrum
21,split1_test_score,0.82,1993_1995,Spectrum
21,split2_test_score,0.828552368245497,1993_1995,Spectrum
21,split3_test_score,0.8172114743162108,1993_1995,Spectrum
22,split0_test_score,0.8053333333333333,1993_1995,Spectrum
22,split1_test_score,0.82,1993_1995,Spectrum
22,split2_test_score,0.8458972648432288,1993_1995,Spectrum
22,split3_test_score,0.8212141427618412,1993_1995,Spectrum
23,split0_test_score,0.7993333333333333,1993_1995,Spectrum
23,split1_test_score,0.818,1993_1995,Spectrum
23,split2_test_score,0.8392261507671781,1993_1995,Spectrum
23,split3_test_score,0.828552368245497,1993_1995,Spectrum
24,split0_test_score,0.7953333333333333,1993_1995,Spectrum
24,split1_test_score,0.8226666666666667,1993_1995,Spectrum
24,split2_test_score,0.8425617078052035,1993_1995,Spectrum
24,split3_test_score,0.8218812541694464,1993_1995,Spectrum
25,split0_test_score,0.798,1993_1995,Spectrum
25,split1_test_score,0.8206666666666667,1993_1995,Spectrum
25,split2_test_score,0.8365577051367579,1993_1995,Spectrum
25,split3_test_score,0.8265510340226818,1993_1995,Spectrum
26,split0_test_score,0.8133333333333334,1993_1995,Spectrum
26,split1_test_score,0.826,1993_1995,Spectrum
26,split2_test_score,0.8332221480987325,1993_1995,Spectrum
26,split3_test_score,0.8238825883922615,1993_1995,Spectrum
27,split0_test_score,0.8066666666666666,1993_1995,Spectrum
27,split1_test_score,0.8213333333333334,1993_1995,Spectrum
27,split2_test_score,0.8372248165443629,1993_1995,Spectrum
27,split3_test_score,0.818545697131421,1993_1995,Spectrum
28,split0_test_score,0.8073333333333333,1993_1995,Spectrum
28,split1_test_score,0.83,1993_1995,Spectrum
28,split2_test_score,0.8358905937291528,1993_1995,Spectrum
28,split3_test_score,0.8232154769846565,1993_1995,Spectrum
29,split0_test_score,0.8073333333333333,1993_1995,Spectrum
29,split1_test_score,0.818,1993_1995,Spectrum
29,split2_test_score,0.8358905937291528,1993_1995,Spectrum
29,split3_test_score,0.828552368245497,1993_1995,Spectrum
30,split0_test_score,0.804,1993_1995,Spectrum
30,split1_test_score,0.8266666666666667,1993_1995,Spectrum
30,split2_test_score,0.8425617078052035,1993_1995,Spectrum
30,split3_test_score,0.8172114743162108,1993_1995,Spectrum
31,split0_test_score,0.8006666666666666,1993_1995,Spectrum
31,split1_test_score,0.8246666666666667,1993_1995,Spectrum
31,split2_test_score,0.8445630420280187,1993_1995,Spectrum
31,split3_test_score,0.8252168112074717,1993_1995,Spectrum
32,split0_test_score,0.802,1993_1995,Spectrum
32,split1_test_score,0.824,1993_1995,Spectrum
32,split2_test_score,0.8345563709139426,1993_1995,Spectrum
32,split3_test_score,0.8152101400933957,1993_1995,Spectrum
33,split0_test_score,0.8086666666666666,1993_1995,Spectrum
33,split1_test_score,0.8233333333333334,1993_1995,Spectrum
33,split2_test_score,0.8332221480987325,1993_1995,Spectrum
33,split3_test_score,0.8258839226150767,1993_1995,Spectrum
34,split0_test_score,0.8086666666666666,1993_1995,Spectrum
34,split1_test_score,0.8253333333333334,1993_1995,Spectrum
34,split2_test_score,0.8318879252835224,1993_1995,Spectrum
34,split3_test_score,0.8198799199466311,1993_1995,Spectrum
35,split0_test_score,0.814,1993_1995,Spectrum
35,split1_test_score,0.8226666666666667,1993_1995,Spectrum
35,split2_test_score,0.8312208138759173,1993_1995,Spectrum
35,split3_test_score,0.8265510340226818,1993_1995,Spectrum
36,split0_test_score,0.8046666666666666,1993_1995,Spectrum
36,split1_test_score,0.82,1993_1995,Spectrum
36,split2_test_score,0.837891927951968,1993_1995,Spectrum
36,split3_test_score,0.829219479653102,1993_1995,Spectrum
37,split0_test_score,0.8106666666666666,1993_1995,Spectrum
37,split1_test_score,0.8246666666666667,1993_1995,Spectrum
37,split2_test_score,0.837891927951968,1993_1995,Spectrum
37,split3_test_score,0.8318879252835224,1993_1995,Spectrum
38,split0_test_score,0.8086666666666666,1993_1995,Spectrum
38,split1_test_score,0.818,1993_1995,Spectrum
38,split2_test_score,0.8418945963975984,1993_1995,Spectrum
38,split3_test_score,0.8238825883922615,1993_1995,Spectrum
39,split0_test_score,0.8046666666666666,1993_1995,Spectrum
39,split1_test_score,0.816,1993_1995,Spectrum
39,split2_test_score,0.8338892595063375,1993_1995,Spectrum
39,split3_test_score,0.8318879252835224,1993_1995,Spectrum
40,split0_test_score,0.804,1993_1995,Spectrum
40,split1_test_score,0.8326666666666667,1993_1995,Spectrum
40,split2_test_score,0.8318879252835224,1993_1995,Spectrum
40,split3_test_score,0.8312208138759173,1993_1995,Spectrum
41,split0_test_score,0.8053333333333333,1993_1995,Spectrum
41,split1_test_score,0.8233333333333334,1993_1995,Spectrum
41,split2_test_score,0.8452301534356238,1993_1995,Spectrum
41,split3_test_score,0.8252168112074717,1993_1995,Spectrum
42,split0_test_score,0.8086666666666666,1993_1995,Spectrum
42,split1_test_score,0.8233333333333334,1993_1995,Spectrum
42,split2_test_score,0.8358905937291528,1993_1995,Spectrum
42,split3_test_score,0.8258839226150767,1993_1995,Spectrum
43,split0_test_score,0.8033333333333333,1993_1995,Spectrum
43,split1_test_score,0.8206666666666667,1993_1995,Spectrum
43,split2_test_score,0.8365577051367579,1993_1995,Spectrum
43,split3_test_score,0.8265510340226818,1993_1995,Spectrum
44,split0_test_score,0.8113333333333334,1993_1995,Spectrum
44,split1_test_score,0.8246666666666667,1993_1995,Spectrum
44,split2_test_score,0.8392261507671781,1993_1995,Spectrum
44,split3_test_score,0.8252168112074717,1993_1995,Spectrum
45,split0_test_score,0.8093333333333333,1993_1995,Spectrum
45,split1_test_score,0.824,1993_1995,Spectrum
45,split2_test_score,0.8332221480987325,1993_1995,Spectrum
45,split3_test_score,0.8345563709139426,1993_1995,Spectrum
46,split0_test_score,0.8113333333333334,1993_1995,Spectrum
46,split1_test_score,0.8193333333333334,1993_1995,Spectrum
46,split2_test_score,0.8365577051367579,1993_1995,Spectrum
46,split3_test_score,0.8218812541694464,1993_1995,Spectrum
47,split0_test_score,0.8113333333333334,1993_1995,Spectrum
47,split1_test_score,0.8246666666666667,1993_1995,Spectrum
47,split2_test_score,0.8445630420280187,1993_1995,Spectrum
47,split3_test_score,0.8245496997998666,1993_1995,Spectrum
48,split0_test_score,0.8033333333333333,1993_1995,Spectrum
48,split1_test_score,0.82,1993_1995,Spectrum
48,split2_test_score,0.8372248165443629,1993_1995,Spectrum
48,split3_test_score,0.8258839226150767,1993_1995,Spectrum
49,split0_test_score,0.8126666666666666,1993_1995,Spectrum
49,split1_test_score,0.8286666666666667,1993_1995,Spectrum
49,split2_test_score,0.8358905937291528,1993_1995,Spectrum
49,split3_test_score,0.8232154769846565,1993_1995,Spectrum
50,split0_test_score,0.8066666666666666,1993_1995,Spectrum
50,split1_test_score,0.8253333333333334,1993_1995,Spectrum
50,split2_test_score,0.8372248165443629,1993_1995,Spectrum
50,split3_test_score,0.8232154769846565,1993_1995,Spectrum
51,split0_test_score,0.7946666666666666,1993_1995,Spectrum
51,split1_test_score,0.8253333333333334,1993_1995,Spectrum
51,split2_test_score,0.8385590393595731,1993_1995,Spectrum
51,split3_test_score,0.8278852568378919,1993_1995,Spectrum
52,split0_test_score,0.8133333333333334,1993_1995,Spectrum
52,split1_test_score,0.8173333333333334,1993_1995,Spectrum
52,split2_test_score,0.837891927951968,1993_1995,Spectrum
52,split3_test_score,0.8278852568378919,1993_1995,Spectrum
53,split0_test_score,0.8013333333333333,1993_1995,Spectrum
53,split1_test_score,0.8266666666666667,1993_1995,Spectrum
53,split2_test_score,0.8365577051367579,1993_1995,Spectrum
53,split3_test_score,0.8305537024683122,1993_1995,Spectrum
54,split0_test_score,0.8066666666666666,1993_1995,Spectrum
54,split1_test_score,0.828,1993_1995,Spectrum
54,split2_test_score,0.8452301534356238,1993_1995,Spectrum
54,split3_test_score,0.8238825883922615,1993_1995,Spectrum
55,split0_test_score,0.8066666666666666,1993_1995,Spectrum
55,split1_test_score,0.8253333333333334,1993_1995,Spectrum
55,split2_test_score,0.8385590393595731,1993_1995,Spectrum
55,split3_test_score,0.8238825883922615,1993_1995,Spectrum
56,split0_test_score,0.7993333333333333,1993_1995,Spectrum
56,split1_test_score,0.8293333333333334,1993_1995,Spectrum
56,split2_test_score,0.8412274849899933,1993_1995,Spectrum
56,split3_test_score,0.8312208138759173,1993_1995,Spectrum
57,split0_test_score,0.804,1993_1995,Spectrum
57,split1_test_score,0.826,1993_1995,Spectrum
57,split2_test_score,0.8412274849899933,1993_1995,Spectrum
57,split3_test_score,0.8218812541694464,1993_1995,Spectrum
58,split0_test_score,0.806,1993_1995,Spectrum
